ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,22.149,BAL,@,CLE,L 3-20,,0,,,,,0.0%,,,,,,
2,2004,2004-09-26,3,22.163,BAL,@,CIN,W 23-9,,2,2,5,2.50,0,100.0%,2.50,0,0,0.0,,
3,2004,2004-10-04,4,22.171,BAL,,KAN,L 24-27,,,,,,,0.0%,,,,,,
4,2005,2005-10-16,5,23.183,BAL,,CLE,W 16-3,,0,0,0,,0,0.0%,,0,0,0.0,,
5,2005,2005-10-23,6,23.190,BAL,@,CHI,L 6-10,,,0,0,,0,0.0%,,0,0,0.0,,
6,2005,2005-10-31,7,23.198,BAL,@,PIT,L 19-20,,0,0,0,,0,0.0%,,0,0,0.0,,
7,2005,2005-11-13,9,23.211,BAL,@,JAX,L 3-30,,0,0,0,,0,0.0%,,0,0,0.0,,
8,2005,2005-11-27,11,23.225,BAL,@,CIN,L 29-42,,0,0,0,,0,0.0%,,0,0,0.0,,
9,2005,2005-12-04,12,23.232,BAL,,HOU,W 16-15,,,0,0,,0,0.0%,,0,0,0.0,,
10,2005,2005-12-11,13,23.239,BAL,@,DEN,L 10-12,,,0,0,,0,0.0%,,0,0,0.0,,
11,2005,2005-12-19,14,23.247,BAL,,GNB,W 48-3,,0,0,0,,0,0.0%,,0,0,0.0,,
12,2005,2005-12-25,15,23.253,BAL,,MIN,W 30-23,,0,0,0,,0,0.0%,,0,0,0.0,,
13,2005,2006-01-01,16,23.260,BAL,@,CLE,L 16-20,,,0,0,,0,0.0%,,0,0,0.0,,
14,2006,2006-09-10,1,24.147,BAL,@,TAM,W 27-0,,,0,0,,0,0.0%,,0,0,0.0,,
15,2007,2007-09-10,1,25.147,BAL,@,CIN,L 20-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
16,2007,2007-09-16,2,25.153,BAL,,NYJ,W 20-13,,,0,0,,0,0.0%,,0,0,0.0,,
17,2007,2007-09-23,3,25.160,BAL,,ARI,W 26-23,,0,0,0,,0,0.0%,,0,0,0.0,,
18,2007,2007-09-30,4,25.167,BAL,@,CLE,L 13-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
19,2007,2007-10-07,5,25.174,BAL,@,SFO,W 9-7,,,0,0,,0,0.0%,,0,0,0.0,,
20,2007,2007-10-14,6,25.181,BAL,,STL,W 22-3,,,0,0,,0,0.0%,,0,0,0.0,,
21,2007,2007-10-21,7,25.188,BAL,@,BUF,L 14-19,,2,1,10,10.00,0,50.0%,5.00,0,0,0.0,,
22,2007,2007-11-05,8,25.203,BAL,@,PIT,L 7-38,,0,0,0,,0,0.0%,,0,0,0.0,,
23,2007,2007-11-11,9,25.209,BAL,,CIN,L 7-21,,2,1,16,16.00,0,50.0%,8.00,0,0,0.0,,
24,2007,2007-11-18,10,25.216,BAL,,CLE,L 30-33,,9,4,107,26.75,1,44.4%,11.89,1,6,0.0,,
25,2007,2007-11-25,11,25.223,BAL,@,SDG,L 14-32,,4,2,24,12.00,0,50.0%,6.00,0,0,0.0,,
26,2007,2007-12-03,12,25.231,BAL,,NWE,L 24-27,,2,1,53,53.00,0,50.0%,26.50,0,0,0.0,,
27,2007,2007-12-09,13,25.237,BAL,,IND,L 20-44,,1,1,4,4.00,1,100.0%,4.00,1,6,0.0,,
28,2007,2007-12-16,14,25.244,BAL,@,MIA,L 16-22,,7,4,56,14.00,0,57.1%,8.00,0,0,0.0,,
29,2007,2007-12-23,15,25.251,BAL,@,SEA,L 6-27,,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,,
30,2007,2007-12-30,16,25.258,BAL,,PIT,W 27-21,*,7,3,49,16.33,1,42.9%,7.00,1,6,0.0,,
31,2008,2008-09-07,1,26.144,KAN,@,NWE,L 10-17,,1,1,68,68.00,0,100.0%,68.00,0,0,0.0,0,0
32,2008,2008-09-14,2,26.151,KAN,,OAK,L 8-23,*,3,1,10,10.00,0,33.3%,3.33,0,0,0.0,0,0
33,2008,2008-09-21,3,26.158,KAN,@,ATL,L 14-38,*,5,1,11,11.00,0,20.0%,2.20,0,0,0.0,0,0
34,2008,2008-09-28,4,26.165,KAN,,DEN,W 33-19,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
35,2008,2008-10-05,5,26.172,KAN,@,CAR,L 0-34,*,3,1,9,9.00,0,33.3%,3.00,0,0,0.0,0,0
36,2008,2008-10-19,6,26.186,KAN,,TEN,L 10-34,,3,1,11,11.00,0,33.3%,3.67,0,0,0.0,0,0
37,2008,2008-10-26,7,26.193,KAN,@,NYJ,L 24-28,,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
38,2008,2008-11-02,8,26.200,KAN,,TAM,L 27-30,,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2008,2008-11-09,9,26.207,KAN,@,SDG,L 19-20,,,,,,,0.0%,,,,,,
40,2008,2008-11-16,10,26.214,KAN,,NOR,L 20-30,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,1
41,2008,2008-11-23,11,26.221,KAN,,BUF,L 31-54,,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,0,0
42,2008,2008-11-30,12,26.228,KAN,@,OAK,W 20-13,*,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
43,2008,2008-12-07,13,26.235,KAN,@,DEN,L 17-24,*,1,,,,,0.0%,,,,,,
44,2008,2008-12-14,14,26.242,KAN,,SDG,L 21-22,*,2,2,27,13.50,0,100.0%,13.50,0,0,0.0,0,0
45,2008,2008-12-21,15,26.249,KAN,,MIA,L 31-38,*,7,3,69,23.00,1,42.9%,9.86,1,6,0.0,0,0
46,2008,2008-12-28,16,26.256,KAN,@,CIN,L 6-16,*,3,2,14,7.00,0,66.7%,4.67,0,0,0.0,0,0
