ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-21,1,22.076,CLE,,NYJ,W 31-21,,,
2,1970,1970-09-27,2,22.082,CLE,@,SFO,L 31-34,,,
3,1970,1970-10-03,3,22.088,CLE,,PIT,W 15-7,,,
4,1970,1970-10-11,4,22.096,CLE,,CIN,W 30-27,,,
5,1970,1970-10-18,5,22.103,CLE,,DET,L 24-41,,,
6,1970,1970-10-25,6,22.110,CLE,@,MIA,W 28-0,,,
7,1970,1970-11-01,7,22.117,CLE,,SDG,L 10-27,,,
8,1970,1970-11-08,8,22.124,CLE,@,OAK,L 20-23,,,
9,1970,1970-11-15,9,22.131,CLE,@,CIN,L 10-14,,,
10,1970,1970-11-22,10,22.138,CLE,,HOU,W 28-14,,,
11,1970,1970-11-29,11,22.145,CLE,@,PIT,L 9-28,,,
12,1970,1970-12-07,12,22.153,CLE,@,HOU,W 21-10,,,
13,1970,1970-12-12,13,22.158,CLE,,DAL,L 2-6,,,
14,1970,1970-12-20,14,22.166,CLE,@,DEN,W 27-13,,,
15,1971,1971-09-19,1,23.074,CLE,,HOU,W 31-0,1,0,0
16,1971,1971-09-26,2,23.081,CLE,@,BAL,W 14-13,,,
17,1971,1971-10-04,3,23.089,CLE,,OAK,L 20-34,,,
18,1971,1971-10-10,4,23.095,CLE,,PIT,W 27-17,,,
19,1971,1971-10-17,5,23.102,CLE,@,CIN,W 27-24,,,
20,1971,1971-10-24,6,23.109,CLE,,DEN,L 0-27,,,
21,1971,1971-10-31,7,23.116,CLE,,ATL,L 14-31,,,
22,1971,1971-11-07,8,23.123,CLE,@,PIT,L 9-26,,,
23,1971,1971-11-14,9,23.130,CLE,@,KAN,L 7-13,,,
24,1971,1971-11-21,10,23.137,CLE,,NWE,W 27-7,,,
25,1971,1971-11-28,11,23.144,CLE,@,HOU,W 37-24,,,
26,1971,1971-12-05,12,23.151,CLE,,CIN,W 31-27,,,
27,1971,1971-12-12,13,23.158,CLE,@,NOR,W 21-17,,,
28,1971,1971-12-19,14,23.165,CLE,@,WAS,W 20-13,1,3,0
29,1972,1972-09-17,1,24.072,CLE,,GNB,L 10-26,,,
30,1972,1972-09-24,2,24.079,CLE,@,PHI,W 27-17,,,
31,1972,1972-10-01,3,24.086,CLE,,CIN,W 27-6,,,
32,1972,1972-10-08,4,24.093,CLE,,KAN,L 7-31,,,
33,1972,1972-10-15,5,24.100,CLE,,CHI,L 0-17,,,
34,1972,1972-10-22,6,24.107,CLE,@,HOU,W 23-17,,,
35,1972,1972-10-29,7,24.114,CLE,@,DEN,W 27-20,,,
36,1972,1972-11-05,8,24.121,CLE,,HOU,W 20-0,,,
37,1972,1972-11-13,9,24.129,CLE,@,SDG,W 21-17,,,
38,1972,1972-11-19,10,24.135,CLE,,PIT,W 26-24,,,
39,1972,1972-11-26,11,24.142,CLE,,BUF,W 27-10,,,
40,1972,1972-12-03,12,24.149,CLE,@,PIT,L 0-30,,,
41,1972,1972-12-09,13,24.155,CLE,@,CIN,W 27-24,,,
42,1972,1972-12-17,14,24.163,CLE,@,NYJ,W 26-10,,,
43,1973,1973-09-16,1,25.071,CLE,,BAL,W 24-14,,,
44,1973,1973-09-23,2,25.078,CLE,@,PIT,L 6-33,,,
45,1973,1973-09-30,3,25.085,CLE,,NYG,W 12-10,,,
46,1973,1973-10-07,4,25.092,CLE,,CIN,W 17-10,,,
47,1973,1973-10-15,5,25.100,CLE,,MIA,L 9-17,,,
48,1973,1973-10-21,6,25.106,CLE,,HOU,W 42-13,,,
49,1973,1973-10-28,7,25.113,CLE,,SDG,T 16-16,,,
50,1973,1973-11-04,8,25.120,CLE,@,MIN,L 3-26,,,
51,1973,1973-11-11,9,25.127,CLE,@,HOU,W 23-13,,,
52,1973,1973-11-18,10,25.134,CLE,@,OAK,W 7-3,,,
53,1973,1973-11-25,11,25.141,CLE,,PIT,W 21-16,,,
54,1973,1973-12-02,12,25.148,CLE,@,KAN,T 20-20,,,
55,1973,1973-12-09,13,25.155,CLE,@,CIN,L 17-34,,,
56,1973,1973-12-16,14,25.162,CLE,@,RAM,L 17-30,,,
57,1974,1974-09-15,1,26.070,CLE,@,CIN,L 7-33,,,
58,1974,1974-09-22,2,26.077,CLE,,HOU,W 20-7,,,
59,1974,1974-09-29,3,26.084,CLE,@,STL,L 7-29,,,
60,1974,1974-10-06,4,26.091,CLE,,OAK,L 24-40,,,
61,1974,1974-10-13,5,26.098,CLE,,CIN,L 24-34,,,
62,1974,1974-10-20,6,26.105,CLE,@,PIT,L 16-20,,,
63,1974,1974-10-27,7,26.112,CLE,,DEN,W 23-21,,,
64,1974,1974-11-03,8,26.119,CLE,@,SDG,L 35-36,,,
65,1974,1974-11-10,9,26.126,CLE,@,NWE,W 21-14,,,
66,1974,1974-11-17,10,26.133,CLE,,PIT,L 16-26,,,
67,1974,1974-11-24,11,26.140,CLE,,BUF,L 10-15,,,
68,1974,1974-12-01,12,26.147,CLE,,SFO,W 7-0,,,
69,1974,1974-12-07,13,26.153,CLE,@,DAL,L 17-41,,,
70,1974,1974-12-15,14,26.161,CLE,@,HOU,L 24-28,,,
71,1975,1975-09-21,1,27.076,CLE,@,CIN,L 17-24,,,
72,1975,1975-09-28,2,27.083,CLE,,MIN,L 10-42,,,
73,1975,1975-10-05,3,27.090,CLE,,PIT,L 6-42,,,
74,1975,1975-10-12,4,27.097,CLE,,HOU,L 10-40,,,
75,1975,1975-10-19,5,27.104,CLE,@,DEN,L 15-16,,,
76,1975,1975-10-26,6,27.111,CLE,,WAS,L 7-23,,,
77,1975,1975-11-02,7,27.118,CLE,@,BAL,L 7-21,,,
78,1975,1975-11-09,8,27.125,CLE,@,DET,L 10-21,,,
79,1975,1975-11-16,9,27.132,CLE,@,OAK,L 17-38,,,
80,1975,1975-11-23,10,27.139,CLE,,CIN,W 35-23,,,
81,1975,1975-11-30,11,27.146,CLE,,NOR,W 17-16,,,
82,1975,1975-12-07,12,27.153,CLE,@,PIT,L 17-31,,,
83,1975,1975-12-14,13,27.160,CLE,,KAN,W 40-14,,,
84,1975,1975-12-21,14,27.167,CLE,@,HOU,L 10-21,,,
85,1976,1976-09-12,1,28.067,CLE,,NYJ,W 38-17,,,
86,1976,1976-09-19,2,28.074,CLE,@,PIT,L 14-31,,,
87,1976,1976-09-26,3,28.081,CLE,@,DEN,L 13-44,,,
88,1976,1976-10-03,4,28.088,CLE,,CIN,L 24-45,1,0,0
89,1976,1976-10-10,5,28.095,CLE,,PIT,W 18-16,,,
90,1976,1976-10-17,6,28.102,CLE,@,ATL,W 20-17,,,
91,1976,1976-10-24,7,28.109,CLE,,SDG,W 21-17,,,
92,1976,1976-10-31,8,28.116,CLE,@,CIN,L 6-21,,,
93,1976,1976-11-07,9,28.123,CLE,@,HOU,W 21-7,,,
94,1976,1976-11-14,10,28.130,CLE,,PHI,W 24-3,,,
95,1976,1976-11-21,11,28.137,CLE,@,TAM,W 24-7,,,
96,1976,1976-11-28,12,28.144,CLE,,MIA,W 17-13,,,
97,1976,1976-12-05,13,28.151,CLE,,HOU,W 13-10,,,
98,1976,1976-12-12,14,28.158,CLE,@,KAN,L 14-39,,,
99,1977,1977-10-30,7,29.115,CLE,,KAN,W 44-7,,,
100,1977,1977-11-06,8,29.122,CLE,,CIN,L 7-10,,,
101,1977,1977-11-13,9,29.129,CLE,@,PIT,L 31-35,,,
102,1977,1977-11-20,10,29.136,CLE,@,NYG,W 21-7,,,
103,1977,1977-12-04,12,29.150,CLE,@,SDG,L 14-37,,,
104,1977,1977-12-11,13,29.157,CLE,,HOU,L 15-19,,,
105,1977,1977-12-18,14,29.164,CLE,@,SEA,L 19-20,,,
106,1978,1978-09-03,1,30.058,CLE,,SFO,W 24-7,,,
107,1978,1978-09-10,2,30.065,CLE,,CIN,W 13-10,,,
108,1978,1978-09-17,3,30.072,CLE,@,ATL,W 24-16,,,
109,1978,1978-09-24,4,30.079,CLE,@,PIT,L 9-15,,,
110,1978,1978-10-01,5,30.086,CLE,,HOU,L 13-16,,,
111,1978,1978-10-08,6,30.093,CLE,@,NOR,W 24-16,,,
112,1978,1978-10-15,7,30.100,CLE,,PIT,L 14-34,,,
113,1978,1978-10-22,8,30.107,CLE,@,KAN,L 3-17,,,
114,1978,1978-10-29,9,30.114,CLE,,BUF,W 41-20,,,
115,1978,1978-11-05,10,30.121,CLE,@,HOU,L 10-14,,,
116,1978,1978-11-12,11,30.128,CLE,,DEN,L 7-19,,,
117,1978,1978-11-19,12,30.135,CLE,@,BAL,W 45-24,,,
118,1978,1978-11-26,13,30.142,CLE,,RAM,W 30-19,,,
119,1978,1978-12-03,14,30.149,CLE,@,SEA,L 24-47,,,
120,1978,1978-12-10,15,30.156,CLE,,NYJ,W 37-34,,,
121,1978,1978-12-17,16,30.163,CLE,@,CIN,L 16-48,,,
122,1979,1979-09-02,1,31.057,CLE,@,NYJ,W 25-22,,,
123,1979,1979-09-09,2,31.064,CLE,@,KAN,W 27-24,,,
124,1979,1979-09-16,3,31.071,CLE,,BAL,W 13-10,,,
125,1979,1979-09-24,4,31.079,CLE,,DAL,W 26-7,,,
126,1979,1979-09-30,5,31.085,CLE,@,HOU,L 10-31,,,
127,1979,1979-10-07,6,31.092,CLE,,PIT,L 35-51,,,
128,1979,1979-10-14,7,31.099,CLE,,WAS,L 9-13,,,
129,1979,1979-10-21,8,31.106,CLE,,CIN,W 28-27,,,
130,1979,1979-10-28,9,31.113,CLE,@,STL,W 38-20,,,
131,1979,1979-11-04,10,31.120,CLE,@,PHI,W 24-19,,,
132,1980,1980-09-07,1,32.062,CLE,@,NWE,L 17-34,,,
133,1981,1981-09-07,1,33.062,CLE,,SDG,L 14-44,,,
134,1981,1981-09-13,2,33.068,CLE,,HOU,L 3-9,,,
135,1981,1981-09-20,3,33.075,CLE,@,CIN,W 20-17,,,
136,1981,1981-09-27,4,33.082,CLE,,ATL,W 28-17,,,
137,1981,1981-10-04,5,33.089,CLE,@,RAM,L 16-27,,,
138,1981,1981-10-11,6,33.096,CLE,@,PIT,L 7-13,,,
139,1981,1981-10-18,7,33.103,CLE,,NOR,W 20-17,,,
140,1981,1981-10-25,8,33.110,CLE,,BAL,W 42-28,,,
141,1981,1981-11-01,9,33.117,CLE,@,BUF,L 13-22,,,
142,1981,1981-11-08,10,33.124,CLE,@,DEN,L 20-23,,,
143,1981,1981-11-15,11,33.131,CLE,@,SFO,W 15-12,,,
144,1981,1981-11-22,12,33.138,CLE,,PIT,L 10-32,,,
145,1981,1981-12-03,14,33.149,CLE,@,HOU,L 13-17,,,
146,1981,1981-12-12,15,33.158,CLE,,NYJ,L 13-14,,,
147,1981,1981-12-20,16,33.166,CLE,@,SEA,L 21-42,,,
