ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1987,1987-10-04,3,23.042,TAM,@,DET,W 31-27,1,3,3.00,0
2,1987,1987-10-11,4,23.049,TAM,,SDG,L 13-17,1,17,17.00,0
3,1987,1987-10-18,5,23.056,TAM,,MIN,W 20-10,8,107,13.38,0
4,1987,1987-10-25,6,23.063,TAM,,CHI,L 26-27,0,0,,0
5,1987,1987-11-01,7,23.070,TAM,@,GNB,W 23-17,0,0,,0
6,1987,1987-11-08,8,23.077,TAM,@,STL,L 28-31,0,0,,0
