ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
39,2013,2013-11-17,10,24.100,WAS,@,PHI,L 16-24,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0,0.0,1,0
40,2013,2013-11-25,11,24.108,WAS,,SFO,L 6-27,*,0,0,0,,0,0.0%,,0,0,,0,6,102,17.00,0,0,0,,0,0,0,0.0,0,0
41,2013,2013-12-08,13,24.121,WAS,,KAN,L 10-45,*,1,1,25,25.00,0,100.0%,25.00,0,0,,0,8,179,22.38,0,0,0,,0,0,0,0.0,1,0
42,2013,2013-12-15,14,24.128,WAS,@,ATL,L 26-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,2,0
43,2013,2013-12-22,15,24.135,WAS,,DAL,L 23-24,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,1
44,2013,2013-12-29,16,24.142,WAS,@,NYG,L 6-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2014,2014-09-07,1,25.029,WAS,@,HOU,L 6-17,,4,4,86,21.50,0,100.0%,21.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2014,2014-09-14,2,25.036,WAS,,JAX,W 41-10,,11,8,99,12.38,1,72.7%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
47,2014,2014-09-21,3,25.043,WAS,@,PHI,L 34-37,,9,6,68,11.33,0,66.7%,7.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2014,2014-09-25,4,25.047,WAS,,NYG,L 14-45,*,4,3,60,20.00,0,75.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2014,2014-10-06,5,25.058,WAS,,SEA,L 17-27,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2014,2014-10-12,6,25.064,WAS,@,ARI,L 20-30,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2014,2014-10-19,7,25.071,WAS,,TEN,W 19-17,,2,2,58,29.00,0,100.0%,29.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
52,2014,2014-10-27,8,25.079,WAS,@,DAL,W 20-17,*,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2014,2014-11-02,9,25.085,WAS,@,MIN,L 26-29,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2014,2014-11-16,10,25.099,WAS,,TAM,L 7-27,*,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2014,2014-11-23,11,25.106,WAS,@,SFO,L 13-17,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
56,2014,2014-11-30,12,25.113,WAS,@,IND,L 27-49,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
57,2014,2014-12-07,13,25.120,WAS,,STL,L 0-24,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
58,2014,2014-12-14,14,25.127,WAS,@,NYG,L 13-24,*,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
59,2014,2014-12-20,15,25.133,WAS,,PHI,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
60,2014,2014-12-28,16,25.141,WAS,,DAL,L 17-44,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,2,36,18.00,0,0,0,,0,0,0,0.0,0,0
61,2016,2016-09-12,1,27.034,WAS,,PIT,L 16-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2016,2016-09-18,2,27.040,WAS,,DAL,L 23-27,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
63,2016,2016-09-25,3,27.047,WAS,@,NYG,W 29-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2016,2016-10-02,4,27.054,WAS,,CLE,W 31-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2016,2016-10-09,5,27.061,WAS,@,BAL,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2016,2016-10-16,6,27.068,WAS,,PHI,W 27-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2016,2016-10-23,7,27.075,WAS,@,DET,L 17-20,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2016,2016-10-30,8,27.082,WAS,@,CIN,T 27-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2017,2017-09-10,1,28.032,WAS,,PHI,L 17-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2017,2017-09-17,2,28.039,WAS,@,LAR,W 27-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2017,2017-09-24,3,28.046,WAS,,OAK,W 27-10,*,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2017,2017-10-02,4,28.054,WAS,@,KAN,L 20-29,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2017,2017-10-15,5,28.067,WAS,,SFO,W 26-24,,0,0,0,,0,0.0%,,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2017,2017-10-23,6,28.075,WAS,@,PHI,L 24-34,,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2017,2017-10-29,7,28.081,WAS,,DAL,L 19-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2017,2017-11-19,10,28.102,WAS,@,NOR,L 31-34,*,2,2,11,5.50,0,100.0%,5.50,1,5,5.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2017,2017-11-23,11,28.106,WAS,,NYG,W 20-10,*,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2017,2017-11-30,12,28.113,WAS,@,DAL,L 14-38,,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2017,2017-12-10,13,28.123,WAS,@,LAC,L 13-30,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
80,2017,2017-12-17,14,28.130,WAS,,ARI,W 20-15,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2017,2017-12-24,15,28.137,WAS,,DEN,W 27-11,*,2,0,0,,0,0.0%,0.00,0,0,,0,2,29,14.50,0,0,0,,0,0,0,0.0,0,0
82,2017,2017-12-31,16,28.144,WAS,@,NYG,L 10-18,*,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2018,2018-09-09,1,29.031,JAX,@,NYG,W 20-15,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2018,2018-09-16,2,29.038,JAX,,NWE,W 31-20,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
85,2018,2018-09-23,3,29.045,JAX,,TEN,L 6-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
