ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.086,BAL,,NYJ,W 22-0,0,0,,0,5,87,17.40,0,0,0,0
2,1971,1971-09-26,2,22.093,BAL,,CLE,L 13-14,0,0,,0,2,12,6.00,0,0,0,0
3,1971,1971-10-03,3,22.100,BAL,@,NWE,W 23-3,1,28,28.00,0,0,0,,0,0,0,0
4,1971,1971-10-10,4,22.107,BAL,@,BUF,W 43-0,0,0,,0,1,13,13.00,0,0,0,0
5,1972,1972-09-17,1,23.084,SDG,@,SFO,L 3-34,0,0,,0,1,5,5.00,0,1,0,0
6,1972,1972-09-24,2,23.091,SDG,,DEN,W 37-14,1,25,25.00,0,0,0,,0,1,17,0
7,1972,1972-10-01,3,23.098,SDG,@,OAK,T 17-17,0,0,,0,4,33,8.25,0,0,0,0
8,1972,1972-10-08,4,23.105,SDG,@,BAL,W 23-20,4,86,21.50,0,2,22,11.00,0,0,0,0
9,1972,1972-10-15,5,23.112,SDG,@,MIA,L 10-24,,,,,,,,,,,
10,1972,1972-10-22,6,23.119,SDG,@,DET,L 20-34,3,52,17.33,0,1,6,6.00,0,0,0,0
11,1972,1972-10-29,7,23.126,SDG,,KAN,L 14-26,2,54,27.00,0,2,29,14.50,0,0,0,0
12,1972,1972-11-05,8,23.133,SDG,,DAL,L 28-34,1,35,35.00,0,1,1,1.00,0,1,0,0
13,1972,1972-11-13,9,23.141,SDG,,CLE,L 17-21,0,0,,0,1,7,7.00,0,0,0,0
14,1972,1972-11-19,10,23.147,SDG,@,KAN,W 27-17,0,0,,0,1,21,21.00,0,2,50,0
15,1972,1972-11-26,11,23.154,SDG,,HOU,W 34-20,,,,,,,,,,,
16,1972,1972-12-03,12,23.161,SDG,,OAK,L 19-21,0,0,,0,2,29,14.50,0,0,0,0
17,1972,1972-12-10,13,23.168,SDG,@,DEN,L 13-38,0,0,,0,2,9,4.50,0,0,0,0
18,1972,1972-12-17,14,23.175,SDG,,PIT,L 2-24,1,19,19.00,0,2,17,8.50,0,0,0,0
19,1973,1973-09-16,1,24.083,SDG,@,WAS,L 0-38,,,,,,,,,,,
20,1973,1973-09-23,2,24.090,SDG,,BUF,W 34-7,,,,,,,,,,,
21,1973,1973-09-30,3,24.097,SDG,,CIN,L 13-20,,,,,,,,,,,
22,1973,1973-10-07,4,24.104,SDG,@,PIT,L 21-38,,,,,,,,,,,
23,1973,1973-10-14,5,24.111,SDG,,OAK,L 17-27,,,,,,,,,,,
24,1973,1973-10-21,6,24.118,SDG,,ATL,L 0-41,,,,,,,,,,,
25,1973,1973-10-28,7,24.125,SDG,@,CLE,T 16-16,,,,,,,,,,,
26,1973,1973-11-04,8,24.132,SDG,,KAN,L 0-19,,,,,,,,,,,
27,1973,1973-11-11,9,24.139,SDG,@,DEN,L 19-30,,,,,,,,,,,
28,1973,1973-11-18,10,24.146,SDG,,NOR,W 17-14,,,,,,,,,,,
29,1973,1973-11-25,11,24.153,SDG,@,OAK,L 3-31,,,,,,,,,,,
30,1973,1973-12-02,12,24.160,SDG,@,NWE,L 14-30,,,,,,,,,,,
31,1973,1973-12-09,13,24.167,SDG,,DEN,L 28-42,,,,,,,,,,,
32,1973,1973-12-16,14,24.174,SDG,@,KAN,L 6-33,,,,,,,,,,,
33,1974,1974-10-20,6,25.117,SDG,@,DEN,L 7-27,,,,,,,,,,,
34,1974,1974-10-27,7,25.124,SDG,,KAN,L 14-24,,,,,,,,,,,
35,1974,1974-11-03,8,25.131,SDG,,CLE,W 36-35,,,,,,,,,,,
36,1974,1974-11-10,9,25.138,SDG,@,KAN,W 14-7,,,,,,,,,,,
37,1974,1974-11-17,10,25.145,SDG,@,OAK,L 10-17,,,,,,,,,,,
38,1974,1974-11-24,11,25.152,SDG,@,GNB,L 0-34,,,,,,,,,,,
39,1974,1974-12-01,12,25.159,SDG,@,NYJ,L 14-27,,,,,,,,,,,
40,1974,1974-12-08,13,25.166,SDG,,CHI,W 28-21,1,19,19.00,0,0,0,,0,0,0,0
41,1975,1975-10-26,6,26.123,DET,@,HOU,L 8-24,1,19,19.00,0,0,0,,0,0,0,0
42,1975,1975-11-02,7,26.130,DET,@,SFO,W 28-17,,,,,,,,,,,
43,1975,1975-11-09,8,26.137,DET,,CLE,W 21-10,,,,,,,,,,,
44,1975,1975-11-16,9,26.144,DET,,GNB,W 13-10,,,,,,,,,,,
45,1975,1975-11-23,10,26.151,DET,@,KAN,L 21-24,,,,,,,,,,,
46,1975,1975-12-14,13,26.172,DET,,MIN,W 17-10,,,,,,,,,,,
