ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.148,NWE,,HOU,L 0-7,,,,,
2,1975,1975-09-28,2,22.155,NWE,,MIA,L 14-22,,,,,
3,1975,1975-10-05,3,22.162,NWE,@,NYJ,L 7-36,,,,,
4,1975,1975-10-12,4,22.169,NWE,@,CIN,L 10-27,,,,,
5,1977,1977-09-18,1,24.145,NWE,,KAN,W 21-17,,,,,
6,1977,1977-09-26,2,24.153,NWE,@,CLE,L 27-30,,,,,
7,1977,1977-10-02,3,24.159,NWE,@,NYJ,L 27-30,,,,,
8,1977,1977-10-09,4,24.166,NWE,,SEA,W 31-0,,,,,
9,1977,1977-10-16,5,24.173,NWE,@,SDG,W 24-20,,,,,
10,1977,1977-10-23,6,24.180,NWE,,BAL,W 17-3,,,,,
11,1977,1977-10-30,7,24.187,NWE,,NYJ,W 24-13,,,,,
12,1977,1977-11-06,8,24.194,NWE,,BUF,L 14-24,,,,,
13,1977,1977-11-13,9,24.201,NWE,@,MIA,L 5-17,,,,,
14,1977,1977-11-20,10,24.208,NWE,@,BUF,W 20-7,,,,,
15,1977,1977-11-27,11,24.215,NWE,,PHI,W 14-6,,,,,
16,1977,1977-12-04,12,24.222,NWE,@,ATL,W 16-10,,,,,
17,1977,1977-12-11,13,24.229,NWE,,MIA,W 14-10,,,,,
18,1977,1977-12-18,14,24.236,NWE,@,BAL,L 24-30,,,,,
19,1978,1978-09-03,1,25.130,NWE,,WAS,L 14-16,,,,,
20,1978,1978-09-10,2,25.137,NWE,@,STL,W 16-6,,,,,
21,1978,1978-09-18,3,25.145,NWE,,BAL,L 27-34,,,,,
22,1978,1978-09-24,4,25.151,NWE,@,OAK,W 21-14,,,,,
23,1978,1978-10-01,5,25.158,NWE,,SDG,W 28-23,,,,,
24,1978,1978-10-08,6,25.165,NWE,,PHI,W 24-14,,,,,
25,1978,1978-10-22,8,25.179,NWE,,MIA,W 33-24,,,,,
26,1978,1978-10-29,9,25.186,NWE,,NYJ,W 55-21,,,,,
