ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2006,2006-10-01,3,23.237,KAN,,SFO,W 41-0,,0,0,,0,0,0,,0,,,,3,-3,-1.00,0
2,2006,2006-10-15,5,23.251,KAN,@,PIT,L 7-45,,3,7,42.86,23,0,2,11.9,1,10,3.29,-9.57,0,0,,0
3,2007,2007-09-16,2,24.222,KAN,@,CHI,L 10-20,,4,4,100.00,55,0,0,118.7,1,3,13.75,13.75,0,0,,0
4,2007,2007-10-07,5,24.243,KAN,,JAX,L 7-17,,6,13,46.15,83,1,0,92.8,1,5,6.38,7.92,0,0,,0
5,2007,2007-10-21,7,24.257,KAN,@,OAK,W 12-10,,0,0,,0,0,0,,0,0,,,0,0,,0
6,2007,2007-11-11,9,24.278,KAN,,DEN,L 11-27,,17,30,56.67,162,0,1,57.9,2,21,5.40,3.90,0,0,,0
7,2007,2007-11-18,10,24.285,KAN,@,IND,L 10-13,*,19,27,70.37,169,1,0,99.2,2,7,6.26,7.00,0,0,,0
8,2007,2007-11-25,11,24.292,KAN,,OAK,L 17-20,*,12,23,52.17,145,0,1,53.7,3,17,6.30,4.35,4,10,2.50,0
9,2007,2007-12-09,13,24.306,KAN,@,DEN,L 7-41,*,15,29,51.72,132,1,1,61.3,5,19,4.55,3.69,0,0,,0
10,2007,2007-12-16,14,24.313,KAN,,TEN,L 17-26,*,25,43,58.14,217,2,2,67.7,0,0,5.05,3.88,1,6,6.00,0
11,2007,2007-12-23,15,24.320,KAN,@,DET,L 20-25,*,9,12,75.00,69,0,1,53.8,0,0,5.75,2.00,0,0,,0
12,2007,2007-12-30,16,24.327,KAN,@,NYJ,L 10-13,*,20,43,46.51,195,1,0,67.5,3,29,4.53,5.00,2,2,1.00,0
13,2008,2008-09-07,1,25.214,KAN,@,NWE,L 10-17,*,11,19,57.89,88,0,0,69.6,1,10,4.63,4.63,0,0,,0
14,2008,2008-10-19,6,25.256,KAN,,TEN,L 10-34,*,9,10,90.00,63,0,0,92.9,0,0,6.30,6.30,0,0,,0
15,2009,2009-09-13,1,26.219,KAN,@,BAL,L 24-38,*,16,24,66.67,177,2,0,116.1,3,18,7.38,9.04,0,0,,0
16,2009,2009-11-29,11,26.296,KAN,@,SDG,L 14-43,,1,2,50.00,3,0,0,56.2,0,0,1.50,1.50,0,0,,0
17,2009,2009-12-06,12,26.303,KAN,,DEN,L 13-44,,6,14,42.86,50,0,0,52.7,0,0,3.57,3.57,0,0,,0
18,2010,2010-12-12,13,27.309,KAN,@,SDG,L 0-31,*,7,17,41.18,40,0,0,48.9,4,29,2.35,2.35,0,0,,0
19,2010,2010-12-26,15,27.323,KAN,,TEN,W 34-14,,1,2,50.00,-2,0,1,16.7,0,0,-1.00,-23.50,0,0,,0
