ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1990,1990-09-09,1,22.248,GNB,,RAM,W 36-24,,,0,0,,0,,,,,,,,,,,,
2,1990,1990-09-16,2,22.255,GNB,,CHI,L 13-31,,,0,0,,0,,,,,,,,,,,,
3,1990,1990-09-23,3,22.262,GNB,,KAN,L 3-17,,,0,0,,0,,,,,,,,,,,,
4,1990,1990-09-30,4,22.269,GNB,@,DET,W 24-21,,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0
5,1990,1990-10-07,5,22.276,GNB,@,CHI,L 13-27,,,0,0,,0,,,,,,,,,,,,
6,1990,1990-10-14,6,22.283,GNB,@,TAM,L 14-26,,,2,33,16.50,0,,,0,0,,0,0,0,,0,0,0
7,1990,1990-10-28,7,22.297,GNB,,MIN,W 24-10,,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0
8,1990,1990-11-04,8,22.304,GNB,,SFO,L 20-24,,,2,29,14.50,0,,,0,0,,0,0,0,,0,0,0
9,1990,1990-11-11,9,22.311,GNB,@,RAI,W 29-16,,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0
10,1990,1990-11-18,10,22.318,GNB,@,PHO,W 24-21,,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0
11,1990,1990-11-25,11,22.325,GNB,,TAM,W 20-10,,,0,0,,0,,,,,,,,,,,,
12,1990,1990-12-02,12,22.332,GNB,@,MIN,L 7-23,,,0,0,,0,,,,,,,,,,,,
13,1990,1990-12-09,13,22.339,GNB,,SEA,L 14-20,,,3,43,14.33,0,,,0,0,,0,0,0,,0,0,0
14,1990,1990-12-16,14,22.346,GNB,@,PHI,L 0-31,,,0,0,,0,,,,,,,,,,,,
15,1990,1990-12-22,15,22.352,GNB,,DET,L 17-24,,,0,0,,0,,,,,,,,,,,,
16,1990,1990-12-30,16,22.360,GNB,@,DEN,L 13-22,,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0
17,1991,1991-09-01,1,23.240,GNB,,PHI,L 3-20,,,1,16,16.00,0,,,1,1,1.00,0,0,0,,0,0,0
18,1991,1991-09-08,2,23.247,GNB,@,DET,L 14-23,,,0,0,,0,,,0,0,,0,,,,,0,
19,1991,1991-09-15,3,23.254,GNB,,TAM,W 15-13,,,0,0,,0,,,0,0,,0,,,,,0,
20,1991,1991-09-22,4,23.261,GNB,@,MIA,L 13-16,,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0
21,1991,1991-09-29,5,23.268,GNB,@,RAM,L 21-23,,,4,74,18.50,0,,,0,0,,0,0,0,,0,0,0
22,1991,1991-10-06,6,23.275,GNB,,DAL,L 17-20,,,1,4,4.00,0,,,0,0,,0,0,0,,0,0,0
23,1991,1991-10-17,7,23.286,GNB,,CHI,L 0-10,,,0,0,,0,,,0,0,,0,,,,,0,
24,1991,1991-10-27,8,23.296,GNB,@,TAM,W 27-0,,,0,0,,0,,,0,0,,0,,,,,0,
25,1991,1991-11-03,9,23.303,GNB,@,NYJ,L 16-19,,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0
26,1991,1991-11-10,10,23.310,GNB,,BUF,L 24-34,,,2,19,9.50,1,,,0,0,,0,0,0,,0,1,6
27,1991,1991-11-17,11,23.317,GNB,,MIN,L 21-35,,,2,15,7.50,1,,,0,0,,0,0,0,,0,1,6
28,1991,1991-11-24,12,23.324,GNB,,IND,W 14-10,,,1,19,19.00,0,,,0,0,,0,0,0,,0,0,0
