ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,25.349,SDG,@,KAN,W 30-16,,,,,,
2,1976,1976-09-19,2,25.356,SDG,@,TAM,W 23-0,,,,,,
3,1976,1976-09-26,3,25.363,SDG,,STL,W 43-24,,,,,,
4,1976,1976-10-03,4,26.004,SDG,@,DEN,L 0-26,,,,,,
5,1976,1976-10-10,5,26.011,SDG,,OAK,L 17-27,,,,,,
6,1976,1976-10-17,6,26.018,SDG,,HOU,W 30-27,,,,,,
7,1976,1976-10-24,7,26.025,SDG,@,CLE,L 17-21,0,0,0.0,1,11,0
8,1976,1976-10-31,8,26.032,SDG,@,PIT,L 0-23,,,,,,
9,1976,1976-11-07,9,26.039,SDG,,BAL,L 21-37,,,,,,
10,1976,1976-11-14,10,26.046,SDG,,DEN,L 0-17,,,,,,
11,1976,1976-11-21,11,26.053,SDG,@,BUF,W 34-13,,,,,,
12,1976,1976-11-28,12,26.060,SDG,,KAN,L 20-23,,,,,,
13,1976,1976-12-05,13,26.067,SDG,,SFO,W 13-7,,,,,,
14,1976,1976-12-12,14,26.074,SDG,@,OAK,L 0-24,,,,,,
15,1977,1977-09-18,1,26.354,SDG,@,OAK,L 0-24,,,,,,
16,1977,1977-09-25,2,26.361,SDG,@,KAN,W 23-7,1,6,0.0,1,17,1
17,1977,1977-10-02,3,27.003,SDG,,CIN,W 24-3,,,,,,
18,1977,1977-10-09,4,27.010,SDG,@,NOR,W 14-0,,,,,,
19,1977,1977-10-16,5,27.017,SDG,,NWE,L 20-24,,,,,,
20,1977,1977-10-23,6,27.024,SDG,,KAN,L 16-21,,,,,,
21,1977,1977-10-30,7,27.031,SDG,@,MIA,W 14-13,,,,,,
22,1977,1977-11-06,8,27.038,SDG,@,DET,L 0-20,,,,,,
23,1977,1977-11-13,9,27.045,SDG,,DEN,L 14-17,,,,,,
24,1977,1977-11-20,10,27.052,SDG,,OAK,W 12-7,,,,,,
25,1977,1977-11-27,11,27.059,SDG,@,SEA,W 30-28,,,,,,
26,1977,1977-12-04,12,27.066,SDG,,CLE,W 37-14,,,,,,
27,1977,1977-12-11,13,27.073,SDG,@,DEN,L 9-17,,,,,,
28,1977,1977-12-18,14,27.080,SDG,,PIT,L 9-10,,,,,,
29,1978,1978-09-03,1,27.339,SDG,@,SEA,W 24-20,,,,,,
30,1978,1978-09-10,2,27.346,SDG,,OAK,L 20-21,,,,,,
31,1978,1978-09-17,3,27.353,SDG,@,DEN,L 14-27,,,,,,
32,1978,1978-09-24,4,27.360,SDG,,GNB,L 3-24,,,,,,
33,1978,1978-10-01,5,28.002,SDG,@,NWE,L 23-28,,,,,,
34,1978,1978-10-08,6,28.009,SDG,,DEN,W 23-0,,,,,,
35,1978,1978-10-15,7,28.016,SDG,,MIA,L 21-28,,,,,,
36,1978,1978-10-22,8,28.023,SDG,@,DET,L 14-31,,,,,,
37,1978,1978-10-29,9,28.030,SDG,@,OAK,W 27-23,,,,,,
38,1978,1978-11-05,10,28.037,SDG,,CIN,W 22-13,,,,,,
39,1978,1978-11-12,11,28.044,SDG,,KAN,W 29-23,,,,,,
40,1978,1978-11-19,12,28.051,SDG,@,MIN,W 13-7,,,,,,
41,1978,1978-11-26,13,28.058,SDG,@,KAN,L 0-23,,,,,,
42,1978,1978-12-04,14,28.066,SDG,,CHI,W 40-7,,,,,,
43,1978,1978-12-10,15,28.072,SDG,,SEA,W 37-10,,,,,,
44,1978,1978-12-17,16,28.079,SDG,@,HOU,W 45-24,,,,,,
45,1979,1979-09-02,1,28.338,SDG,@,SEA,W 33-16,,,,,,
46,1979,1979-09-09,2,28.345,SDG,,OAK,W 30-10,,,,,,
47,1979,1979-09-16,3,28.352,SDG,,BUF,W 27-19,,,,,,
48,1979,1979-09-23,4,28.359,SDG,@,NWE,L 21-27,,,,,,
49,1979,1979-09-30,5,29.001,SDG,,SFO,W 31-9,,,,,,
50,1979,1979-10-07,6,29.008,SDG,@,DEN,L 0-7,,,,,,
