ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1980,1980-09-08,1,25.153,WAS,,DAL,L 3-17,2,36,18.00,0,1,19,19.00,0,0,0,0,0,0
2,1980,1980-09-14,2,25.159,WAS,@,NYG,W 23-21,1,25,25.00,0,3,35,11.67,0,0,0,0,0,0
3,1980,1980-09-21,3,25.166,WAS,@,OAK,L 21-24,1,20,20.00,0,1,14,14.00,0,0,0,0,0,0
4,1980,1980-09-28,4,25.173,WAS,,SEA,L 0-14,0,0,,0,2,38,19.00,0,0,0,0,0,0
5,1980,1980-10-05,5,25.180,WAS,@,PHI,L 14-24,2,39,19.50,0,3,10,3.33,0,0,0,0,0,0
6,1980,1980-10-13,6,25.188,WAS,@,DEN,L 17-20,3,84,28.00,0,1,17,17.00,0,0,0,0,0,0
7,1980,1980-10-19,7,25.194,WAS,,STL,W 23-0,1,28,28.00,0,5,64,12.80,0,0,0,0,0,0
8,1980,1980-10-26,8,25.201,WAS,,NOR,W 22-14,0,0,,0,3,20,6.67,0,0,0,0,0,0
9,1980,1980-11-02,9,25.208,WAS,,MIN,L 14-39,6,99,16.50,0,1,11,11.00,0,0,0,0,0,0
10,1980,1980-11-09,10,25.215,WAS,@,CHI,L 21-35,4,68,17.00,0,2,21,10.50,0,0,0,0,0,0
11,1980,1980-11-16,11,25.222,WAS,,PHI,L 0-24,5,110,22.00,0,4,7,1.75,0,0,0,0,0,0
12,1980,1980-11-23,12,25.229,WAS,@,DAL,L 10-14,3,64,21.33,0,1,1,1.00,0,0,0,0,0,0
13,1980,1980-11-30,13,25.236,WAS,@,ATL,L 6-10,3,101,33.67,0,4,91,22.75,0,0,0,0,0,0
14,1980,1980-12-07,14,25.243,WAS,,SDG,W 40-17,2,36,18.00,0,3,26,8.67,0,0,0,0,0,0
15,1980,1980-12-13,15,25.249,WAS,,NYG,W 16-13,4,91,22.75,0,5,48,9.60,0,0,0,0,0,0
16,1980,1980-12-21,16,25.257,WAS,@,STL,W 31-7,1,9,9.00,0,9,65,7.22,0,0,0,0,0,0
17,1981,1981-09-06,1,26.151,WAS,,DAL,L 10-26,2,62,31.00,0,0,0,,0,0,0,0,0,0
18,1981,1981-09-13,2,26.158,WAS,,NYG,L 7-17,0,0,,0,5,38,7.60,0,0,0,0,0,0
