ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-09-07,1,22.139,RAM,,DET,L 20-41,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,25,12.50,0,0,0,,0,0,0
2,1980,1980-09-11,2,22.143,RAM,@,TAM,L 9-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1980,1980-09-21,3,22.153,RAM,,GNB,W 51-21,6,45,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1980,1980-09-28,4,22.160,RAM,@,NYG,W 28-7,3,4,1.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1980,1980-10-05,5,22.167,RAM,,SFO,W 48-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1980,1980-10-12,6,22.174,RAM,@,STL,W 21-13,12,41,3.42,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
7,1980,1980-10-19,7,22.181,RAM,@,SFO,W 31-17,15,55,3.67,0,2,49,24.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
8,1980,1980-10-26,8,22.188,RAM,@,ATL,L 10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1980,1980-11-02,9,22.195,RAM,,NOR,W 45-31,7,41,5.86,1,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,1,6
10,1980,1980-11-09,10,22.202,RAM,,MIA,L 14-35,3,14,4.67,0,3,37,12.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
11,1980,1980-11-16,11,22.209,RAM,@,NWE,W 17-14,15,40,2.67,0,4,24,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1980,1980-11-24,12,22.217,RAM,@,NOR,W 27-7,5,9,1.80,0,1,6,6.00,0,1,1,100.00,31,1,0,158.3,0,0,31.00,51.00,0,0,,0,0,0,,0,0,0
13,1980,1980-11-30,13,22.223,RAM,,NYJ,W 38-13,4,7,1.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
14,1980,1980-12-07,14,22.230,RAM,@,BUF,L 7-10,18,87,4.83,1,2,-4,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
15,1980,1980-12-15,15,22.238,RAM,,DAL,W 38-14,9,43,4.78,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1980,1980-12-21,16,22.244,RAM,,ATL,W 20-17,3,24,8.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1981,1981-09-06,1,23.138,RAM,,HOU,L 20-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,,,,,0,
18,1981,1981-09-13,2,23.145,RAM,@,NOR,L 17-23,0,0,,0,1,12,12.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
19,1981,1981-09-20,3,23.152,RAM,,GNB,W 35-23,5,21,4.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
20,1981,1981-09-28,4,23.160,RAM,@,CHI,W 24-7,3,13,4.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
21,1981,1981-10-04,5,23.166,RAM,,CLE,W 27-16,13,54,4.15,1,2,15,7.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
22,1981,1981-10-11,6,23.173,RAM,@,ATL,W 37-35,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
23,1981,1981-10-18,7,23.180,RAM,@,DAL,L 17-29,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
24,1981,1981-10-25,8,23.187,RAM,@,SFO,L 17-20,7,34,4.86,1,1,13,13.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
25,1981,1981-11-01,9,23.194,RAM,,DET,W 20-13,4,14,3.50,0,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
26,1981,1981-11-08,10,23.201,RAM,,NOR,L 13-21,1,2,2.00,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
27,1981,1981-11-15,11,23.208,RAM,@,CIN,L 10-24,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
28,1981,1981-11-22,12,23.215,RAM,,SFO,L 31-33,17,64,3.76,0,3,28,9.33,0,1,1,100.00,7,1,0,135.4,0,0,7.00,27.00,0,0,,0,0,0,,0,0,0
29,1981,1981-11-29,13,23.222,RAM,@,PIT,L 0-24,11,33,3.00,0,5,41,8.20,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
30,1981,1981-12-06,14,23.229,RAM,@,NYG,L 7-10,19,71,3.74,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
31,1981,1981-12-14,15,23.237,RAM,,ATL,W 21-16,18,70,3.89,1,2,8,4.00,0,0,0,,0,0,0,,0,,,,1,10,10.00,0,0,0,,0,1,6
32,1981,1981-12-20,16,23.243,RAM,,WAS,L 7-30,12,41,3.42,1,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
33,1982,1982-09-12,1,24.144,RAM,@,GNB,L 23-35,7,21,3.00,0,4,37,9.25,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
34,1982,1982-09-19,2,24.151,RAM,,DET,L 14-19,5,29,5.80,1,4,39,9.75,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,44,22.00,0,0,0,,0,1,6
35,1982,1982-11-21,3,24.214,RAM,@,ATL,L 17-34,5,15,3.00,0,4,19,4.75,0,0,0,,0,0,0,,0,,,,1,9,9.00,0,0,0,,0,0,0
36,1982,1982-11-28,4,24.221,RAM,,KAN,W 20-14,15,56,3.73,0,2,39,19.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
37,1982,1982-12-02,5,24.225,RAM,,SFO,L 24-30,6,18,3.00,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,1,15,15.00,0,0,0,,0,0,0
38,1982,1982-12-12,6,24.235,RAM,,DEN,L 24-27,6,17,2.83,1,2,52,26.00,0,0,0,,0,0,0,,0,,,,1,14,14.00,0,0,0,,0,1,6
39,1982,1982-12-18,7,24.241,RAM,@,RAI,L 31-37,7,27,3.86,0,1,11,11.00,0,0,0,,0,0,0,,0,,,,3,20,6.67,0,0,0,,0,0,0
40,1982,1982-12-26,8,24.249,RAM,,CHI,L 26-34,10,43,4.30,0,5,54,10.80,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
41,1982,1983-01-02,9,24.256,RAM,@,SFO,W 21-20,8,40,5.00,0,8,53,6.63,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
42,1983,1983-09-04,1,25.136,RAM,@,NYG,W 16-6,0,0,,0,2,21,10.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
43,1983,1983-09-11,2,25.143,RAM,,NOR,W 30-27,0,0,,0,3,41,13.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,1983,1983-09-18,3,25.150,RAM,@,GNB,L 24-27,0,0,,0,2,69,34.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1983,1983-09-25,4,25.157,RAM,@,NYJ,L 24-27,1,7,7.00,0,1,2,2.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
46,1983,1983-10-02,5,25.164,RAM,,DET,W 21-10,1,0,0.00,0,1,8,8.00,0,0,0,,0,0,0,,,,,,1,21,21.00,0,0,0,,0,0,0
47,1983,1983-10-09,6,25.171,RAM,@,SFO,W 10-7,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
48,1983,1983-10-16,7,25.178,RAM,,ATL,W 27-21,1,7,7.00,0,4,26,6.50,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
49,1983,1983-10-23,8,25.185,RAM,,SFO,L 35-45,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
50,1983,1983-10-30,9,25.192,RAM,@,MIA,L 14-30,0,0,,0,8,61,7.63,1,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0,,0,1,6
51,1983,1983-11-06,10,25.199,RAM,,CHI,W 21-14,0,0,,0,2,14,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,1983,1983-11-14,11,25.207,RAM,@,ATL,W 36-13,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
53,1983,1983-11-20,12,25.213,RAM,,WAS,L 20-42,0,0,,0,2,11,5.50,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
54,1983,1983-11-27,13,25.220,RAM,,BUF,W 41-17,2,18,9.00,0,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
55,1983,1983-12-04,14,25.227,RAM,@,PHI,L 9-13,0,0,,0,2,48,24.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
56,1983,1983-12-11,15,25.234,RAM,,NWE,L 7-21,0,0,,0,3,6,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1983,1983-12-18,16,25.241,RAM,@,NOR,W 26-24,0,0,,0,3,27,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,1984,1984-09-03,1,26.135,RAM,,DAL,L 13-20,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1984,1984-09-09,2,26.141,RAM,,CLE,W 20-17,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,1984,1984-09-16,3,26.148,RAM,@,PIT,L 14-24,0,0,,0,2,36,18.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1984,1984-09-23,4,26.155,RAM,@,CIN,W 24-14,0,0,,0,3,21,7.00,0,0,0,,0,0,0,,,,,,1,43,43.00,1,0,0,,0,1,6
62,1984,1984-09-30,5,26.162,RAM,,NYG,W 33-12,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
63,1984,1984-10-07,6,26.169,RAM,,ATL,L 28-30,1,2,2.00,0,2,4,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1984,1984-10-14,7,26.176,RAM,@,NOR,W 28-10,0,0,,0,2,28,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,1984,1984-10-22,8,26.184,RAM,@,ATL,W 24-10,0,0,,0,2,8,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,1984,1984-10-28,9,26.190,RAM,,SFO,L 0-33,0,0,,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1984,1984-11-04,10,26.197,RAM,@,STL,W 16-13,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
68,1984,1984-11-11,11,26.204,RAM,,CHI,W 29-13,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
69,1984,1984-11-18,12,26.211,RAM,@,GNB,L 6-31,0,0,,0,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
70,1984,1984-11-25,13,26.218,RAM,@,TAM,W 34-33,0,0,,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1984,1984-12-02,14,26.225,RAM,,NOR,W 34-21,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
72,1984,1984-12-09,15,26.232,RAM,,HOU,W 27-16,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
73,1984,1984-12-14,16,26.237,RAM,@,SFO,L 16-19,0,0,,0,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,1985,1985-09-08,1,27.140,RAM,,DEN,W 20-16,2,10,5.00,0,2,21,10.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,1985,1985-09-15,2,27.147,RAM,@,PHI,W 17-6,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0,,0,0,0
76,1985,1985-11-17,11,27.210,RAM,@,ATL,L 14-30,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
77,1985,1985-11-24,12,27.217,RAM,,GNB,W 34-17,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
78,1985,1985-12-01,13,27.224,RAM,@,NOR,L 3-29,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
79,1985,1985-12-09,14,27.232,RAM,@,SFO,W 27-20,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
80,1985,1985-12-15,15,27.238,RAM,,STL,W 46-14,5,11,2.20,0,1,2,2.00,0,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0,,0,0,0
81,1985,1985-12-23,16,27.246,RAM,,RAI,L 6-16,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
82,1986,1986-09-07,1,28.139,RAM,@,STL,W 16-10,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
83,1986,1986-09-14,2,28.146,RAM,,SFO,W 16-13,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
84,1986,1986-09-21,3,28.153,RAM,@,IND,W 24-7,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
85,1986,1986-09-28,4,28.160,RAM,@,PHI,L 20-34,0,0,,0,3,21,7.00,0,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0,,0,0,0
