ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
31,1957,1957-11-10,7,24.162,BAL,@,WAS,W 21-17,10,24,2.40,0,0,0,,0,0,
32,1957,1957-11-17,8,24.169,BAL,@,CHI,W 29-14,12,16,1.33,0,1,40,40.00,0,0,
33,1957,1957-11-24,9,24.176,BAL,,SFO,W 27-21,17,79,4.65,0,5,34,6.80,1,1,
34,1957,1957-12-01,10,24.183,BAL,,RAM,W 31-14,20,65,3.25,0,1,10,10.00,0,0,
35,1957,1957-12-08,11,24.190,BAL,@,SFO,L 13-17,8,18,2.25,0,1,-1,-1.00,0,0,
36,1957,1957-12-15,12,24.197,BAL,@,RAM,L 21-37,7,15,2.14,1,1,6,6.00,0,1,
37,1958,1958-09-28,1,25.119,BAL,,DET,W 28-15,12,64,5.33,0,4,2,0.50,0,0,
38,1958,1958-10-04,2,25.125,BAL,,CHI,W 51-38,8,35,4.38,0,1,9,9.00,0,0,
39,1958,1958-10-12,3,25.133,BAL,@,GNB,W 24-17,6,20,3.33,0,1,0,0.00,0,0,
40,1958,1958-10-19,4,25.140,BAL,@,DET,W 40-14,19,76,4.00,2,0,0,,0,2,
41,1958,1958-10-26,5,25.147,BAL,,WAS,W 35-10,13,66,5.08,1,1,18,18.00,0,1,
42,1958,1958-11-02,6,25.154,BAL,,GNB,W 56-0,12,49,4.08,1,2,16,8.00,1,2,
43,1958,1958-11-09,7,25.161,BAL,@,NYG,L 21-24,18,87,4.83,0,0,0,,0,0,
44,1958,1958-11-16,8,25.168,BAL,@,CHI,W 17-0,26,142,5.46,1,0,0,,0,1,
45,1958,1958-11-23,9,25.175,BAL,,RAM,W 34-7,15,68,4.53,0,0,0,,0,0,
46,1958,1958-11-30,10,25.182,BAL,,SFO,W 35-27,17,78,4.59,2,0,0,,0,2,
47,1958,1958-12-06,11,25.188,BAL,@,RAM,L 28-30,16,92,5.75,1,1,8,8.00,0,1,
48,1958,1958-12-14,12,25.196,BAL,@,SFO,L 12-21,9,14,1.56,0,3,28,9.33,0,0,
49,1959,1959-09-27,1,26.118,BAL,,DET,W 21-9,19,69,3.63,1,3,28,9.33,0,1,
50,1959,1959-10-03,2,26.124,BAL,,CHI,L 21-26,14,54,3.86,0,1,7,7.00,0,0,
51,1959,1959-10-11,3,26.132,BAL,@,DET,W 31-24,17,65,3.82,0,1,21,21.00,0,0,
52,1959,1959-10-18,4,26.139,BAL,@,CHI,W 21-7,20,67,3.35,1,0,0,,0,1,
53,1959,1959-10-25,5,26.146,BAL,,GNB,W 38-21,15,35,2.33,1,2,14,7.00,1,2,
54,1959,1959-11-01,6,26.153,BAL,,CLE,L 31-38,9,18,2.00,0,0,0,,0,0,
55,1959,1959-11-08,7,26.160,BAL,@,WAS,L 24-27,6,10,1.67,0,1,-6,-6.00,0,0,
56,1959,1959-11-15,8,26.167,BAL,@,GNB,W 28-24,18,97,5.39,0,1,30,30.00,0,0,
57,1959,1959-11-22,9,26.174,BAL,,SFO,W 45-14,25,120,4.80,2,0,0,,0,2,
58,1959,1959-11-29,10,26.181,BAL,,RAM,W 35-21,18,85,4.72,2,2,23,11.50,0,2,
59,1959,1959-12-05,11,26.187,BAL,@,SFO,W 34-14,14,51,3.64,0,2,12,6.00,0,0,
60,1959,1959-12-12,12,26.194,BAL,@,RAM,W 45-26,3,8,2.67,0,0,0,,0,0,
61,1960,1960-09-25,1,27.116,BAL,,WAS,W 20-0,7,14,2.00,0,1,19,19.00,0,0,0
62,1960,1960-10-02,2,27.123,BAL,,CHI,W 42-7,12,39,3.25,1,0,0,,0,1,6
63,1960,1960-10-09,3,27.130,BAL,@,GNB,L 21-35,12,35,2.92,1,2,14,7.00,0,1,6
64,1960,1960-10-16,4,27.137,BAL,,RAM,W 31-17,8,23,2.88,0,2,14,7.00,0,0,0
65,1960,1960-10-23,5,27.144,BAL,@,DET,L 17-30,12,53,4.42,0,2,9,4.50,0,0,0
66,1960,1960-10-30,6,27.151,BAL,@,DAL,W 45-7,7,22,3.14,0,0,0,,0,0,0
67,1960,1960-11-06,7,27.158,BAL,,GNB,W 38-24,5,6,1.20,0,0,0,,0,0,0
68,1960,1960-11-13,8,27.165,BAL,@,CHI,W 24-20,4,5,1.25,1,0,0,,0,1,6
69,1960,1960-11-27,9,27.179,BAL,,SFO,L 22-30,10,51,5.10,0,0,0,,0,0,0
70,1960,1960-12-04,10,27.186,BAL,,DET,L 15-20,3,15,5.00,0,0,0,,0,0,0
