ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1970,1970-09-20,1,24.032,CIN,,OAK,W 31-21,,,,
2,1970,1970-09-27,2,24.039,CIN,@,DET,L 3-38,,,,
3,1970,1970-10-04,3,24.046,CIN,,HOU,L 13-20,,,,
4,1970,1970-10-11,4,24.053,CIN,@,CLE,L 27-30,,,,
5,1970,1970-10-18,5,24.060,CIN,,KAN,L 19-27,,,,
6,1970,1970-10-25,6,24.067,CIN,@,WAS,L 0-20,,,,
7,1970,1970-11-02,7,24.075,CIN,@,PIT,L 10-21,,,,
8,1970,1970-11-08,8,24.081,CIN,@,BUF,W 43-14,,,,
9,1970,1970-11-15,9,24.088,CIN,,CLE,W 14-10,,,,
10,1970,1970-11-22,10,24.095,CIN,,PIT,W 34-7,,,,
11,1970,1970-11-29,11,24.102,CIN,,NOR,W 26-6,,,,
12,1970,1970-12-06,12,24.109,CIN,@,SDG,W 17-14,,,,
13,1970,1970-12-13,13,24.116,CIN,@,HOU,W 30-20,,,,
14,1970,1970-12-20,14,24.123,CIN,,BOS,W 45-7,,,,
15,1971,1971-09-19,1,25.031,CIN,,PHI,W 37-14,,,,
16,1971,1971-09-26,2,25.038,CIN,@,PIT,L 10-21,,,,
17,1971,1971-10-03,3,25.045,CIN,@,GNB,L 17-20,,,,
18,1971,1971-10-10,4,25.052,CIN,,MIA,L 13-23,,,,
19,1971,1971-10-17,5,25.059,CIN,,CLE,L 24-27,,,,
20,1971,1971-10-24,6,25.066,CIN,@,OAK,L 27-31,,,,
21,1971,1971-10-31,7,25.073,CIN,@,HOU,L 6-10,,,,
22,1971,1971-11-07,8,25.080,CIN,,ATL,L 6-9,,,,
23,1971,1971-11-14,9,25.087,CIN,@,DEN,W 24-10,,,,
24,1971,1971-11-21,10,25.094,CIN,,HOU,W 28-13,,,,
25,1971,1971-11-28,11,25.101,CIN,,SDG,W 31-0,,,,
26,1971,1971-12-05,12,25.108,CIN,@,CLE,L 27-31,,,,
27,1971,1971-12-12,13,25.115,CIN,,PIT,L 13-21,,,,
28,1971,1971-12-19,14,25.122,CIN,@,NYJ,L 21-35,,,,
29,1972,1972-09-17,1,26.029,CIN,@,NWE,W 31-7,,,,
30,1972,1972-09-24,2,26.036,CIN,,PIT,W 15-10,,,,
31,1972,1972-10-01,3,26.043,CIN,@,CLE,L 6-27,,,,
32,1972,1972-10-08,4,26.050,CIN,,DEN,W 21-10,,,,
33,1972,1972-10-15,5,26.057,CIN,@,KAN,W 23-16,,,,
34,1972,1972-10-22,6,26.064,CIN,@,RAM,L 12-15,,,,
35,1972,1972-10-29,7,26.071,CIN,,HOU,W 30-7,,,,
36,1972,1972-11-05,8,26.078,CIN,@,PIT,L 17-40,,,,
37,1972,1972-11-12,9,26.085,CIN,,OAK,L 14-20,,,,
38,1972,1972-11-19,10,26.092,CIN,,BAL,L 19-20,,,,
39,1972,1972-11-26,11,26.099,CIN,@,CHI,W 13-3,,,,
40,1972,1972-12-03,12,26.106,CIN,,NYG,W 13-10,,,,
41,1972,1972-12-09,13,26.112,CIN,,CLE,L 24-27,,,,
42,1972,1972-12-17,14,26.120,CIN,@,HOU,W 61-17,,,,
43,1973,1973-09-16,1,27.028,CIN,@,DEN,L 10-28,,,,
44,1973,1973-09-23,2,27.035,CIN,,HOU,W 24-10,,,,
45,1973,1973-09-30,3,27.042,CIN,@,SDG,W 20-13,,,,
46,1973,1973-10-07,4,27.049,CIN,@,CLE,L 10-17,,,,
47,1973,1973-10-14,5,27.056,CIN,,PIT,W 19-7,,,,
48,1973,1973-10-21,6,27.063,CIN,,KAN,W 14-6,,,,
49,1973,1973-10-28,7,27.070,CIN,@,PIT,L 13-20,,,,
50,1973,1973-11-04,8,27.077,CIN,@,DAL,L 10-38,,,,
51,1973,1973-11-11,9,27.084,CIN,@,BUF,W 16-13,,,,
52,1973,1973-11-18,10,27.091,CIN,,NYJ,W 20-14,,,,
53,1973,1973-11-25,11,27.098,CIN,,STL,W 42-24,,,,
54,1973,1973-12-02,12,27.105,CIN,,MIN,W 27-0,,,,
55,1973,1973-12-09,13,27.112,CIN,,CLE,W 34-17,,,,
56,1973,1973-12-16,14,27.119,CIN,@,HOU,W 27-24,,,,
57,1974,1974-09-15,1,28.027,CIN,,CLE,W 33-7,,,,
58,1974,1974-09-22,2,28.034,CIN,,SDG,L 17-20,,,,
59,1974,1974-09-29,3,28.041,CIN,@,SFO,W 21-3,,,,
60,1974,1974-10-06,4,28.048,CIN,,WAS,W 28-17,,,,
61,1974,1974-10-13,5,28.055,CIN,@,CLE,W 34-24,,,,
62,1974,1974-10-20,6,28.062,CIN,@,OAK,L 27-30,,,,
63,1974,1974-10-27,7,28.069,CIN,,HOU,L 21-34,,,,
64,1974,1974-11-03,8,28.076,CIN,@,BAL,W 24-14,1,3,3.00,0
65,1974,1974-11-10,9,28.083,CIN,,PIT,W 17-10,,,,
66,1974,1974-11-17,10,28.090,CIN,@,HOU,L 3-20,,,,
67,1975,1975-09-21,1,29.033,CIN,,CLE,W 24-17,,,,
68,1975,1975-09-28,2,29.040,CIN,@,NOR,W 21-0,,,,
69,1975,1975-10-05,3,29.047,CIN,@,HOU,W 21-19,,,,
70,1975,1975-10-12,4,29.054,CIN,,NWE,W 27-10,,,,
71,1975,1975-10-19,5,29.061,CIN,,OAK,W 14-10,,,,
72,1975,1975-10-26,6,29.068,CIN,@,ATL,W 21-14,,,,
73,1975,1975-11-02,7,29.075,CIN,,PIT,L 24-30,,,,
74,1975,1975-11-09,8,29.082,CIN,@,DEN,W 17-16,,,,
75,1975,1975-11-17,9,29.090,CIN,,BUF,W 33-24,,,,
76,1975,1975-11-23,10,29.096,CIN,@,CLE,L 23-35,,,,
77,1975,1975-11-30,11,29.103,CIN,,HOU,W 23-19,,,,
78,1975,1975-12-07,12,29.110,CIN,@,PHI,W 31-0,,,,
79,1975,1975-12-13,13,29.116,CIN,@,PIT,L 14-35,,,,
80,1975,1975-12-21,14,29.124,CIN,,SDG,W 47-17,,,,
81,1976,1976-09-12,1,30.024,CIN,,DEN,W 17-7,,,,
82,1976,1976-09-19,2,30.031,CIN,@,BAL,L 27-28,,,,
83,1976,1976-09-26,3,30.038,CIN,,GNB,W 28-7,,,,
84,1976,1976-10-03,4,30.045,CIN,@,CLE,W 45-24,,,,
85,1976,1976-10-10,5,30.052,CIN,,TAM,W 21-0,,,,
86,1976,1976-10-17,6,30.059,CIN,@,PIT,L 6-23,,,,
87,1976,1976-10-24,7,30.066,CIN,@,HOU,W 27-7,,,,
88,1976,1976-10-31,8,30.073,CIN,,CLE,W 21-6,,,,
89,1976,1976-11-08,9,30.081,CIN,,RAM,W 20-12,,,,
90,1976,1976-11-14,10,30.087,CIN,,HOU,W 31-27,,,,
91,1976,1976-11-21,11,30.094,CIN,@,KAN,W 27-24,,,,
92,1976,1976-11-28,12,30.101,CIN,,PIT,L 3-7,,,,
93,1976,1976-12-06,13,30.109,CIN,@,OAK,L 20-35,,,,
94,1976,1976-12-12,14,30.115,CIN,@,NYJ,W 42-3,,,,
95,1977,1977-09-18,1,31.030,CIN,,CLE,L 3-13,,,,
96,1977,1977-09-25,2,31.037,CIN,,SEA,W 42-20,,,,
97,1977,1977-10-02,3,31.044,CIN,@,SDG,L 3-24,,,,
98,1977,1977-10-09,4,31.051,CIN,@,GNB,W 17-7,,,,
99,1977,1977-10-17,5,31.059,CIN,@,PIT,L 14-20,,,,
100,1977,1977-10-23,6,31.065,CIN,,DEN,L 13-24,,,,
101,1977,1977-10-30,7,31.072,CIN,,HOU,W 13-10,,,,
102,1977,1977-11-06,8,31.079,CIN,@,CLE,W 10-7,,,,
103,1977,1977-11-13,9,31.086,CIN,@,MIN,L 10-42,,,,
104,1977,1977-11-20,10,31.093,CIN,,MIA,W 23-17,,,,
105,1977,1977-11-27,11,31.100,CIN,,NYG,W 30-13,,,,
106,1977,1977-12-04,12,31.107,CIN,@,KAN,W 27-7,,,,
107,1977,1977-12-10,13,31.113,CIN,,PIT,W 17-10,,,,
108,1977,1977-12-18,14,31.121,CIN,@,HOU,L 16-21,,,,
109,1978,1978-09-10,2,32.022,CIN,@,CLE,L 10-13,,,,
110,1978,1978-09-17,3,32.029,CIN,,PIT,L 3-28,,,,
111,1978,1978-09-24,4,32.036,CIN,,NOR,L 18-20,,,,
112,1978,1978-10-01,5,32.043,CIN,@,SFO,L 12-28,,,,
113,1978,1978-10-09,6,32.051,CIN,@,MIA,L 0-21,,,,
114,1978,1978-10-15,7,32.057,CIN,,NWE,L 3-10,,,,
115,1978,1978-10-29,9,32.071,CIN,,HOU,W 28-13,,,,
116,1978,1978-11-13,11,32.086,CIN,,OAK,L 21-34,,,,
117,1978,1978-11-19,12,32.092,CIN,@,PIT,L 6-7,,,,
118,1978,1978-11-26,13,32.099,CIN,@,HOU,L 10-17,,,,
119,1978,1978-12-03,14,32.106,CIN,,ATL,W 37-7,,,,
120,1978,1978-12-11,15,32.114,CIN,@,RAM,W 20-19,,,,
121,1978,1978-12-17,16,32.120,CIN,,CLE,W 48-16,,,,
122,1979,1979-11-18,12,33.091,CIN,@,HOU,L 21-42,,,,
123,1979,1979-11-25,13,33.098,CIN,,STL,W 34-28,,,,
124,1979,1979-12-02,14,33.105,CIN,@,PIT,L 17-37,,,,
125,1979,1979-12-09,15,33.112,CIN,@,WAS,L 14-28,,,,
126,1979,1979-12-16,16,33.119,CIN,,CLE,W 16-12,,,,
