ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-10-12,6,22.158,CHI,@,ATL,L 20-22,,0,0,,0,0.0,0,0,0,0,0
2,2008,2008-10-19,7,22.165,CHI,,MIN,W 48-41,,0,0,,0,0.0,0,0,0,0,0
3,2008,2008-11-02,8,22.179,CHI,,DET,W 27-23,,0,0,,0,0.0,2,0,1,44,0
4,2008,2008-11-09,9,22.186,CHI,,TEN,L 14-21,,0,0,,0,0.0,0,0,0,0,0
5,2008,2008-11-16,10,22.193,CHI,@,GNB,L 3-37,,0,0,,0,0.0,0,0,0,0,0
6,2008,2008-11-23,11,22.200,CHI,@,STL,W 27-3,,0,0,,0,0.0,2,0,0,0,0
7,2008,2008-11-30,12,22.207,CHI,@,MIN,L 14-34,,,,,,,,,,,
8,2008,2008-12-07,13,22.214,CHI,,JAX,W 23-10,,,,,,,,,,,
9,2008,2008-12-11,14,22.218,CHI,,NOR,W 27-24,,,,,,,,,,,
10,2008,2008-12-22,15,22.229,CHI,,GNB,W 20-17,,0,0,,0,0.0,3,0,0,0,0
11,2008,2008-12-28,16,22.235,CHI,@,HOU,L 24-31,,0,0,,0,0.0,2,0,0,0,0
12,2009,2009-09-13,1,23.129,CHI,@,GNB,L 15-21,,,,,,,,,,,
13,2009,2009-09-20,2,23.136,CHI,,PIT,W 17-14,,0,0,,0,0.0,0,0,0,0,0
14,2009,2009-09-27,3,23.143,CHI,@,SEA,W 25-19,,,,,,,,,,,
15,2009,2009-10-04,4,23.150,CHI,,DET,W 48-24,,0,0,,0,0.0,0,1,0,0,0
16,2009,2009-10-18,5,23.164,CHI,@,ATL,L 14-21,,,,,,,,,,,
17,2009,2009-10-25,6,23.171,CHI,@,CIN,L 10-45,,,,,,,,,,,
18,2009,2009-11-01,7,23.178,CHI,,CLE,W 30-6,,0,0,,0,0.0,0,0,0,0,0
19,2009,2009-11-08,8,23.185,CHI,,ARI,L 21-41,,,,,,,,,,,
20,2009,2009-11-12,9,23.189,CHI,@,SFO,L 6-10,,0,0,,0,0.0,0,1,0,0,0
21,2009,2009-11-22,10,23.199,CHI,,PHI,L 20-24,,,,,,,,,,,
22,2009,2009-12-28,15,23.235,CHI,,MIN,W 36-30,*,0,0,,0,0.0,4,1,0,0,0
23,2009,2010-01-03,16,23.241,CHI,@,DET,W 37-23,*,0,0,,0,0.0,2,0,0,0,0
