ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
21,2010,2010-11-21,10,23.240,DET,@,DAL,L 19-35,*,,0,0,0.0,6,1,0,0,0
22,2010,2010-11-25,11,23.244,DET,,NWE,L 24-45,*,,0,0,0.0,3,0,0,0,0
23,2010,2010-12-05,12,23.254,DET,,CHI,L 20-24,*,,0,0,0.0,2,4,0,0,0
24,2010,2010-12-12,13,23.261,DET,,GNB,W 7-3,*,,0,0,0.0,2,6,1,11,0
25,2010,2010-12-19,14,23.268,DET,@,TAM,W 23-20,*,,0,0,0.0,11,0,0,0,0
26,2010,2010-12-26,15,23.275,DET,@,MIA,W 34-27,*,,1,6,0.0,4,0,1,30,1
27,2010,2011-01-02,16,23.282,DET,,MIN,W 20-13,*,,0,0,0.0,4,7,0,0,0
28,2011,2011-09-11,1,24.169,DET,@,TAM,W 27-20,*,,0,0,0.0,3,0,0,0,0
29,2011,2011-09-18,2,24.176,DET,,KAN,W 48-3,*,,0,0,0.0,4,3,0,0,0
30,2011,2011-09-25,3,24.183,DET,@,MIN,W 26-23,*,,0,0,0.0,2,1,0,0,0
31,2011,2011-10-02,4,24.190,DET,@,DAL,W 34-30,*,,0,0,0.0,6,4,0,0,0
32,2011,2011-10-10,5,24.198,DET,,CHI,W 24-13,*,,0,0,0.0,9,4,0,0,0
33,2011,2011-10-16,6,24.204,DET,,SFO,L 19-25,*,,0,0,0.0,7,5,0,0,0
34,2011,2011-10-23,7,24.211,DET,,ATL,L 16-23,*,,0,0,0.0,5,5,0,0,0
35,2011,2011-10-30,8,24.218,DET,@,DEN,W 45-10,*,,0,0,0.0,3,1,0,0,0
36,2011,2011-11-13,9,24.232,DET,@,CHI,L 13-37,*,,0,0,0.0,6,0,0,0,0
37,2011,2011-11-20,10,24.239,DET,,CAR,W 49-35,*,,0,0,0.0,5,4,1,7,0
38,2011,2011-11-24,11,24.243,DET,,GNB,L 15-27,*,,0,0,0.0,1,2,0,0,0
39,2011,2011-12-04,12,24.253,DET,@,NOR,L 17-31,*,,0,0,0.0,2,0,0,0,0
40,2011,2011-12-11,13,24.260,DET,,MIN,W 34-28,*,,0,0,1.0,4,0,0,0,0
41,2011,2011-12-18,14,24.267,DET,@,OAK,W 28-27,*,,0,0,0.0,7,2,0,0,0
42,2011,2011-12-24,15,24.273,DET,,SDG,W 38-10,*,,0,0,0.0,4,2,0,0,0
43,2011,2012-01-01,16,24.281,DET,@,GNB,L 41-45,*,,0,0,0.0,4,3,0,0,0
44,2012,2012-09-09,1,25.167,DET,,STL,W 27-23,*,,0,0,0.0,3,3,0,0,0
45,2012,2012-09-16,2,25.174,DET,@,SFO,L 19-27,*,,0,0,0.0,9,0,0,0,0
46,2012,2012-09-23,3,25.181,DET,@,TEN,L 41-44,*,,0,0,0.0,3,3,0,0,0
47,2012,2012-09-30,4,25.188,DET,,MIN,L 13-20,*,,0,0,0.0,8,1,0,0,0
48,2012,2012-10-14,5,25.202,DET,@,PHI,W 26-23,*,,0,0,0.0,1,0,0,0,0
49,2012,2012-10-22,6,25.210,DET,@,CHI,L 7-13,*,,0,0,0.0,5,0,0,0,0
50,2012,2012-11-11,9,25.230,DET,@,MIN,L 24-34,*,,0,0,0.0,4,2,0,0,0
51,2012,2012-11-18,10,25.237,DET,,GNB,L 20-24,*,,0,0,0.0,6,2,0,0,0
52,2012,2012-11-22,11,25.241,DET,,HOU,L 31-34,*,,0,0,0.0,0,3,0,0,0
53,2012,2012-12-02,12,25.251,DET,,IND,L 33-35,*,,0,0,0.0,2,1,0,0,0
54,2012,2012-12-09,13,25.258,DET,@,GNB,L 20-27,*,,0,0,0.0,2,3,0,0,0
55,2012,2012-12-16,14,25.265,DET,@,ARI,L 10-38,,,0,0,0.0,3,0,1,-1,0
56,2012,2012-12-22,15,25.271,DET,,ATL,L 18-31,*,,0,0,0.0,4,4,0,0,0
57,2012,2012-12-30,16,25.279,DET,,CHI,L 24-26,*,,0,0,0.0,5,3,0,0,0
58,2013,2013-09-08,1,26.166,DET,,MIN,W 34-24,*,,0,0,0.0,4,3,1,9,0
59,2013,2013-09-15,2,26.173,DET,@,ARI,L 21-25,*,,0,6,0.0,5,0,1,66,1
60,2013,2013-09-22,3,26.180,DET,@,WAS,W 27-20,*,,0,0,0.0,6,3,0,0,0
61,2013,2013-09-29,4,26.187,DET,,CHI,W 40-32,*,,0,0,0.0,4,3,0,0,0
62,2013,2013-10-06,5,26.194,DET,@,GNB,L 9-22,*,,0,0,0.0,11,3,0,0,0
63,2013,2013-10-13,6,26.201,DET,@,CLE,W 31-17,*,,0,0,0.0,7,0,2,0,0
64,2013,2013-10-20,7,26.208,DET,,CIN,L 24-27,*,,0,0,0.0,7,1,0,0,0
65,2013,2013-10-27,8,26.215,DET,,DAL,W 31-30,*,,0,0,0.0,3,2,0,0,0
66,2013,2013-11-10,9,26.229,DET,@,CHI,W 21-19,*,,0,0,0.0,5,1,1,0,0
67,2013,2013-11-17,10,26.236,DET,@,PIT,L 27-37,*,,0,0,0.0,8,4,0,0,0
68,2013,2013-11-24,11,26.243,DET,,TAM,L 21-24,*,,0,0,0.0,6,3,0,0,0
69,2013,2013-11-28,12,26.247,DET,,GNB,W 40-10,*,,0,0,0.0,1,3,1,1,0
70,2013,2013-12-08,13,26.257,DET,@,PHI,L 20-34,*,,0,0,0.0,3,2,0,0,0
71,2013,2013-12-16,14,26.265,DET,,BAL,L 16-18,*,,0,0,0.0,4,1,0,0,0
72,2013,2013-12-22,15,26.271,DET,,NYG,L 20-23,*,,0,0,0.0,6,1,0,0,0
73,2013,2013-12-29,16,26.278,DET,@,MIN,L 13-14,*,,0,0,0.0,5,2,0,0,0
74,2014,2014-09-08,1,27.166,DET,,NYG,W 35-14,*,,0,0,0.0,9,1,1,13,0
75,2014,2014-09-14,2,27.172,DET,@,CAR,L 7-24,*,,0,0,0.0,3,4,0,0,0
76,2014,2014-09-21,3,27.179,DET,,GNB,W 19-7,*,1,0,2,0.0,9,1,0,0,0
77,2014,2014-09-28,4,27.186,DET,@,NYJ,W 24-17,*,,0,0,0.0,4,7,0,0,0
78,2014,2014-10-05,5,27.193,DET,,BUF,L 14-17,*,,0,0,0.0,12,1,0,0,0
79,2014,2014-10-12,6,27.200,DET,@,MIN,W 17-3,*,,0,0,0.5,4,2,0,0,0
80,2014,2014-10-19,7,27.207,DET,,NOR,W 24-23,*,,0,0,0.0,8,3,0,0,0
81,2014,2014-10-26,8,27.214,DET,@,ATL,W 22-21,*,,0,0,0.0,7,0,0,0,0
82,2014,2014-11-09,9,27.228,DET,,MIA,W 20-16,*,,0,0,0.0,9,2,0,0,0
83,2014,2014-11-16,10,27.235,DET,@,ARI,L 6-14,*,,0,0,0.0,8,2,0,0,0
84,2014,2014-11-23,11,27.242,DET,@,NWE,L 9-34,*,,0,0,0.0,9,1,0,0,0
85,2014,2014-11-27,12,27.246,DET,,CHI,W 34-17,*,,0,0,0.0,10,0,0,0,0
86,2014,2014-12-07,13,27.256,DET,,TAM,W 34-17,*,,0,0,2.0,4,1,0,0,0
87,2014,2014-12-14,14,27.263,DET,,MIN,W 16-14,*,,0,0,0.0,8,3,0,0,0
88,2014,2014-12-21,15,27.270,DET,@,CHI,W 20-14,*,,0,0,0.0,6,2,0,0,0
89,2014,2014-12-28,16,27.277,DET,@,GNB,L 20-30,*,,0,0,0.0,8,3,0,0,0
90,2015,2015-10-11,5,28.199,DET,,ARI,L 17-42,*,,0,0,0.0,0,0,0,0,0
91,2016,2016-09-11,1,29.169,DET,@,IND,W 39-35,*,,0,0,0.0,1,3,0,0,0
92,2016,2016-12-11,13,29.260,DET,,CHI,W 20-17,,,0,0,0.0,3,1,0,0,0
93,2016,2016-12-18,14,29.267,DET,@,NYG,L 6-17,,,0,0,0.0,8,0,0,0,0
94,2016,2016-12-26,15,29.275,DET,@,DAL,L 21-42,*,,0,0,0.0,2,0,0,0,0
95,2016,2017-01-01,16,29.281,DET,,GNB,L 24-31,*,,0,0,0.0,2,1,0,0,0
