ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-08,1,22.115,NWE,,OAK,W 30-20,,1,37,37.00,0,0,0,0.0,,,0,0,0
2,2005,2005-09-18,2,22.125,NWE,@,CAR,L 17-27,,5,123,24.60,0,0,0,0.0,,,0,0,0
3,2005,2005-09-25,3,22.132,NWE,@,PIT,W 23-20,,2,59,29.50,0,0,0,0.0,,,0,0,0
4,2005,2005-10-02,4,22.139,NWE,,SDG,L 17-41,,3,60,20.00,0,0,0,0.0,,,0,0,0
5,2005,2005-10-09,5,22.146,NWE,@,ATL,W 31-28,,,,,,,,,,,,,
6,2005,2005-10-16,6,22.153,NWE,@,DEN,L 20-28,,1,12,12.00,0,0,0,0.0,,,0,0,0
7,2005,2005-10-30,7,22.167,NWE,,BUF,W 21-16,,1,23,23.00,0,0,0,0.0,,,0,0,0
8,2005,2005-11-07,8,22.175,NWE,,IND,L 21-40,,1,24,24.00,0,0,0,0.0,,,0,0,0
9,2005,2005-11-13,9,22.181,NWE,@,MIA,W 23-16,*,0,0,,0,0,0,0.0,,,1,8,0
10,2005,2005-11-20,10,22.188,NWE,,NOR,W 24-17,*,1,23,23.00,0,0,0,0.0,,,0,0,0
11,2005,2005-11-27,11,22.195,NWE,@,KAN,L 16-26,*,,,,,,,,,,,,
12,2005,2005-12-04,12,22.202,NWE,,NYJ,W 16-3,*,0,0,,0,0,0,0.0,,,1,0,0
13,2005,2005-12-11,13,22.209,NWE,@,BUF,W 35-7,*,0,0,,0,0,0,0.0,,,1,0,0
14,2005,2005-12-17,14,22.215,NWE,,TAM,W 28-0,*,,,,,,,,,,,,
15,2005,2005-12-26,15,22.224,NWE,@,NYJ,W 31-21,*,,,,,,,,,,,,
16,2005,2006-01-01,16,22.230,NWE,,MIA,L 26-28,*,,,,,,,,,,,,
17,2006,2006-09-10,1,23.117,NWE,,BUF,W 19-17,*,,,,,,,,,,,,
18,2006,2006-09-17,2,23.124,NWE,@,NYJ,W 24-17,*,,,,,,,,,,,,
19,2006,2006-09-24,3,23.131,NWE,,DEN,L 7-17,*,,,,,,,,,,,,
20,2006,2006-10-08,5,23.145,NWE,,MIA,W 20-10,,,,,,,,,,,,,
21,2006,2006-10-22,6,23.159,NWE,@,BUF,W 28-6,,,,,,,,,,,,,
22,2006,2006-10-30,7,23.167,NWE,@,MIN,W 31-7,,0,0,,0,0,0,0.0,,,1,70,0
23,2006,2006-11-05,8,23.173,NWE,,IND,L 20-27,,,,,,,,,,,,,
24,2006,2006-11-12,9,23.180,NWE,,NYJ,L 14-17,*,,,,,,,,,,,,
25,2006,2006-11-19,10,23.187,NWE,@,GNB,W 35-0,*,,,,,,,,,,,,
26,2006,2006-11-26,11,23.194,NWE,,CHI,W 17-13,*,,,,,,,,,,,,
27,2006,2006-12-03,12,23.201,NWE,,DET,W 28-21,*,,,,,,,,,,,,
28,2006,2006-12-10,13,23.208,NWE,@,MIA,L 0-21,,1,51,51.00,0,0,0,0.0,,,0,0,0
29,2006,2006-12-17,14,23.215,NWE,,HOU,W 40-7,,1,93,93.00,1,1,6,0.0,,,1,9,0
30,2006,2006-12-24,15,23.222,NWE,@,JAX,W 24-21,*,3,83,27.67,0,0,0,0.0,,,0,0,0
31,2006,2006-12-31,16,23.229,NWE,@,TEN,W 40-23,*,5,133,26.60,0,0,0,0.0,,,0,0,0
32,2007,2007-09-09,1,24.116,NWE,@,NYJ,W 38-14,*,3,156,52.00,1,1,6,0.0,,,0,0,0
33,2007,2007-09-16,2,24.123,NWE,,SDG,W 38-14,*,3,66,22.00,0,0,0,0.0,,,0,0,0
34,2007,2007-09-23,3,24.130,NWE,,BUF,W 38-7,*,1,33,33.00,0,0,0,1.0,,,0,0,0
35,2007,2007-10-01,4,24.138,NWE,@,CIN,W 34-13,*,3,79,26.33,0,0,0,0.0,,,0,0,0
36,2007,2007-10-07,5,24.144,NWE,,CLE,W 34-17,*,1,18,18.00,0,0,0,0.0,,,0,0,0
37,2007,2007-10-14,6,24.151,NWE,@,DAL,W 48-27,*,4,90,22.50,0,0,0,0.0,,,0,0,0
38,2007,2007-10-21,7,24.158,NWE,@,MIA,W 49-28,*,2,67,33.50,0,0,0,0.0,,,0,0,0
39,2007,2007-10-28,8,24.165,NWE,,WAS,W 52-7,*,1,16,16.00,0,0,0,0.0,,,0,0,0
40,2007,2007-11-04,9,24.172,NWE,@,IND,W 24-20,*,4,96,24.00,0,0,0,0.0,,,0,0,0
41,2007,2007-11-18,10,24.186,NWE,@,BUF,W 56-10,*,1,17,17.00,0,0,0,0.0,,,0,0,0
42,2007,2007-11-25,11,24.193,NWE,,PHI,W 31-28,*,4,112,28.00,0,0,0,0.0,,,0,0,0
43,2007,2007-12-03,12,24.201,NWE,@,BAL,W 27-24,*,3,60,20.00,0,0,0,0.0,,,0,0,0
44,2007,2007-12-09,13,24.207,NWE,,PIT,W 34-13,*,,,,,,,,,,,,
45,2007,2007-12-16,14,24.214,NWE,,NYJ,W 20-10,*,3,59,19.67,0,0,0,0.0,,,0,0,0
46,2007,2007-12-23,15,24.221,NWE,,MIA,W 28-7,*,,,,,,,,,,,,
47,2007,2007-12-29,16,24.227,NWE,@,NYG,W 38-35,*,2,42,21.00,0,0,0,0.0,,,1,0,0
48,2008,2008-09-07,1,25.114,NWE,,KAN,W 17-10,*,2,70,35.00,0,0,0,1.0,3,1,1,3,0
49,2008,2008-09-14,2,25.121,NWE,@,NYJ,W 19-10,*,2,53,26.50,0,0,0,0.0,2,0,0,0,0
50,2008,2008-09-21,3,25.128,NWE,,MIA,L 13-38,*,6,237,39.50,0,0,0,0.0,3,1,0,0,0
51,2008,2008-10-05,4,25.142,NWE,@,SFO,W 30-21,*,3,84,28.00,0,0,0,0.0,3,0,0,0,0
52,2008,2008-10-12,5,25.149,NWE,@,SDG,L 10-30,*,4,79,19.75,0,0,0,0.0,4,0,0,0,0
53,2008,2008-10-20,6,25.157,NWE,,DEN,W 41-7,*,1,18,18.00,0,0,0,0.0,0,1,0,0,0
54,2008,2008-10-26,7,25.163,NWE,,STL,W 23-16,*,3,95,31.67,0,0,0,0.0,4,0,0,0,0
55,2008,2008-11-02,8,25.170,NWE,@,IND,L 15-18,*,4,96,24.00,0,0,0,0.0,1,0,0,0,0
56,2008,2008-11-09,9,25.177,NWE,,BUF,W 20-10,*,1,13,13.00,0,0,0,0.0,3,0,1,4,0
57,2008,2008-11-13,10,25.181,NWE,,NYJ,L 31-34,*,5,135,27.00,0,0,0,0.0,2,1,0,0,0
58,2008,2008-11-23,11,25.191,NWE,@,MIA,W 48-28,*,3,72,24.00,0,0,0,0.0,5,0,0,0,0
59,2008,2008-11-30,12,25.198,NWE,,PIT,L 10-33,*,4,91,22.75,0,0,0,0.5,3,4,0,0,0
60,2008,2008-12-07,13,25.205,NWE,@,SEA,W 24-21,*,3,97,32.33,0,0,0,0.0,1,0,0,0,0
61,2008,2008-12-14,14,25.212,NWE,@,OAK,W 49-26,*,3,126,42.00,1,1,6,0.0,1,0,0,0,0
62,2008,2008-12-21,15,25.219,NWE,,ARI,W 47-7,*,1,15,15.00,0,0,0,0.0,0,0,1,-7,0
63,2008,2008-12-28,16,25.226,NWE,@,BUF,W 13-0,*,0,0,,0,0,0,0.0,4,0,0,0,0
64,2009,2009-09-13,1,26.120,PHI,@,CAR,W 38-10,,2,45,22.50,0,0,0,0.0,2,0,0,0,0
65,2009,2009-09-20,2,26.127,PHI,,NOR,L 22-48,,7,179,25.57,0,0,0,0.0,0,0,0,0,0
66,2009,2009-09-27,3,26.134,PHI,,KAN,W 34-14,,2,57,28.50,0,0,0,0.0,1,0,0,0,0
67,2009,2009-10-11,4,26.148,PHI,,TAM,W 33-14,,1,21,21.00,0,0,0,0.0,2,1,0,0,0
68,2009,2009-10-18,5,26.155,PHI,@,OAK,L 9-13,,,,,,,,,,,,,
69,2009,2009-10-26,6,26.163,PHI,@,WAS,W 27-17,,2,37,18.50,0,0,0,0.0,1,1,0,0,0
70,2009,2009-11-01,7,26.169,PHI,,NYG,W 40-17,,3,88,29.33,0,0,0,0.0,2,1,0,0,0
71,2009,2009-11-08,8,26.176,PHI,,DAL,L 16-20,,3,54,18.00,0,0,0,0.0,0,0,0,0,0
72,2010,2010-09-12,1,27.119,PHI,,GNB,L 20-27,*,4,93,23.25,0,0,0,0.0,4,0,0,0,0
73,2010,2010-09-19,2,27.126,PHI,@,DET,W 35-32,*,3,58,19.33,0,0,0,0.0,4,2,1,0,0
74,2010,2010-09-26,3,27.133,PHI,@,JAX,W 28-3,*,1,46,46.00,0,0,0,0.0,0,0,0,0,0
75,2010,2010-10-03,4,27.140,PHI,,WAS,L 12-17,*,2,47,23.50,0,0,0,0.0,1,0,0,0,0
