ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
22,2011,2011-10-17,6,24.140,NYJ,,MIA,W 24-6,,0,0,,0,0,0,,0,0.0,5,0,0,0,0
23,2011,2011-10-23,7,24.146,NYJ,,SDG,W 27-21,,0,0,,0,0,0,,0,0.0,2,0,1,10,0
24,2011,2011-11-06,8,24.160,NYJ,@,BUF,W 27-11,*,0,0,,0,0,0,,0,0.0,4,1,0,0,0
25,2011,2011-11-13,9,24.167,NYJ,,NWE,L 16-37,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
26,2011,2011-11-17,10,24.171,NYJ,@,DEN,L 13-17,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
27,2011,2011-11-27,11,24.181,NYJ,,BUF,W 28-24,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
28,2011,2011-12-04,12,24.188,NYJ,@,WAS,W 34-19,,0,0,,0,0,0,,0,0.0,1,1,1,3,0
29,2011,2011-12-11,13,24.195,NYJ,,KAN,W 37-10,*,1,17,17.00,0,0,0,,0,0.0,1,0,0,0,0
30,2011,2011-12-18,14,24.202,NYJ,@,PHI,L 19-45,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
31,2011,2011-12-24,15,24.208,NYJ,,NYG,L 14-29,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
32,2011,2012-01-01,16,24.216,NYJ,@,MIA,L 17-19,,0,0,,0,0,0,,0,0.0,4,1,0,0,0
33,2012,2012-09-09,1,25.102,NYJ,,BUF,W 48-28,*,0,0,,0,0,0,,0,0.0,0,0,1,5,0
34,2012,2012-09-16,2,25.109,NYJ,@,PIT,L 10-27,*,0,0,,0,0,0,,0,0.0,6,1,0,0,0
35,2012,2012-09-23,3,25.116,NYJ,@,MIA,W 23-20,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
36,2012,2012-09-30,4,25.123,NYJ,,SFO,L 0-34,*,0,0,,0,0,0,,0,0.0,3,2,0,0,0
37,2012,2012-10-08,5,25.131,NYJ,,HOU,L 17-23,*,,,,,,,,,,,,,,
38,2012,2012-10-14,6,25.137,NYJ,,IND,W 35-9,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
39,2012,2012-10-21,7,25.144,NYJ,@,NWE,L 26-29,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
40,2012,2012-10-28,8,25.151,NYJ,,MIA,L 9-30,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
41,2012,2012-11-11,9,25.165,NYJ,@,SEA,L 7-28,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
42,2012,2012-11-18,10,25.172,NYJ,@,STL,W 27-13,*,0,0,,0,3,29,9.67,0,0.0,4,0,0,0,0
43,2012,2012-11-22,11,25.176,NYJ,,NWE,L 19-49,*,1,9,9.00,0,1,1,1.00,0,0.0,4,2,0,0,0
44,2012,2012-12-02,12,25.186,NYJ,,ARI,W 7-6,*,0,0,,0,0,0,,0,0.0,5,1,0,0,0
45,2012,2012-12-09,13,25.193,NYJ,@,JAX,W 17-10,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
46,2012,2012-12-17,14,25.201,NYJ,@,TEN,L 10-14,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
47,2012,2012-12-23,15,25.207,NYJ,,SDG,L 17-27,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
48,2012,2012-12-30,16,25.214,NYJ,@,BUF,L 9-28,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
49,2013,2013-09-08,1,26.101,NYJ,,TAM,W 18-17,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
50,2013,2013-09-12,2,26.105,NYJ,@,NWE,L 10-13,,0,0,,0,2,7,3.50,0,0.0,2,1,0,0,0
51,2013,2013-09-22,3,26.115,NYJ,,BUF,W 27-20,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
52,2013,2013-09-29,4,26.122,NYJ,@,TEN,L 13-38,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
53,2013,2013-10-07,5,26.130,NYJ,@,ATL,W 30-28,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
54,2013,2013-10-13,6,26.136,NYJ,,PIT,L 6-19,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
55,2013,2013-10-20,7,26.143,NYJ,,NWE,W 30-27,,0,0,,0,0,0,,0,0.0,3,0,0,0,0
56,2013,2013-10-27,8,26.150,NYJ,@,CIN,L 9-49,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
57,2013,2013-11-03,9,26.157,NYJ,,NOR,W 26-20,,0,0,,0,0,0,,0,0.0,5,0,0,0,0
58,2013,2013-11-17,10,26.171,NYJ,@,BUF,L 14-37,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
59,2013,2013-11-24,11,26.178,NYJ,@,BAL,L 3-19,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
60,2013,2013-12-01,12,26.185,NYJ,,MIA,L 3-23,,0,0,,0,1,6,6.00,0,0.0,0,0,0,0,0
61,2013,2013-12-08,13,26.192,NYJ,,OAK,W 37-27,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
62,2013,2013-12-15,14,26.199,NYJ,@,CAR,L 20-30,,0,0,,0,1,0,0.00,0,0.0,2,0,0,0,0
63,2013,2013-12-22,15,26.206,NYJ,,CLE,W 24-13,,0,0,,0,0,0,,0,0.0,0,1,0,0,0
64,2013,2013-12-29,16,26.213,NYJ,@,MIA,W 20-7,,,,,,,,,,,,,,,
65,2014,2014-09-07,1,27.100,NYJ,,OAK,W 19-14,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
66,2014,2014-09-14,2,27.107,NYJ,@,GNB,L 24-31,,0,0,,0,0,0,,0,0.0,4,1,0,0,0
67,2014,2014-09-22,3,27.115,NYJ,,CHI,L 19-27,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
68,2014,2014-09-28,4,27.121,NYJ,,DET,L 17-24,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
69,2014,2014-10-05,5,27.128,NYJ,@,SDG,L 0-31,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
70,2014,2014-10-12,6,27.135,NYJ,,DEN,L 17-31,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
71,2014,2014-10-16,7,27.139,NYJ,@,NWE,L 25-27,,0,0,,0,0,0,,0,0.0,3,1,0,0,0
72,2014,2014-10-26,8,27.149,NYJ,,BUF,L 23-43,,0,0,,0,0,0,,0,1.0,3,0,0,0,0
73,2014,2014-11-02,9,27.156,NYJ,@,KAN,L 10-24,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
74,2014,2014-11-09,10,27.163,NYJ,,PIT,W 20-13,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
75,2014,2014-11-24,11,27.178,NYJ,@,BUF,L 3-38,,,,,,,,,,,,,,,
76,2014,2014-12-01,12,27.185,NYJ,,MIA,L 13-16,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
77,2014,2014-12-07,13,27.191,NYJ,@,MIN,L 24-30,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
78,2014,2014-12-14,14,27.198,NYJ,@,TEN,W 16-11,,,,,,,,,,,,,,,
79,2014,2014-12-21,15,27.205,NYJ,,NWE,L 16-17,,,,,,,,,,,,,,,
80,2014,2014-12-28,16,27.212,NYJ,@,MIA,W 37-24,,,,,,,,,,,,,,,
81,2015,2015-09-13,1,28.106,NOR,@,ARI,L 19-31,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
82,2015,2015-09-20,2,28.113,NOR,,TAM,L 19-26,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
83,2015,2015-09-27,3,28.120,NOR,@,CAR,L 22-27,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
84,2015,2015-10-11,5,28.134,NOR,@,PHI,L 17-39,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
85,2015,2015-10-15,6,28.138,NOR,,ATL,W 31-21,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
86,2015,2015-10-25,7,28.148,NOR,@,IND,W 27-21,*,0,0,,0,0,0,,0,0.0,2,0,1,20,0
87,2015,2015-11-01,8,28.155,NOR,,NYG,W 52-49,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
88,2015,2015-11-08,9,28.162,NOR,,TEN,L 28-34,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
89,2015,2015-11-15,10,28.169,NOR,@,WAS,L 14-47,,0,0,,0,0,0,,0,0.0,4,0,0,0,0
90,2015,2015-11-29,11,28.183,NOR,@,HOU,L 6-24,*,0,0,,0,0,0,,0,0.0,0,1,0,0,0
91,2015,2015-12-06,12,28.190,NOR,,CAR,L 38-41,,0,0,,0,0,0,,0,0.0,3,0,0,0,0
92,2015,2015-12-13,13,28.197,NOR,@,TAM,W 24-17,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
93,2015,2015-12-21,14,28.205,NOR,,DET,L 27-35,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
94,2015,2015-12-27,15,28.211,NOR,,JAX,W 38-27,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
95,2015,2016-01-03,16,28.218,NOR,@,ATL,W 20-17,,0,0,,0,0,0,,0,0.0,3,1,0,0,0
