ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.163,CLE,,HOU,W 31-0,0,0,2,27,0
2,1971,1971-09-26,2,22.170,CLE,@,BAL,W 14-13,0,0,1,0,0
3,1971,1971-10-04,3,22.178,CLE,,OAK,L 20-34,,,,,
4,1971,1971-10-10,4,22.184,CLE,,PIT,W 27-17,0,0,1,20,0
5,1971,1971-10-17,5,22.191,CLE,@,CIN,W 27-24,,,,,
6,1971,1971-10-24,6,22.198,CLE,,DEN,L 0-27,,,,,
7,1971,1971-10-31,7,22.205,CLE,,ATL,L 14-31,,,,,
8,1971,1971-11-07,8,22.212,CLE,@,PIT,L 9-26,,,,,
9,1971,1971-11-21,10,22.226,CLE,,NWE,W 27-7,,,,,
10,1971,1971-11-28,11,22.233,CLE,@,HOU,W 37-24,,,,,
11,1971,1971-12-05,12,22.240,CLE,,CIN,W 31-27,,,,,
12,1971,1971-12-12,13,22.247,CLE,@,NOR,W 21-17,,,,,
13,1971,1971-12-19,14,22.254,CLE,@,WAS,W 20-13,,,,,
14,1972,1972-09-17,1,23.161,CLE,,GNB,L 10-26,,,,,
15,1972,1972-09-24,2,23.168,CLE,@,PHI,W 27-17,,,,,
16,1972,1972-10-01,3,23.175,CLE,,CIN,W 27-6,,,,,
17,1972,1972-10-08,4,23.182,CLE,,KAN,L 7-31,,,,,
18,1972,1972-10-15,5,23.189,CLE,,CHI,L 0-17,,,,,
19,1972,1972-10-22,6,23.196,CLE,@,HOU,W 23-17,,,,,
20,1972,1972-10-29,7,23.203,CLE,@,DEN,W 27-20,,,,,
21,1972,1972-11-05,8,23.210,CLE,,HOU,W 20-0,,,,,
22,1972,1972-11-13,9,23.218,CLE,@,SDG,W 21-17,,,,,
23,1972,1972-11-19,10,23.224,CLE,,PIT,W 26-24,,,,,
24,1972,1972-11-26,11,23.231,CLE,,BUF,W 27-10,,,,,
25,1972,1972-12-03,12,23.238,CLE,@,PIT,L 0-30,,,,,
26,1972,1972-12-09,13,23.244,CLE,@,CIN,W 27-24,,,,,
27,1972,1972-12-17,14,23.252,CLE,@,NYJ,W 26-10,,,,,
28,1973,1973-09-16,1,24.160,CLE,,BAL,W 24-14,1,6,1,45,1
29,1973,1973-09-23,2,24.167,CLE,@,PIT,L 6-33,,,,,
30,1973,1973-09-30,3,24.174,CLE,,NYG,W 12-10,,,,,
31,1973,1973-10-07,4,24.181,CLE,,CIN,W 17-10,0,0,1,0,0
32,1973,1973-10-15,5,24.189,CLE,,MIA,L 9-17,,,,,
33,1973,1973-10-21,6,24.195,CLE,,HOU,W 42-13,,,,,
34,1973,1973-10-28,7,24.202,CLE,,SDG,T 16-16,0,0,1,0,0
35,1973,1973-11-04,8,24.209,CLE,@,MIN,L 3-26,,,,,
36,1973,1973-11-11,9,24.216,CLE,@,HOU,W 23-13,0,0,1,0,0
37,1973,1973-11-18,10,24.223,CLE,@,OAK,W 7-3,,,,,
