ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2018,2018-09-16,2,23.145,HOU,@,TEN,L 17-20,,1.0,2,1
2,2018,2018-09-23,3,23.152,HOU,,NYG,L 22-27,,0.0,0,0
