ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,22.337,KAN,@,HOU,W 20-19,,,,,
2,1996,1996-09-08,2,22.344,KAN,,OAK,W 19-3,,,,,
3,1996,1996-09-15,3,22.351,KAN,@,SEA,W 35-17,,1.0,0,0,0
4,1996,1996-09-22,4,22.358,KAN,,DEN,W 17-14,,,,,
5,1996,1996-09-29,5,22.365,KAN,@,SDG,L 19-22,,,,,
6,1996,1996-10-07,6,23.007,KAN,,PIT,L 7-17,,,,,
7,1996,1996-10-17,7,23.017,KAN,,SEA,W 34-16,,,,,
8,1996,1996-10-27,8,23.027,KAN,@,DEN,L 7-34,,,,,
9,1996,1996-11-03,9,23.034,KAN,@,MIN,W 21-6,,,,,
10,1996,1996-11-10,10,23.041,KAN,,GNB,W 27-20,,,,,
11,1996,1996-12-09,14,23.070,KAN,@,OAK,L 7-26,,,,,
12,1996,1996-12-15,15,23.076,KAN,,IND,L 19-24,,1.0,0,0,0
13,1996,1996-12-22,16,23.083,KAN,@,BUF,L 9-20,,,,,
14,1997,1997-08-31,1,23.335,KAN,@,DEN,L 3-19,,0.5,0,0,0
15,1997,1997-09-08,2,23.343,KAN,@,OAK,W 28-27,,,,,
16,1997,1997-09-14,3,23.349,KAN,,BUF,W 22-16,,,,,
17,1997,1997-09-21,4,23.356,KAN,@,CAR,W 35-14,,1.0,0,0,0
18,1997,1997-09-28,5,23.363,KAN,,SEA,W 20-17,,,,,
19,1997,1997-10-05,6,24.005,KAN,@,MIA,L 14-17,,,,,
20,1997,1997-10-16,7,24.016,KAN,,SDG,W 31-3,,,,,
21,1997,1997-10-26,8,24.026,KAN,@,STL,W 28-20,,,,,
22,1997,1997-11-03,9,24.034,KAN,,PIT,W 13-10,,,,,
23,1997,1997-11-09,10,24.040,KAN,@,JAX,L 10-24,,0.5,0,0,0
24,1997,1997-11-16,11,24.047,KAN,,DEN,W 24-22,,1.0,0,0,0
25,1997,1997-12-07,14,24.068,KAN,,OAK,W 30-0,,1.0,0,0,0
26,1997,1997-12-14,15,24.075,KAN,@,SDG,W 29-7,,,,,
27,1997,1997-12-21,16,24.082,KAN,,NOR,W 25-13,,,,,
28,1998,1998-09-20,3,24.355,KAN,,SDG,W 23-7,,,,,
29,1998,1998-09-27,4,24.362,KAN,@,PHI,W 24-21,,,,,
30,1998,1998-10-04,5,25.004,KAN,,SEA,W 17-6,,,,,
31,1998,1998-10-11,6,25.011,KAN,@,NWE,L 10-40,,,,,
32,1998,1998-10-26,7,25.026,KAN,,PIT,L 13-20,,,,,
33,1998,1998-11-01,8,25.032,KAN,,NYJ,L 17-20,,,,,
34,1998,1998-11-08,9,25.039,KAN,@,SEA,L 12-24,,,,,
35,1998,1998-11-16,10,25.047,KAN,,DEN,L 7-30,,,,,
36,2000,2000-09-03,1,26.339,KAN,,IND,L 14-27,,,,,
37,2000,2000-09-10,2,26.346,KAN,@,TEN,L 14-17,*,,,,
38,2000,2000-09-17,3,26.353,KAN,,SDG,W 42-10,,1.0,0,0,0
39,2000,2000-09-24,4,26.360,KAN,@,DEN,W 23-22,,,,,
40,2000,2000-10-02,5,27.002,KAN,,SEA,W 24-17,*,,,,
