ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2010,2010-09-13,1,25.100,KAN,,SDG,W 21-14,,,,
2,2010,2010-09-19,2,25.106,KAN,@,CLE,W 16-14,,0.0,0,0
3,2010,2010-09-26,3,25.113,KAN,,SFO,W 31-10,,,,
4,2010,2010-10-10,4,25.127,KAN,@,IND,L 9-19,,0.0,0,0
5,2010,2010-10-17,5,25.134,KAN,@,HOU,L 31-35,,,,
6,2010,2010-10-24,6,25.141,KAN,,JAX,W 42-20,,0.0,1,0
7,2010,2010-10-31,7,25.148,KAN,,BUF,W 13-10,,0.0,0,1
8,2010,2010-11-07,8,25.155,KAN,@,OAK,L 20-23,,0.0,0,0
9,2010,2010-11-14,9,25.162,KAN,@,DEN,L 29-49,,,,
10,2010,2010-11-21,10,25.169,KAN,,ARI,W 31-13,,,,
11,2010,2010-11-28,11,25.176,KAN,@,SEA,W 42-24,,0.0,0,0
12,2010,2010-12-05,12,25.183,KAN,,DEN,W 10-6,,,,
13,2010,2010-12-12,13,25.190,KAN,@,SDG,L 0-31,,0.0,1,0
14,2010,2010-12-19,14,25.197,KAN,@,STL,W 27-13,,0.0,0,0
15,2010,2010-12-26,15,25.204,KAN,,TEN,W 34-14,,0.0,0,0
16,2010,2011-01-02,16,25.211,KAN,,OAK,L 10-31,,,,
17,2011,2011-09-11,1,26.098,KAN,,BUF,L 7-41,,0.0,0,0
18,2011,2011-09-18,2,26.105,KAN,@,DET,L 3-48,,,,
19,2011,2011-09-25,3,26.112,KAN,@,SDG,L 17-20,,,,
20,2011,2011-10-02,4,26.119,KAN,,MIN,W 22-17,,,,
21,2011,2011-10-09,5,26.126,KAN,@,IND,W 28-24,,0.0,0,0
22,2011,2011-10-23,6,26.140,KAN,@,OAK,W 28-0,,0.0,0,1
23,2011,2011-10-31,7,26.148,KAN,,SDG,W 23-20,,0.0,0,0
24,2011,2011-11-06,8,26.154,KAN,,MIA,L 3-31,,0.0,0,2
25,2011,2011-11-13,9,26.161,KAN,,DEN,L 10-17,,,,
26,2011,2011-11-21,10,26.169,KAN,@,NWE,L 3-34,,,,
27,2011,2011-11-27,11,26.175,KAN,,PIT,L 9-13,,,,
28,2011,2011-12-04,12,26.182,KAN,@,CHI,W 10-3,,0.0,0,0
29,2011,2011-12-11,13,26.189,KAN,@,NYJ,L 10-37,,0.0,0,0
30,2011,2011-12-18,14,26.196,KAN,,GNB,W 19-14,,0.0,0,0
31,2011,2011-12-24,15,26.202,KAN,,OAK,L 13-16,,0.0,0,0
32,2011,2012-01-01,16,26.210,KAN,@,DEN,W 7-3,,,,
33,2012,2012-09-09,1,27.096,KAN,,ATL,L 24-40,,,,
34,2012,2012-09-16,2,27.103,KAN,@,BUF,L 17-35,,,,
35,2012,2012-09-23,3,27.110,KAN,@,NOR,W 27-24,,,,
36,2012,2012-09-30,4,27.117,KAN,,SDG,L 20-37,,0.0,2,1
37,2012,2012-10-07,5,27.124,KAN,,BAL,L 6-9,,,,
38,2012,2012-10-14,6,27.131,KAN,@,TAM,L 10-38,,,,
39,2012,2012-10-28,7,27.145,KAN,,OAK,L 16-26,,0.0,0,0
40,2012,2012-11-01,8,27.149,KAN,@,SDG,L 13-31,,0.0,0,0
41,2012,2012-11-12,9,27.160,KAN,@,PIT,L 13-16,,0.0,0,0
42,2012,2012-11-18,10,27.166,KAN,,CIN,L 6-28,,0.0,0,0
43,2012,2012-11-25,11,27.173,KAN,,DEN,L 9-17,,,,
44,2012,2012-12-02,12,27.180,KAN,,CAR,W 27-21,,0.0,1,0
45,2012,2012-12-09,13,27.187,KAN,@,CLE,L 7-30,,0.0,1,0
46,2012,2012-12-16,14,27.194,KAN,@,OAK,L 0-15,,,,
47,2012,2012-12-23,15,27.201,KAN,,IND,L 13-20,,,,
48,2012,2012-12-30,16,27.208,KAN,@,DEN,L 3-38,,0.0,0,0
