ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1957,1957-10-20,4,22.151,DET,,BAL,W 31-27,2,28,14.00,1,,,,,1,
2,1957,1957-10-27,5,22.158,DET,@,RAM,L 17-35,3,34,11.33,0,,,,,0,
3,1957,1957-11-03,6,22.165,DET,@,SFO,L 31-35,3,29,9.67,1,,,,,1,
4,1957,1957-11-10,7,22.172,DET,@,PHI,W 27-16,2,40,20.00,1,,,,,1,
5,1957,1957-11-17,8,22.179,DET,,SFO,W 31-10,4,55,13.75,1,,,,,1,
6,1957,1957-11-24,9,22.186,DET,,CHI,L 7-27,2,29,14.50,0,,,,,0,
7,1957,1957-11-28,10,22.190,DET,,GNB,W 18-6,2,36,18.00,0,,,,,0,
8,1957,1957-12-08,11,22.200,DET,,CLE,W 20-7,1,17,17.00,0,,,,,0,
9,1957,1957-12-15,12,22.207,DET,@,CHI,W 21-13,3,37,12.33,0,,,,,0,
10,1960,1960-10-30,5,25.161,DET,@,RAM,L 35-48,1,13,13.00,0,0,0,,0,0,0
11,1960,1960-11-13,7,25.175,DET,,RAM,W 12-10,2,8,4.00,0,0,0,,0,0,0
12,1960,1960-12-04,10,25.196,DET,@,BAL,W 20-15,2,20,10.00,0,0,0,,0,0,0
13,1960,1960-12-18,12,25.210,DET,,CHI,W 36-0,1,14,14.00,0,0,0,,0,0,0
14,1961,1961-09-17,1,26.118,WAS,@,SFO,L 3-35,2,24,12.00,0,0,0,,0,0,0
15,1961,1961-10-15,5,26.146,WAS,@,PIT,L 0-20,2,24,12.00,0,0,0,,0,0,0
16,1961,1961-10-22,6,26.153,WAS,,STL,L 0-24,1,9,9.00,0,0,0,,0,0,0
17,1961,1961-11-05,8,26.167,WAS,@,NYG,L 0-53,1,8,8.00,0,0,0,,0,0,0
18,1961,1961-11-26,11,26.188,WAS,,BAL,L 6-27,1,12,12.00,0,0,0,,0,0,0
19,1961,1961-12-10,13,26.202,WAS,,PIT,L 14-30,2,53,26.50,0,0,0,,0,0,0
20,1961,1961-12-17,14,26.209,WAS,,DAL,W 34-24,0,0,,0,1,0,0.00,0,0,0
21,1962,1962-09-16,1,27.117,WAS,@,DAL,T 35-35,2,25,12.50,0,0,0,,0,0,0
22,1962,1962-10-14,5,27.145,WAS,@,STL,T 17-17,1,15,15.00,0,0,0,,0,0,0
23,1962,1962-10-28,7,27.159,WAS,@,NYG,L 34-49,1,35,35.00,1,0,0,,0,1,6
24,1962,1962-11-04,8,27.166,WAS,,DAL,L 10-38,1,11,11.00,0,0,0,,0,0,0
25,1962,1962-11-11,9,27.173,WAS,,CLE,W 17-9,1,18,18.00,0,0,0,,0,0,0
26,1962,1962-11-18,10,27.180,WAS,@,PIT,L 21-23,1,9,9.00,0,0,0,,0,0,0
27,1962,1962-12-02,12,27.194,WAS,,PHI,L 14-37,4,36,9.00,1,0,0,,0,1,6
