ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1996,1996-09-15,3,22.044,CHI,,MIN,L 14-20,,
2,1996,1996-09-22,4,22.051,CHI,@,DET,L 16-35,,
3,1996,1996-09-29,5,22.058,CHI,,OAK,W 19-17,,
4,1996,1996-10-06,6,22.065,CHI,,GNB,L 6-37,,
5,1996,1996-10-13,7,22.072,CHI,@,NOR,L 24-27,,
6,1996,1996-10-28,8,22.087,CHI,@,MIN,W 15-13,,
7,1996,1996-11-03,9,22.093,CHI,,TAM,W 13-10,,
8,1996,1996-11-10,10,22.100,CHI,@,DEN,L 12-17,,
9,1996,1996-11-17,11,22.107,CHI,@,KAN,L 10-14,,
10,1996,1996-11-24,12,22.114,CHI,,DET,W 31-14,,
11,1996,1996-12-01,13,22.121,CHI,@,GNB,L 17-28,,
12,1996,1996-12-08,14,22.128,CHI,,STL,W 35-9,,
13,1996,1996-12-14,15,22.134,CHI,,SDG,W 27-14,,
14,1996,1996-12-22,16,22.142,CHI,@,TAM,L 19-34,,
15,1997,1997-09-01,1,23.030,CHI,@,GNB,L 24-38,,
16,1997,1997-09-07,2,23.036,CHI,,MIN,L 24-27,,
17,1997,1997-09-14,3,23.043,CHI,,DET,L 7-32,,
18,1997,1997-09-21,4,23.050,CHI,@,NWE,L 3-31,,
19,1997,1997-09-28,5,23.057,CHI,@,DAL,L 3-27,,
20,1997,1997-10-05,6,23.064,CHI,,NOR,L 17-20,,
21,1997,1997-10-12,7,23.071,CHI,,GNB,L 23-24,,
22,1997,1997-10-27,8,23.086,CHI,@,MIA,W 36-33,,
23,1997,1997-11-02,9,23.092,CHI,,WAS,L 8-31,,
24,1997,1997-11-09,10,23.099,CHI,@,MIN,L 22-29,,
25,1997,1997-11-16,11,23.106,CHI,,NYJ,L 15-23,,
26,1997,1997-11-23,12,23.113,CHI,,TAM,W 13-7,,
27,1997,1997-11-27,13,23.117,CHI,@,DET,L 20-55,,
28,1997,1997-12-07,14,23.127,CHI,,BUF,W 20-3,,
29,1997,1997-12-14,15,23.134,CHI,@,STL,W 13-10,,0.5
30,1997,1997-12-21,16,23.141,CHI,@,TAM,L 15-31,,
31,1998,1998-09-06,1,24.035,CHI,,JAX,L 23-24,,
32,1998,1998-09-13,2,24.042,CHI,@,PIT,L 12-17,,
33,1998,1998-09-20,3,24.049,CHI,@,TAM,L 15-27,,
34,1998,1998-09-27,4,24.056,CHI,,MIN,L 28-31,,
35,1998,1998-10-04,5,24.063,CHI,,DET,W 31-27,,
36,1998,1998-10-18,7,24.077,CHI,,DAL,W 13-12,,
37,1998,1998-10-25,8,24.084,CHI,@,TEN,W 23-20,,1.0
38,1998,1998-11-08,9,24.098,CHI,,STL,L 12-20,,
39,1998,1998-11-15,10,24.105,CHI,@,DET,L 3-26,,
40,1998,1998-11-22,11,24.112,CHI,@,ATL,L 13-20,,
41,1998,1998-11-29,12,24.119,CHI,,TAM,L 17-31,,
42,1998,1998-12-06,13,24.126,CHI,@,MIN,L 22-48,,
43,1998,1998-12-13,14,24.133,CHI,@,GNB,L 20-26,,
