ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1962,1962-09-16,1,23.336,CLE,,NYG,W 17-7,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1962,1962-09-23,2,23.343,CLE,,WAS,L 16-17,0,0,,0,0,0,,0,0,0,,0,1,7,7.00,0,0,0
3,1962,1962-09-30,3,23.350,CLE,@,PHI,L 7-35,2,18,9.00,0,2,10,5.00,0,2,72,36.00,0,0,0,,0,0,0
4,1962,1962-10-07,4,23.357,CLE,,DAL,W 19-10,6,1,0.17,0,2,-5,-2.50,0,0,0,,0,1,8,8.00,0,0,0
5,1962,1962-10-21,6,24.006,CLE,@,STL,W 34-7,1,1,1.00,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
6,1962,1962-10-28,7,24.013,CLE,@,PIT,W 41-14,3,42,14.00,0,1,8,8.00,1,0,28,,0,0,,,0,1,6
7,1962,1962-11-04,8,24.020,CLE,,PHI,T 14-14,0,0,,0,0,0,,0,0,0,,0,1,4,4.00,0,0,0
8,1962,1962-11-11,9,24.027,CLE,@,WAS,L 9-17,0,0,,0,0,0,,0,3,67,22.33,0,0,0,,0,0,0
9,1962,1962-11-18,10,24.034,CLE,,STL,W 38-14,4,13,3.25,0,2,75,37.50,0,0,0,,0,0,0,,0,0,0
10,1962,1962-11-25,11,24.041,CLE,,PIT,W 35-14,8,45,5.63,0,1,9,9.00,0,1,9,9.00,0,0,0,,0,0,0
11,1962,1962-12-02,12,24.048,CLE,@,DAL,L 21-45,4,16,4.00,0,0,0,,0,2,27,13.50,0,1,2,2.00,0,0,0
12,1962,1962-12-09,13,24.055,CLE,@,NYG,L 13-17,2,2,1.00,0,9,97,10.78,0,0,18,,0,0,,,0,0,0
13,1962,1962-12-15,14,24.061,CLE,@,SFO,W 13-10,0,0,,0,0,0,,0,1,6,6.00,0,1,10,10.00,0,0,0
14,1963,1963-09-15,1,24.335,CLE,,WAS,W 37-14,4,10,2.50,0,4,35,8.75,0,2,36,18.00,0,0,0,,0,0,0
15,1963,1963-09-22,2,24.342,CLE,@,DAL,W 41-24,5,6,1.20,0,3,57,19.00,0,0,0,,0,0,0,,0,0,0
16,1963,1963-09-29,3,24.349,CLE,,RAM,W 20-6,8,70,8.75,0,2,26,13.00,0,2,45,22.50,0,0,0,,0,0,0
17,1963,1963-10-05,4,24.355,CLE,,PIT,W 35-23,4,-10,-2.50,0,1,13,13.00,0,6,142,23.67,0,0,0,,0,0,0
18,1963,1963-10-13,5,24.363,CLE,@,NYG,W 35-24,12,69,5.75,0,1,7,7.00,0,2,41,20.50,0,1,0,0.00,0,0,0
19,1963,1963-10-20,6,25.005,CLE,,PHI,W 37-7,9,57,6.33,0,2,13,6.50,0,0,0,,0,2,13,6.50,0,0,0
20,1963,1963-10-27,7,25.012,CLE,,NYG,L 6-33,0,0,,0,1,-6,-6.00,0,2,35,17.50,0,0,0,,0,0,0
21,1963,1963-11-03,8,25.019,CLE,@,PHI,W 23-17,5,23,4.60,0,3,44,14.67,1,0,0,,0,0,0,,0,1,6
22,1963,1963-11-10,9,25.026,CLE,@,PIT,L 7-9,4,30,7.50,0,2,22,11.00,0,0,0,,0,2,11,5.50,0,0,0
23,1963,1963-11-17,10,25.033,CLE,,STL,L 14-20,5,24,4.80,0,5,46,9.20,1,0,0,,0,0,0,,0,1,6
24,1963,1963-11-24,11,25.040,CLE,,DAL,W 27-17,7,97,13.86,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
25,1963,1963-12-01,12,25.047,CLE,@,STL,W 24-10,9,34,3.78,0,0,0,,0,0,0,,0,1,55,55.00,0,0,0
26,1963,1963-12-08,13,25.054,CLE,@,DET,L 10-38,7,90,12.86,0,0,0,,0,3,81,27.00,0,0,0,,0,0,0
27,1963,1963-12-15,14,25.061,CLE,@,WAS,W 27-20,8,26,3.25,0,3,50,16.67,1,1,14,14.00,0,0,0,,0,1,6
