ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
63,2005,2005-12-25,15,26.337,BAL,,MIN,W 30-23,,,,,,,
64,2005,2006-01-01,16,26.344,BAL,@,CLE,L 16-20,,0,0,0.5,0,0,0
65,2006,2006-09-10,1,27.231,SFO,@,ARI,L 27-34,,,,,,,
66,2006,2006-09-17,2,27.238,SFO,,STL,W 20-13,,0,0,2.0,0,0,0
67,2006,2006-09-24,3,27.245,SFO,,PHI,L 24-38,,0,0,0.5,0,0,0
68,2006,2006-10-01,4,27.252,SFO,@,KAN,L 0-41,,,,,,,
69,2006,2006-10-08,5,27.259,SFO,,OAK,W 34-20,,0,0,0.0,1,43,0
70,2006,2006-10-15,6,27.266,SFO,,SDG,L 19-48,,,,,,,
71,2006,2006-10-29,7,27.280,SFO,@,CHI,L 10-41,,,,,,,
72,2006,2006-11-12,9,27.294,SFO,@,DET,W 19-13,,,,,,,
73,2006,2006-11-19,10,27.301,SFO,,SEA,W 20-14,,,,,,,
74,2006,2006-11-26,11,27.308,SFO,@,STL,L 17-20,,,,,,,
75,2006,2006-12-03,12,27.315,SFO,@,NOR,L 10-34,,,,,,,
76,2006,2006-12-10,13,27.322,SFO,,GNB,L 19-30,,,,,,,
77,2006,2006-12-14,14,27.326,SFO,@,SEA,W 24-14,,,,,,,
78,2006,2006-12-24,15,27.336,SFO,,ARI,L 20-26,*,,,,,,
79,2006,2006-12-31,16,27.343,SFO,@,DEN,W 26-23,,,,,,,
