ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
19,2016,2016-11-13,9,24.203,ARI,,SFO,W 23-20,*,6,2,29,14.50,0,33.3%,4.83,0,0,,0,0,0,,0,0,0,,0,0,0
20,2016,2016-11-20,10,24.210,ARI,@,MIN,L 24-30,,5,1,0,0.00,0,20.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
21,2016,2016-11-27,11,24.217,ARI,@,ATL,L 19-38,,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
22,2016,2016-12-04,12,24.224,ARI,,WAS,W 31-23,*,2,1,42,42.00,1,50.0%,21.00,0,0,,0,0,0,,0,0,0,,0,1,6
23,2016,2016-12-11,13,24.231,ARI,@,MIA,L 23-26,*,2,1,8,8.00,1,50.0%,4.00,1,56,56.00,1,0,0,,0,0,0,,0,2,12
24,2016,2016-12-18,14,24.238,ARI,,NOR,L 41-48,*,11,5,38,7.60,1,45.5%,3.45,0,0,,0,0,0,,0,0,0,,0,1,6
25,2016,2016-12-24,15,24.244,ARI,@,SEA,W 34-31,*,7,3,132,44.00,1,42.9%,18.86,0,0,,0,0,0,,0,0,0,,0,1,6
26,2016,2017-01-01,16,24.252,ARI,@,LAR,W 44-6,,12,4,75,18.75,0,33.3%,6.25,0,0,,0,0,0,,0,0,0,,0,0,0
27,2017,2017-09-10,1,25.139,ARI,@,DET,L 23-35,,6,5,43,8.60,1,83.3%,7.17,0,0,,0,0,0,,0,0,0,,0,1,6
28,2017,2017-09-17,2,25.146,ARI,@,IND,W 16-13,,7,5,120,24.00,1,71.4%,17.14,0,0,,0,0,0,,0,0,0,,0,1,6
29,2017,2017-09-25,3,25.154,ARI,,DAL,L 17-28,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
30,2017,2017-10-01,4,25.160,ARI,,SFO,W 18-15,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
31,2017,2017-10-08,5,25.167,ARI,@,PHI,L 7-34,,6,4,80,20.00,0,66.7%,13.33,1,14,14.00,0,0,0,,0,0,0,,0,0,0
32,2017,2017-10-15,6,25.174,ARI,,TAM,W 38-33,*,1,0,0,,0,0.0%,0.00,1,16,16.00,0,0,0,,0,0,0,,0,0,0
33,2017,2017-10-22,7,25.181,ARI,@,LAR,L 0-33,,5,2,39,19.50,0,40.0%,7.80,0,0,,0,0,0,,0,0,0,,0,0,0
34,2017,2017-11-05,8,25.195,ARI,@,SFO,W 20-10,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
35,2017,2017-11-09,9,25.199,ARI,,SEA,L 16-22,,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0
36,2017,2017-11-19,10,25.209,ARI,@,HOU,L 21-31,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0
37,2017,2017-11-26,11,25.216,ARI,,JAX,W 27-24,,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0
38,2017,2017-12-03,12,25.223,ARI,,LAR,L 16-32,*,8,2,42,21.00,0,25.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0
39,2017,2017-12-10,13,25.230,ARI,,TEN,W 12-7,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,0
40,2017,2017-12-17,14,25.237,ARI,@,WAS,L 15-20,,3,1,46,46.00,0,33.3%,15.33,1,7,7.00,0,0,0,,0,0,0,,0,0,0
41,2017,2017-12-24,15,25.244,ARI,,NYG,W 23-0,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
42,2017,2017-12-31,16,25.251,ARI,@,SEA,W 26-24,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0
43,2018,2018-09-09,1,26.138,ARI,,WAS,L 6-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
44,2018,2018-09-16,2,26.145,ARI,@,LAR,L 0-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
45,2018,2018-09-23,3,26.152,ARI,,CHI,L 14-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
