ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1979,1979-09-02,1,21.325,BUF,,MIA,L 7-9,3,32,10.67,0,0,0,,0,0,0
2,1979,1979-09-09,2,21.332,BUF,,CIN,W 51-24,7,116,16.57,0,0,0,,0,0,0
3,1979,1979-09-16,3,21.339,BUF,@,SDG,L 19-27,1,14,14.00,0,0,0,,0,0,0
4,1979,1979-09-23,4,21.346,BUF,,NYJ,W 46-31,10,255,25.50,4,1,12,12.00,0,4,24
5,1979,1979-09-30,5,21.353,BUF,@,BAL,W 31-13,3,48,16.00,0,0,0,,0,0,0
6,1979,1979-10-07,6,21.360,BUF,,CHI,L 0-7,1,7,7.00,0,1,1,1.00,0,0,0
7,1979,1979-10-14,7,22.002,BUF,@,MIA,L 7-17,2,45,22.50,0,0,0,,0,0,0
8,1979,1979-10-21,8,22.009,BUF,,BAL,L 13-14,1,13,13.00,0,0,0,,0,0,0
9,1979,1979-10-28,9,22.016,BUF,@,DET,W 20-17,3,41,13.67,0,0,0,,0,0,0
10,1979,1979-11-25,13,22.044,BUF,@,NWE,W 16-13,4,95,23.75,0,0,0,,0,0,0
11,1979,1979-12-02,14,22.051,BUF,,DEN,L 16-19,5,42,8.40,0,0,0,,0,0,0
12,1979,1979-12-09,15,22.058,BUF,@,MIN,L 3-10,5,72,14.40,0,0,0,,0,0,0
13,1979,1979-12-16,16,22.065,BUF,@,PIT,L 0-28,3,54,18.00,0,0,0,,0,0,0
14,1980,1980-09-07,1,22.331,BUF,,MIA,W 17-7,2,36,18.00,0,0,0,,0,0,0
15,1980,1980-09-14,2,22.338,BUF,,NYJ,W 20-10,1,20,20.00,0,0,0,,0,0,0
16,1980,1980-09-21,3,22.345,BUF,@,NOR,W 35-26,5,133,26.60,0,0,0,,0,0,0
17,1980,1980-09-28,4,22.352,BUF,,OAK,W 24-7,3,49,16.33,0,0,0,,0,0,0
18,1980,1980-10-05,5,22.359,BUF,@,SDG,W 26-24,3,44,14.67,0,0,0,,0,0,0
19,1980,1980-10-12,6,23.000,BUF,,BAL,L 12-17,4,45,11.25,0,0,0,,0,0,0
20,1980,1980-10-19,7,23.007,BUF,@,MIA,L 14-17,5,52,10.40,1,0,0,,0,1,6
21,1980,1980-11-02,9,23.021,BUF,,ATL,L 14-30,9,122,13.56,0,1,18,18.00,0,0,0
22,1980,1980-11-09,10,23.028,BUF,@,NYJ,W 31-24,4,35,8.75,0,0,0,,0,0,0
23,1980,1980-11-16,11,23.035,BUF,@,CIN,W 14-0,4,66,16.50,1,0,0,,0,1,6
24,1980,1980-11-23,12,23.042,BUF,,PIT,W 28-13,3,63,21.00,2,0,0,,0,2,12
25,1980,1980-11-30,13,23.049,BUF,@,BAL,L 24-28,6,68,11.33,1,0,0,,0,1,6
26,1980,1980-12-07,14,23.056,BUF,,RAM,W 10-7,1,22,22.00,0,0,0,,0,0,0
27,1980,1980-12-14,15,23.063,BUF,@,NWE,L 2-24,4,43,10.75,0,0,0,,0,0,0
28,1980,1980-12-21,16,23.070,BUF,@,SFO,W 18-13,3,34,11.33,1,0,0,,0,1,6
29,1981,1981-09-06,1,23.329,BUF,,NYJ,W 31-0,6,123,20.50,1,0,0,,0,1,6
30,1981,1981-09-13,2,23.336,BUF,@,BAL,W 35-3,3,74,24.67,1,0,0,,0,1,6
31,1981,1981-09-17,3,23.340,BUF,,PHI,L 14-20,3,28,9.33,0,0,0,,0,0,0
32,1981,1981-09-27,4,23.350,BUF,@,CIN,L 24-27,1,26,26.00,0,0,0,,0,0,0
33,1981,1981-10-04,5,23.357,BUF,,BAL,W 23-17,4,73,18.25,1,0,0,,0,1,6
34,1981,1981-10-12,6,24.000,BUF,,MIA,W 31-21,5,82,16.40,2,0,0,,0,2,12
35,1981,1981-10-18,7,24.006,BUF,@,NYJ,L 14-33,3,78,26.00,1,0,0,,0,1,6
36,1981,1981-10-25,8,24.013,BUF,,DEN,W 9-7,1,0,0.00,0,1,1,1.00,0,0,0
