ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-12-04,13,23.012,MIA,,BUF,L 31-42,,,,,
2,1996,1996-09-01,1,24.284,TAM,,GNB,L 3-34,,,,,
3,1996,1996-09-08,2,24.291,TAM,@,DET,L 6-21,,,,,
4,1996,1996-09-15,3,24.298,TAM,@,DEN,L 23-27,,,,,
5,1996,1996-09-22,4,24.305,TAM,,SEA,L 13-17,,,,,
6,1996,1996-09-29,5,24.312,TAM,,DET,L 0-27,,,,,
7,1996,1996-10-13,6,24.326,TAM,,MIN,W 24-13,,,,,
8,1996,1996-10-20,7,24.333,TAM,@,ARI,L 9-13,,,,,
9,1996,1996-10-27,8,24.340,TAM,@,GNB,L 7-13,,,,,
10,1996,1996-11-03,9,24.347,TAM,@,CHI,L 10-13,,,,,
11,1996,1996-11-10,10,24.354,TAM,,OAK,W 20-17,,,,,
12,1996,1996-11-17,11,24.361,TAM,@,SDG,W 25-17,,,,,
13,1996,1996-12-08,14,25.016,TAM,,WAS,W 24-10,,,,,
14,1996,1996-12-15,15,25.023,TAM,@,MIN,L 10-21,,,,,
15,1997,1997-09-07,2,25.289,TAM,@,DET,W 24-17,,1.0,0,0,0
16,1997,1997-09-14,3,25.296,TAM,@,MIN,W 28-14,,0.5,0,0,0
17,1997,1997-09-21,4,25.303,TAM,,MIA,W 31-21,,,,,
18,1997,1997-09-28,5,25.310,TAM,,ARI,W 19-18,,,,,
19,1997,1997-10-05,6,25.317,TAM,@,GNB,L 16-21,,,,,
20,1997,1997-10-12,7,25.324,TAM,,DET,L 9-27,,,,,
21,1997,1997-10-26,8,25.338,TAM,,MIN,L 6-10,,,,,
22,1997,1997-11-16,11,25.359,TAM,,NWE,W 27-7,,1.0,0,0,0
23,1997,1997-11-23,12,26.001,TAM,@,CHI,L 7-13,,,,,
24,1997,1997-11-30,13,26.008,TAM,@,NYG,W 20-8,,,,,
25,1997,1997-12-07,14,26.015,TAM,,GNB,L 6-17,,,,,
26,1997,1997-12-14,15,26.022,TAM,@,NYJ,L 0-31,,,,,
27,1998,1998-09-06,1,26.288,TAM,@,MIN,L 7-31,,,,,
28,1998,1998-09-13,2,26.295,TAM,@,GNB,L 15-23,,,,,
29,1998,1998-09-20,3,26.302,TAM,,CHI,W 27-15,,,,,
30,1998,1998-09-28,4,26.310,TAM,@,DET,L 6-27,,,,,
31,1998,1998-10-04,5,26.316,TAM,,NYG,W 20-3,,1.0,0,0,0
32,1998,1998-10-18,6,26.330,TAM,,CAR,W 16-13,,,,,
33,1998,1998-10-25,7,26.337,TAM,@,NOR,L 3-9,,,,,
34,1998,1998-11-01,8,26.344,TAM,,MIN,W 27-24,,,,,
35,1998,1998-11-08,9,26.351,TAM,,TEN,L 22-31,,,,,
36,1998,1998-11-15,10,26.358,TAM,@,JAX,L 24-29,,,,,
37,1998,1998-11-22,11,27.000,TAM,,DET,L 25-28,,,,,
38,1998,1998-11-29,12,27.007,TAM,@,CHI,W 31-17,,,,,
39,1998,1998-12-07,13,27.015,TAM,,GNB,W 24-22,,1.0,0,0,0
40,1998,1998-12-13,14,27.021,TAM,,PIT,W 16-3,,,,,
41,1998,1998-12-19,15,27.027,TAM,@,WAS,L 16-20,,1.0,0,0,0
42,1998,1998-12-27,16,27.035,TAM,@,CIN,W 35-0,,,,,
43,1999,1999-10-03,4,27.315,TAM,@,MIN,L 14-21,,,,,
44,1999,1999-10-10,5,27.322,TAM,@,GNB,L 23-26,,,,,
45,1999,1999-10-31,7,27.343,TAM,@,DET,L 3-20,,1.0,0,0,0
46,1999,1999-11-07,8,27.350,TAM,@,NOR,W 31-16,,,,,
47,1999,1999-11-14,9,27.357,TAM,,KAN,W 17-10,,,,,
48,1999,1999-12-19,14,28.027,TAM,@,OAK,L 0-45,,,,,
49,2000,2000-09-03,1,28.286,TAM,@,NWE,W 21-16,,,,,
50,2000,2000-09-10,2,28.293,TAM,,CHI,W 41-0,,1.0,0,0,0
51,2000,2000-09-17,3,28.300,TAM,@,DET,W 31-10,,,,,
52,2000,2000-09-24,4,28.307,TAM,,NYJ,L 17-21,,,,,
53,2000,2000-10-01,5,28.314,TAM,@,WAS,L 17-20,*,,,,
54,2000,2000-10-09,6,28.322,TAM,@,MIN,L 23-30,,,,,
55,2000,2000-10-19,7,28.332,TAM,,DET,L 14-28,,,,,
56,2000,2000-10-29,8,28.342,TAM,,MIN,W 41-13,,,,,
57,2000,2000-11-05,9,28.349,TAM,@,ATL,W 27-14,,,,,
58,2000,2000-11-12,10,28.356,TAM,,GNB,W 20-15,,,,,
59,2000,2000-11-19,11,28.363,TAM,@,CHI,L 10-13,,,,,
60,2000,2000-11-26,12,29.004,TAM,,BUF,W 31-17,,1.0,0,0,0
61,2000,2000-12-03,13,29.011,TAM,,DAL,W 27-7,,,,,
62,2000,2000-12-10,14,29.018,TAM,@,MIA,W 16-13,,,,,
63,2000,2000-12-18,15,29.026,TAM,,STL,W 38-35,,,,,
64,2000,2000-12-24,16,29.032,TAM,@,GNB,L 14-17,,,,,
65,2001,2001-09-09,1,29.291,STL,@,PHI,W 20-17,,1.0,0,0,0
66,2001,2001-09-23,2,29.305,STL,@,SFO,W 30-26,,,,,
67,2001,2001-09-30,3,29.312,STL,,MIA,W 42-10,,,,,
68,2001,2001-10-08,4,29.320,STL,@,DET,W 35-0,,,,,
69,2001,2001-10-14,5,29.326,STL,,NYG,W 15-14,,1.0,0,0,0
70,2001,2001-10-21,6,29.333,STL,@,NYJ,W 34-14,,,,,
71,2001,2001-10-28,7,29.340,STL,,NOR,L 31-34,,,,,
72,2001,2001-11-11,8,29.354,STL,,CAR,W 48-14,,,,,
73,2001,2001-11-18,9,29.361,STL,@,NWE,W 24-17,,,,,
74,2001,2001-11-26,10,30.004,STL,,TAM,L 17-24,,,,,
75,2001,2001-12-02,11,30.010,STL,@,ATL,W 35-6,,1.0,0,0,0
76,2001,2001-12-09,12,30.017,STL,,SFO,W 27-14,,,,,
77,2001,2001-12-17,13,30.025,STL,@,NOR,W 34-21,,,,,
78,2001,2001-12-23,14,30.031,STL,@,CAR,W 38-32,,,,,
79,2001,2001-12-30,15,30.038,STL,,IND,W 42-17,,,,,
80,2001,2002-01-06,16,30.045,STL,,ATL,W 31-13,,,,,
81,2002,2002-09-08,1,30.290,STL,@,DEN,L 16-23,,,,,
82,2002,2002-09-15,2,30.297,STL,,NYG,L 21-26,,,,,
83,2002,2002-09-23,3,30.305,STL,@,TAM,L 14-26,,,,,
84,2002,2002-09-29,4,30.311,STL,,DAL,L 10-13,,,,,
85,2002,2002-10-06,5,30.318,STL,@,SFO,L 13-37,,,,,
86,2002,2002-10-13,6,30.325,STL,,OAK,W 28-13,,,,,
87,2002,2002-10-20,7,30.332,STL,,SEA,W 37-20,,1.5,0,0,0
88,2002,2002-11-03,8,30.346,STL,@,ARI,W 27-14,,,,,
89,2002,2002-11-10,9,30.353,STL,,SDG,W 28-24,,1.0,0,0,0
90,2002,2002-11-18,10,30.361,STL,,CHI,W 21-16,,,,,
91,2002,2002-11-24,11,31.002,STL,@,WAS,L 17-20,,,,,
92,2002,2002-12-01,12,31.009,STL,@,PHI,L 3-10,,,,,
93,2002,2002-12-08,13,31.016,STL,@,KAN,L 10-49,,,,,
94,2002,2002-12-15,14,31.023,STL,,ARI,W 30-28,,,,,
95,2002,2002-12-22,15,31.030,STL,@,SEA,L 10-30,,1.0,0,0,0
