ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1987,1987-10-04,3,26.003,SEA,,MIA,W 24-20,3,56,18.67,1,1,6
2,1987,1987-10-11,4,26.010,SEA,,CIN,L 10-17,3,32,10.67,0,0,0
3,1987,1987-10-18,5,26.017,SEA,@,DET,W 37-14,0,0,,0,,
4,1987,1987-11-15,9,26.045,KAN,,NYJ,L 9-16,0,0,,0,,
5,1987,1987-11-22,10,26.052,KAN,,GNB,L 3-23,1,2,2.00,0,0,0
6,1987,1987-11-26,11,26.056,KAN,@,DET,W 27-20,0,0,,0,,
7,1987,1987-12-06,12,26.066,KAN,@,CIN,L 27-30,0,0,,0,,
8,1987,1987-12-13,13,26.073,KAN,,RAI,W 16-10,0,0,,0,,
9,1987,1987-12-19,14,26.079,KAN,@,DEN,L 17-20,1,7,7.00,0,0,0
10,1987,1987-12-27,15,26.087,KAN,,SEA,W 41-20,0,0,,0,,
