ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1998,1998-09-06,1,23.337,CIN,,TEN,L 14-23,,,,,,
2,1998,1998-09-13,2,23.344,CIN,@,DET,W 34-28,,,,,,
3,1998,1998-09-20,3,23.351,CIN,,GNB,L 6-13,,,,,,
4,1998,1998-10-11,5,24.007,CIN,,PIT,W 25-20,,,,,,
5,1998,1998-10-18,6,24.014,CIN,@,TEN,L 14-44,,,,,,
6,1998,1998-10-25,7,24.021,CIN,@,OAK,L 10-27,,,,,,
7,1998,1998-11-01,8,24.028,CIN,,DEN,L 26-33,,,,,,
8,1998,1998-12-06,13,24.063,CIN,,BUF,L 20-33,,,,,,
9,1998,1998-12-13,14,24.070,CIN,@,IND,L 26-39,,,,,,
10,1999,1999-09-12,1,24.343,CIN,@,TEN,L 35-36,,,,,,
11,1999,1999-09-19,2,24.350,CIN,,SDG,L 7-34,,,,,,
12,1999,1999-09-26,3,24.357,CIN,@,CAR,L 3-27,,,,,,
13,1999,1999-10-03,4,24.364,CIN,,STL,L 10-38,,,,,,
14,1999,1999-10-10,5,25.006,CIN,@,CLE,W 18-17,,,,,,
15,1999,1999-10-17,6,25.013,CIN,,PIT,L 3-17,,,,,,
16,1999,1999-10-24,7,25.020,CIN,@,IND,L 10-31,,,,,,
17,1999,1999-10-31,8,25.027,CIN,,JAX,L 10-41,,,,,,
18,1999,1999-11-07,9,25.034,CIN,@,SEA,L 20-37,,,,,,
19,1999,1999-11-14,10,25.041,CIN,,TEN,L 14-24,,,,,,
20,1999,1999-11-21,11,25.048,CIN,,BAL,L 31-34,*,,,,,
21,1999,1999-11-28,12,25.055,CIN,@,PIT,W 27-20,,,,,,
22,1999,1999-12-05,13,25.062,CIN,,SFO,W 44-30,,,,,,
23,1999,1999-12-12,14,25.069,CIN,,CLE,W 44-28,,,,,,
24,1999,1999-12-26,15,25.083,CIN,@,BAL,L 0-22,,,,,,
25,1999,2000-01-02,16,25.090,CIN,@,JAX,L 7-24,,,,,,
26,2000,2000-09-10,1,25.342,CIN,,CLE,L 7-24,,,,,,
27,2000,2000-09-17,2,25.349,CIN,@,JAX,L 0-13,,,,,,
28,2000,2000-09-24,3,25.356,CIN,@,BAL,L 0-37,,,,,,
29,2000,2000-10-01,4,25.363,CIN,,MIA,L 16-31,,,,,,
30,2000,2000-10-08,5,26.004,CIN,,TEN,L 14-23,,0,0,,0,1.0
31,2000,2000-10-15,6,26.011,CIN,@,PIT,L 0-15,*,,,,,
32,2000,2000-10-22,7,26.018,CIN,,DEN,W 31-21,,,,,,
33,2000,2000-10-29,8,26.025,CIN,@,CLE,W 12-3,,,,,,
34,2000,2000-11-05,9,26.032,CIN,,BAL,L 7-27,,,,,,
35,2000,2000-11-12,10,26.039,CIN,@,DAL,L 6-23,,,,,,
36,2000,2000-11-19,11,26.046,CIN,@,NWE,L 13-16,,,,,,
37,2000,2000-11-26,12,26.053,CIN,,PIT,L 28-48,,,,,,
38,2000,2000-12-03,13,26.060,CIN,,ARI,W 24-13,,0,0,,0,1.0
39,2000,2000-12-10,14,26.067,CIN,@,TEN,L 3-35,,,,,,
40,2000,2000-12-17,15,26.074,CIN,,JAX,W 17-14,,,,,,
41,2000,2000-12-24,16,26.081,CIN,@,PHI,L 7-16,,,,,,
42,2001,2001-09-09,1,26.340,CIN,,NWE,W 23-17,,,,,,
43,2001,2001-09-23,2,26.354,CIN,,BAL,W 21-10,,0,0,,0,0.5
44,2001,2001-09-30,3,26.361,CIN,@,SDG,L 14-28,,,,,,
45,2001,2001-10-07,4,27.003,CIN,@,PIT,L 7-16,,,,,,
46,2001,2001-10-14,5,27.010,CIN,,CLE,W 24-14,,,,,,
