ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
54,2013,2013-11-17,10,32.088,SDG,@,MIA,L 16-20,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
55,2013,2013-11-24,11,32.095,SDG,@,KAN,W 41-38,,5,5,100.0,2,2,100.0,0,11,0.0,3,0,0,0,,0
56,2013,2013-12-01,12,32.102,SDG,,CIN,L 10-17,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
57,2013,2013-12-08,13,32.109,SDG,,NYG,W 37-14,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
58,2013,2013-12-12,14,32.113,SDG,@,DEN,W 27-20,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
59,2013,2013-12-22,15,32.123,SDG,,OAK,W 26-13,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
60,2013,2013-12-29,16,32.130,SDG,,KAN,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,1,0,0,0,,0
61,2014,2014-09-08,1,33.018,SDG,@,ARI,L 17-18,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
62,2014,2014-09-14,2,33.024,SDG,,SEA,W 30-21,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
63,2014,2014-09-21,3,33.031,SDG,@,BUF,W 22-10,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
64,2014,2014-09-28,4,33.038,SDG,,JAX,W 33-14,,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,0,,0
65,2014,2014-10-05,5,33.045,SDG,,NYJ,W 31-0,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
66,2014,2014-10-12,6,33.052,SDG,@,OAK,W 31-28,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
67,2014,2014-10-19,7,33.059,SDG,,KAN,L 20-23,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
68,2014,2014-10-23,8,33.063,SDG,@,DEN,L 21-35,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
69,2014,2014-11-02,9,33.073,SDG,@,MIA,L 0-37,,,,,,,,,,,,,,,,
70,2014,2014-11-16,10,33.087,SDG,,OAK,W 13-6,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
71,2014,2014-11-23,11,33.094,SDG,,STL,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
72,2014,2014-11-30,12,33.101,SDG,@,BAL,W 34-33,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
73,2014,2014-12-07,13,33.108,SDG,,NWE,L 14-23,,2,2,100.0,,,,0,2,0.0,0,0,6,240,40.00,0
74,2014,2014-12-14,14,33.115,SDG,,DEN,L 10-22,,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,0,,0
75,2014,2014-12-20,15,33.121,SDG,@,SFO,W 38-35,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
76,2014,2014-12-28,16,33.129,SDG,@,KAN,L 7-19,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
77,2015,2015-10-04,4,34.044,HOU,@,ATL,L 21-48,,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,0,,0
78,2015,2015-10-08,5,34.048,HOU,,IND,L 20-27,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
79,2015,2015-10-18,6,34.058,HOU,@,JAX,W 31-20,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,1,36,36.00,0
80,2015,2015-10-25,7,34.065,HOU,@,MIA,L 26-44,,2,3,66.7,,,,0,2,0.0,0,0,0,0,,0
81,2015,2015-11-01,8,34.072,HOU,,TEN,W 20-6,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
82,2015,2015-11-16,9,34.087,HOU,@,CIN,W 10-6,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
83,2015,2015-11-22,10,34.093,HOU,,NYJ,W 24-17,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
84,2015,2015-11-29,11,34.100,HOU,,NOR,W 24-6,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
85,2015,2015-12-06,12,34.107,HOU,@,BUF,L 21-30,,1,2,50.0,,,,0,1,0.0,0,0,0,0,,0
86,2015,2015-12-13,13,34.114,HOU,,NWE,L 6-27,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
87,2015,2015-12-20,14,34.121,HOU,@,IND,W 16-10,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
88,2015,2015-12-27,15,34.128,HOU,@,TEN,W 34-6,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
89,2015,2016-01-03,16,34.135,HOU,,JAX,W 30-6,,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,,0
90,2016,2016-09-11,1,35.021,HOU,,CHI,W 23-14,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
91,2016,2016-09-18,2,35.028,HOU,,KAN,W 19-12,,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,,0
92,2016,2016-09-22,3,35.032,HOU,@,NWE,L 0-27,,,,,,,,0,0,0.0,0,0,0,0,,0
93,2016,2016-10-02,4,35.042,HOU,,TEN,W 27-20,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
94,2016,2016-10-09,5,35.049,HOU,@,MIN,L 13-31,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
95,2016,2016-10-16,6,35.056,HOU,,IND,W 26-23,,2,3,66.7,2,2,100.0,0,8,0.0,0,0,0,0,,0
96,2016,2016-10-24,7,35.064,HOU,@,DEN,L 9-27,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
97,2016,2016-10-30,8,35.070,HOU,,DET,W 20-13,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
98,2016,2016-11-13,9,35.084,HOU,@,JAX,W 24-21,,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,0,,0
99,2016,2016-11-21,10,35.092,HOU,@,OAK,L 20-27,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
100,2016,2016-11-27,11,35.098,HOU,,SDG,L 13-21,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
101,2016,2016-12-04,12,35.105,HOU,@,GNB,L 13-21,,1,2,50.0,,,,0,1,0.0,0,0,0,0,,0
102,2016,2016-12-11,13,35.112,HOU,@,IND,W 22-17,,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,0,,0
103,2016,2016-12-18,14,35.119,HOU,,JAX,W 21-20,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,,0
104,2016,2016-12-24,15,35.125,HOU,,CIN,W 12-10,,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,0,,0
105,2016,2017-01-01,16,35.133,HOU,@,TEN,L 17-24,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
106,2017,2017-10-08,5,36.048,LAC,@,NYG,W 27-22,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
107,2017,2017-10-15,6,36.055,LAC,@,OAK,W 17-16,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
108,2017,2017-10-22,7,36.062,LAC,,DEN,W 21-0,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
109,2017,2017-10-29,8,36.069,LAC,@,NWE,L 13-21,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
110,2017,2017-11-12,9,36.083,LAC,@,JAX,L 17-20,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
111,2017,2017-11-19,10,36.090,LAC,,BUF,W 54-24,,6,6,100.0,4,5,80.0,0,18,0.0,0,0,0,0,,0
112,2017,2017-11-23,11,36.094,LAC,@,DAL,W 28-6,,,1,0.0,1,2,50.0,0,3,0.0,0,0,0,0,,0
