ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1983,1983-09-04,1,22.180,ATL,@,CHI,W 20-17,1.0
2,1983,1983-09-11,2,22.187,ATL,,NYG,L 13-16,
3,1983,1983-09-18,3,22.194,ATL,@,DET,W 30-14,
4,1983,1983-09-25,4,22.201,ATL,@,SFO,L 20-24,
5,1983,1983-10-02,5,22.208,ATL,,PHI,L 24-28,0.5
6,1983,1983-10-09,6,22.215,ATL,,NOR,L 17-19,
7,1983,1983-10-16,7,22.222,ATL,@,RAM,L 21-27,
8,1983,1983-10-23,8,22.229,ATL,@,NYJ,W 27-21,
9,1983,1983-10-30,9,22.236,ATL,,NWE,W 24-13,
10,1983,1983-11-06,10,22.243,ATL,@,NOR,L 10-27,
11,1983,1983-11-14,11,22.251,ATL,,RAM,L 13-36,
12,1983,1983-11-20,12,22.257,ATL,,SFO,W 28-24,
13,1983,1983-11-27,13,22.264,ATL,,GNB,W 47-41,
14,1983,1983-12-04,14,22.271,ATL,@,WAS,L 21-37,
15,1983,1983-12-10,15,22.277,ATL,@,MIA,L 24-31,
16,1983,1983-12-18,16,22.285,ATL,,BUF,W 31-14,
17,1984,1984-09-02,1,23.178,ATL,@,NOR,W 36-28,
18,1984,1984-09-09,2,23.185,ATL,,DET,L 24-27,
19,1984,1984-09-16,3,23.192,ATL,@,MIN,L 20-27,
20,1984,1984-09-23,4,23.199,ATL,,HOU,W 42-10,
21,1984,1984-09-30,5,23.206,ATL,@,SFO,L 5-14,
22,1984,1984-10-07,6,23.213,ATL,@,RAM,W 30-28,
23,1984,1984-10-14,7,23.220,ATL,,NYG,L 7-19,
24,1984,1984-10-22,8,23.228,ATL,,RAM,L 10-24,
25,1984,1984-10-28,9,23.234,ATL,@,PIT,L 10-35,
26,1984,1984-11-05,10,23.242,ATL,@,WAS,L 14-27,
27,1984,1984-11-11,11,23.248,ATL,,NOR,L 13-17,
28,1984,1984-11-18,12,23.255,ATL,,CLE,L 7-23,
29,1984,1984-11-25,13,23.262,ATL,@,CIN,L 14-35,
30,1984,1984-12-02,14,23.269,ATL,,SFO,L 17-35,1.0
31,1984,1984-12-09,15,23.276,ATL,@,TAM,L 6-23,
32,1984,1984-12-16,16,23.283,ATL,,PHI,W 26-10,1.5
33,1985,1985-09-08,1,24.184,ATL,,DET,L 27-28,
34,1985,1985-09-15,2,24.191,ATL,@,SFO,L 16-35,
35,1985,1985-09-22,3,24.198,ATL,,DEN,L 28-44,
36,1985,1985-09-29,4,24.205,ATL,@,RAM,L 6-17,1.0
37,1985,1985-10-06,5,24.212,ATL,,SFO,L 17-38,
38,1985,1985-10-13,6,24.219,ATL,@,SEA,L 26-30,
39,1985,1985-10-20,7,24.226,ATL,,NOR,W 31-24,
40,1985,1985-10-27,8,24.233,ATL,@,DAL,L 10-24,
41,1985,1985-11-03,9,24.240,ATL,,WAS,L 10-44,
42,1985,1985-11-10,10,24.247,ATL,@,PHI,L 17-23,
43,1985,1985-11-17,11,24.254,ATL,,RAM,W 30-14,
44,1985,1985-11-24,12,24.261,ATL,@,CHI,L 0-36,
45,1985,1985-12-01,13,24.268,ATL,,RAI,L 24-34,
46,1985,1985-12-08,14,24.275,ATL,@,KAN,L 10-38,
47,1985,1985-12-15,15,24.282,ATL,,MIN,W 14-13,
48,1985,1985-12-22,16,24.289,ATL,@,NOR,W 16-10,
49,1986,1986-09-07,1,25.183,ATL,@,NOR,W 31-10,
50,1986,1986-09-14,2,25.190,ATL,,STL,W 33-13,
51,1986,1986-09-21,3,25.197,ATL,@,DAL,W 37-35,
52,1986,1986-09-28,4,25.204,ATL,@,TAM,W 23-20,
53,1986,1986-10-05,5,25.211,ATL,,PHI,L 0-16,
54,1986,1986-10-12,6,25.218,ATL,,RAM,W 26-14,
55,1986,1986-10-19,7,25.225,ATL,,SFO,T 10-10,
56,1986,1986-10-26,8,25.232,ATL,@,RAM,L 7-14,
57,1986,1986-11-02,9,25.239,ATL,@,NWE,L 17-25,
58,1986,1986-11-09,10,25.246,ATL,,NYJ,L 14-28,
59,1986,1986-11-16,11,25.253,ATL,,CHI,L 10-13,
60,1986,1986-11-23,12,25.260,ATL,@,SFO,L 0-20,
61,1986,1986-11-30,13,25.267,ATL,@,MIA,W 20-14,
62,1986,1986-12-07,14,25.274,ATL,,IND,L 23-28,
63,1986,1986-12-14,15,25.281,ATL,,NOR,L 9-14,
64,1986,1986-12-21,16,25.288,ATL,@,DET,W 20-6,
65,1987,1987-11-29,11,26.266,ATL,,STL,L 21-34,
66,1987,1987-12-06,12,26.273,ATL,@,DAL,W 21-10,
67,1987,1987-12-13,13,26.280,ATL,@,RAM,L 0-33,
68,1987,1987-12-20,14,26.287,ATL,@,SFO,L 7-35,
69,1987,1987-12-27,15,26.294,ATL,,DET,L 13-30,
