ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,22.337,SDG,@,BUF,W 14-9,,,,,
2,1985,1985-09-15,2,22.344,SDG,,SEA,L 35-49,,,,,
3,1985,1985-09-22,3,22.351,SDG,@,CIN,W 44-41,,,,,
4,1985,1985-09-29,4,22.358,SDG,,CLE,L 7-21,,,,,
5,1985,1985-10-06,5,23.000,SDG,@,SEA,L 21-26,,,,,
6,1985,1985-10-13,6,23.007,SDG,,KAN,W 31-20,,,,,
7,1985,1985-10-20,7,23.014,SDG,@,MIN,L 17-21,,,,,
8,1985,1985-10-28,8,23.022,SDG,@,RAI,L 21-34,,,,,
9,1985,1985-11-03,9,23.028,SDG,,DEN,W 30-10,0,0,1,36,0
10,1985,1985-11-10,10,23.035,SDG,,RAI,W 40-34,,,,,
11,1985,1985-11-17,11,23.042,SDG,@,DEN,L 24-30,,,,,
12,1985,1985-11-24,12,23.049,SDG,@,HOU,L 35-37,,,,,
13,1985,1985-12-01,13,23.056,SDG,,BUF,W 40-7,,,,,
14,1985,1985-12-08,14,23.063,SDG,,PIT,W 54-44,1,6,1,47,1
15,1985,1985-12-15,15,23.070,SDG,,PHI,W 20-14,,,,,
16,1985,1985-12-22,16,23.077,SDG,@,KAN,L 34-38,,,,,
17,1986,1986-09-07,1,23.336,SDG,,MIA,W 50-28,,,,,
18,1986,1986-09-14,2,23.343,SDG,@,NYG,L 7-20,,,,,
19,1986,1986-09-21,3,23.350,SDG,,WAS,L 27-30,,,,,
20,1986,1986-09-28,4,23.357,SDG,@,RAI,L 13-17,,,,,
21,1986,1986-10-06,5,24.000,SDG,@,SEA,L 7-33,,,,,
22,1986,1986-10-12,6,24.006,SDG,,DEN,L 14-31,,,,,
23,1986,1986-10-19,7,24.013,SDG,@,KAN,L 41-42,,,,,
24,1986,1986-10-26,8,24.020,SDG,@,PHI,L 7-23,,,,,
25,1986,1986-11-02,9,24.027,SDG,,KAN,L 23-24,,,,,
26,1986,1986-11-09,10,24.034,SDG,@,DEN,W 9-3,0,0,2,89,0
27,1986,1986-11-16,11,24.041,SDG,,DAL,L 21-24,,,,,
28,1986,1986-11-20,12,24.045,SDG,,RAI,L 31-37,,,,,
29,1986,1986-11-30,13,24.055,SDG,@,IND,W 17-3,0,0,1,40,0
30,1986,1986-12-07,14,24.062,SDG,,HOU,W 27-0,0,0,1,24,0
31,1986,1986-12-14,15,24.069,SDG,,SEA,L 24-34,,,,,
32,1986,1986-12-21,16,24.076,SDG,@,CLE,L 17-47,,,,,
33,1988,1988-09-04,1,25.334,SDG,@,RAI,L 13-24,,,,,
34,1988,1988-09-11,2,25.341,SDG,@,DEN,L 3-34,,,,,
35,1988,1988-09-18,3,25.348,SDG,,SEA,W 17-6,,,,,
36,1988,1988-09-25,4,25.355,SDG,@,KAN,W 24-23,,,,,
37,1988,1988-10-02,5,25.362,SDG,,DEN,L 0-12,,,,,
38,1988,1988-10-09,6,26.003,SDG,,NOR,L 17-23,,,,,
39,1988,1988-10-16,7,26.010,SDG,@,MIA,L 28-31,,,,,
40,1988,1988-10-23,8,26.017,SDG,,IND,L 0-16,,,,,
41,1988,1988-10-30,9,26.024,SDG,@,SEA,L 14-17,,,,,
42,1988,1988-11-06,10,26.031,SDG,,RAI,L 3-13,,,,,
