ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.335,NWE,@,BUF,W 21-17,0,0,,0,,,
2,1984,1984-09-09,2,22.342,NWE,@,MIA,L 7-28,0,0,,0,,,
3,1984,1984-09-16,3,22.349,NWE,,SEA,W 38-23,0,0,,0,,,
4,1984,1984-09-23,4,22.356,NWE,,WAS,L 10-26,0,0,,0,,,
5,1984,1984-09-30,5,22.363,NWE,@,NYJ,W 28-21,1,3,3.00,0,0,0,0
6,1984,1984-10-07,6,23.004,NWE,@,CLE,W 17-16,0,0,,0,,,
7,1984,1984-10-14,7,23.011,NWE,,CIN,W 20-14,0,0,,0,,,
8,1984,1984-10-21,8,23.018,NWE,,MIA,L 24-44,0,0,,0,1,0,0
9,1984,1984-10-28,9,23.025,NWE,,NYJ,W 30-20,0,0,,0,,,
10,1984,1984-11-04,10,23.032,NWE,@,DEN,L 19-26,0,0,,0,,,
11,1984,1984-11-11,11,23.039,NWE,,BUF,W 38-10,0,0,,0,,,
12,1984,1984-11-18,12,23.046,NWE,@,IND,W 50-17,0,0,,0,,,
13,1984,1984-11-22,13,23.050,NWE,@,DAL,L 17-20,0,0,,0,,,
14,1984,1984-12-02,14,23.060,NWE,,STL,L 10-33,0,0,,0,,,
15,1984,1984-12-09,15,23.067,NWE,@,PHI,L 17-27,0,0,,0,1,4,0
16,1985,1985-10-06,5,24.003,NWE,@,CLE,L 20-24,,,,,,,
17,1985,1985-10-13,6,24.010,NWE,,BUF,W 14-3,,,,,,,
18,1985,1985-10-20,7,24.017,NWE,,NYJ,W 20-13,,,,,,,
19,1985,1985-10-27,8,24.024,NWE,@,TAM,W 32-14,,,,,,,
20,1985,1985-11-03,9,24.031,NWE,,MIA,W 17-13,,,,,,,
21,1985,1985-11-17,11,24.045,NWE,@,SEA,W 20-13,,,,,,,
22,1985,1985-12-08,14,24.066,NWE,,DET,W 23-6,,,,,,,
23,1985,1985-12-16,15,24.074,NWE,@,MIA,L 27-30,,,,,,,
24,1985,1985-12-22,16,24.080,NWE,,CIN,W 34-23,,,,,,,
25,1986,1986-09-07,1,24.339,NWE,,IND,W 33-3,,,,,,,
26,1986,1986-09-11,2,24.343,NWE,@,NYJ,W 20-6,,,,,,,
27,1986,1986-09-21,3,24.353,NWE,,SEA,L 31-38,,,,,,,
28,1986,1986-09-28,4,24.360,NWE,@,DEN,L 20-27,,,,,,,
29,1986,1986-10-05,5,25.002,NWE,,MIA,W 34-7,,,,,,,
30,1986,1986-10-12,6,25.009,NWE,,NYJ,L 24-31,,,,,,,
31,1986,1986-10-19,7,25.016,NWE,@,PIT,W 34-0,,,,,,,
32,1986,1986-10-26,8,25.023,NWE,@,BUF,W 23-3,,,,,,,
33,1986,1986-11-02,9,25.030,NWE,,ATL,W 25-17,,,,,,,
34,1986,1986-11-16,11,25.044,NWE,@,RAM,W 30-28,,,,,,,
35,1986,1986-11-23,12,25.051,NWE,,BUF,W 22-19,,,,,,,
