ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,24.161,SDG,,CAR,L 24-26,,0,0,0.0,0,0,0,0,0
2,2008,2008-09-14,2,24.168,SDG,@,DEN,L 38-39,,,,,,,,,
3,2008,2008-09-22,3,24.176,SDG,,NYJ,W 48-29,,,,,,,,,
4,2008,2008-10-12,6,24.196,SDG,,NWE,W 30-10,,,,,,,,,
5,2008,2008-10-19,7,24.203,SDG,@,BUF,L 14-23,,,,,,,,,
6,2008,2008-10-26,8,24.210,SDG,@,NOR,L 32-37,,,,,,,,,
7,2008,2008-11-09,9,24.224,SDG,,KAN,W 20-19,,0,0,0.0,0,1,0,0,0
8,2008,2008-11-16,10,24.231,SDG,@,PIT,L 10-11,,0,0,0.0,6,1,0,0,0
9,2008,2008-11-23,11,24.238,SDG,,IND,L 20-23,,,,,,,,,
10,2008,2008-12-04,13,24.249,SDG,,OAK,W 34-7,,,,,,,,,
11,2008,2008-12-14,14,24.259,SDG,@,KAN,W 22-21,,0,0,0.0,1,0,0,0,0
12,2008,2008-12-28,16,24.273,SDG,,DEN,W 52-21,,0,0,0.0,2,0,1,0,0
13,2009,2009-09-14,1,25.168,SDG,@,OAK,W 24-20,,0,0,0.0,0,1,0,0,0
14,2009,2009-09-20,2,25.174,SDG,,BAL,L 26-31,,0,0,0.0,0,0,0,0,0
15,2009,2009-09-27,3,25.181,SDG,,MIA,W 23-13,,0,0,0.0,0,1,0,0,0
16,2009,2009-10-04,4,25.188,SDG,@,PIT,L 28-38,,,,,,,,,
17,2009,2009-10-19,5,25.203,SDG,,DEN,L 23-34,,0,0,0.0,0,0,0,0,0
18,2009,2009-10-25,6,25.209,SDG,@,KAN,W 37-7,,0,0,0.0,1,0,1,34,0
19,2009,2009-11-01,7,25.216,SDG,,OAK,W 24-16,*,,,,,,,,
20,2009,2009-11-08,8,25.223,SDG,@,NYG,W 21-20,,0,0,0.0,4,2,0,0,0
21,2009,2009-11-15,9,25.230,SDG,,PHI,W 31-23,,0,0,1.0,5,0,0,0,0
22,2009,2009-11-22,10,25.237,SDG,@,DEN,W 32-3,*,0,0,0.0,3,1,0,0,0
23,2009,2009-11-29,11,25.244,SDG,,KAN,W 43-14,,1,6,0.0,2,1,0,0,0
24,2009,2009-12-06,12,25.251,SDG,@,CLE,W 30-23,,0,0,0.0,3,0,0,0,0
25,2009,2009-12-13,13,25.258,SDG,@,DAL,W 20-17,*,0,0,0.0,6,1,0,0,0
26,2009,2009-12-20,14,25.265,SDG,,CIN,W 27-24,,0,0,0.0,1,1,0,0,0
27,2009,2009-12-25,15,25.270,SDG,@,TEN,W 42-17,,0,0,0.0,1,3,0,0,0
28,2009,2010-01-03,16,25.279,SDG,,WAS,W 23-20,,0,0,0.0,4,1,0,0,0
29,2010,2010-09-13,1,26.167,SDG,@,KAN,L 14-21,,,,,,,,,
30,2010,2010-09-19,2,26.173,SDG,,JAX,W 38-13,,0,0,0.0,2,2,0,0,0
31,2010,2010-09-26,3,26.180,SDG,@,SEA,L 20-27,,0,0,0.0,1,0,0,0,0
32,2010,2010-10-03,4,26.187,SDG,,ARI,W 41-10,,0,0,0.0,0,1,0,0,0
33,2010,2010-10-10,5,26.194,SDG,@,OAK,L 27-35,*,0,0,0.0,6,2,0,0,0
34,2010,2010-10-17,6,26.201,SDG,@,STL,L 17-20,*,0,0,0.0,6,0,0,0,0
35,2010,2010-10-24,7,26.208,SDG,,NWE,L 20-23,*,0,0,0.0,3,1,0,0,0
36,2010,2010-10-31,8,26.215,SDG,,TEN,W 33-25,*,0,0,0.0,3,1,0,0,0
37,2010,2010-11-07,9,26.222,SDG,@,HOU,W 29-23,,0,0,0.0,5,2,1,15,0
38,2010,2010-11-22,10,26.237,SDG,,DEN,W 35-14,*,0,0,0.0,3,1,0,0,0
39,2010,2010-11-28,11,26.243,SDG,@,IND,W 36-14,*,0,0,0.0,5,0,0,0,0
40,2010,2010-12-05,12,26.250,SDG,,OAK,L 13-28,*,0,0,0.0,5,2,0,0,0
41,2010,2010-12-12,13,26.257,SDG,,KAN,W 31-0,,0,0,0.0,2,0,0,0,0
42,2010,2010-12-16,14,26.261,SDG,,SFO,W 34-7,,0,0,0.0,0,2,0,0,0
43,2010,2010-12-26,15,26.271,SDG,@,CIN,L 20-34,,0,0,0.0,2,1,0,0,0
44,2010,2011-01-02,16,26.278,SDG,@,DEN,W 33-28,*,0,0,0.0,1,0,0,0,0
45,2011,2011-10-02,4,27.186,SDG,,MIA,W 26-16,,,,,,,,,
46,2011,2011-10-09,5,27.193,SDG,@,DEN,W 29-24,,,,,,,,,
47,2011,2011-10-23,6,27.207,SDG,@,NYJ,L 21-27,,,,,,,,,
48,2011,2011-10-31,7,27.215,SDG,@,KAN,L 20-23,,0,0,0.0,0,0,0,0,0
49,2011,2011-11-06,8,27.221,SDG,,GNB,L 38-45,,0,0,0.0,1,0,0,0,0
50,2011,2011-11-10,9,27.225,SDG,,OAK,L 17-24,*,0,0,0.0,5,2,1,7,0
51,2011,2011-11-20,10,27.235,SDG,@,CHI,L 20-31,,0,0,0.0,2,0,0,0,0
52,2011,2011-11-27,11,27.242,SDG,,DEN,L 13-16,,0,0,0.0,4,1,0,0,0
53,2011,2011-12-05,12,27.250,SDG,@,JAX,W 38-14,,,,,,,,,
54,2011,2011-12-11,13,27.256,SDG,,BUF,W 37-10,,,,,,,,,
55,2011,2011-12-18,14,27.263,SDG,,BAL,W 34-14,,0,0,0.0,1,0,0,0,0
56,2011,2011-12-24,15,27.269,SDG,@,DET,L 10-38,,,,,,,,,
57,2011,2012-01-01,16,27.277,SDG,@,OAK,W 38-26,,0,0,0.0,0,0,0,0,0
