ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2018,2018-09-06,1,23.035,ATL,@,PHI,L 12-18,,0.0,0,0
2,2018,2018-09-16,2,23.045,ATL,,CAR,W 31-24,,0.0,2,2
3,2018,2018-09-23,3,23.052,ATL,,NOR,L 37-43,,0.0,4,0
