ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,22.186,BUF,,TEN,W 16-13,,,,,,,,,
2,2000,2000-09-10,2,22.193,BUF,,GNB,W 27-18,,,,,,,,,
3,2000,2000-09-17,3,22.200,BUF,@,NYJ,L 14-27,,,,,,,,,
4,2000,2000-10-01,4,22.214,BUF,,IND,L 16-18,,,,,,,,,
5,2000,2000-10-08,5,22.221,BUF,@,MIA,L 13-22,,,,,,,,,
6,2000,2000-10-15,6,22.228,BUF,,SDG,W 27-24,,0,0,,0,1.0,0,0,0
7,2000,2000-10-22,7,22.235,BUF,@,MIN,L 27-31,,,,,,,,,
8,2000,2000-10-29,8,22.242,BUF,,NYJ,W 23-20,,,,,,,,,
9,2000,2000-11-05,9,22.249,BUF,@,NWE,W 16-13,,,,,,,,,
10,2000,2000-11-12,10,22.256,BUF,,CHI,W 20-3,,,,,,,,,
11,2000,2000-11-19,11,22.263,BUF,@,KAN,W 21-17,,,,,,,,,
12,2000,2000-11-26,12,22.270,BUF,@,TAM,L 17-31,,,,,,,,,
13,2000,2000-12-03,13,22.277,BUF,,MIA,L 6-33,,,,,,,,,
14,2000,2000-12-11,14,22.285,BUF,@,IND,L 20-44,,,,,,,,,
15,2000,2000-12-17,15,22.291,BUF,,NWE,L 10-13,,,,,,,,,
16,2000,2000-12-23,16,22.297,BUF,@,SEA,W 42-23,,0,0,,0,1.0,1,0,0
17,2001,2001-09-09,1,23.192,BUF,,NOR,L 6-24,*,0,0,,0,0.5,0,0,0
18,2001,2001-09-23,2,23.206,BUF,@,IND,L 26-42,*,,,,,,,,
19,2001,2001-09-30,3,23.213,BUF,,PIT,L 3-20,*,,,,,,,,
20,2001,2001-10-07,4,23.220,BUF,,NYJ,L 36-42,*,,,,,,,,
21,2001,2001-10-18,5,23.231,BUF,@,JAX,W 13-10,*,0,0,,0,1.0,0,0,0
22,2001,2001-10-28,6,23.241,BUF,@,SDG,L 24-27,,,,,,,,,
23,2001,2001-11-04,7,23.248,BUF,,IND,L 14-30,,,,,,,,,
24,2001,2001-11-11,8,23.255,BUF,@,NWE,L 11-21,*,,,,,,,,
25,2001,2001-11-18,9,23.262,BUF,,SEA,L 20-23,,,,,,,,,
26,2001,2001-12-02,11,23.276,BUF,@,SFO,L 0-35,,,,,,,,,
27,2001,2001-12-09,12,23.283,BUF,,CAR,W 25-24,,,,,,,,,
28,2001,2001-12-16,13,23.290,BUF,,NWE,L 9-12,,0,0,,0,0.5,0,0,0
29,2001,2001-12-23,14,23.297,BUF,@,ATL,L 30-33,,,,,,,,,
30,2001,2001-12-30,15,23.304,BUF,@,NYJ,W 14-9,,,,,,,,,
31,2001,2002-01-06,16,23.311,BUF,@,MIA,L 7-34,,,,,,,,,
32,2002,2002-09-08,1,24.191,HOU,,DAL,W 19-10,,,,,,,,,
33,2002,2002-09-15,2,24.198,HOU,@,SDG,L 3-24,,,,,,,,,
34,2002,2002-09-22,3,24.205,HOU,,IND,L 3-23,,,,,,,,,
35,2002,2002-09-29,4,24.212,HOU,@,PHI,L 17-35,,,,,,,,,
36,2002,2002-10-20,6,24.233,HOU,@,CLE,L 17-34,,,,,,,,,
37,2002,2002-10-27,7,24.240,HOU,@,JAX,W 21-19,,,,,,,,,
38,2002,2002-11-03,8,24.247,HOU,,CIN,L 3-38,,,,,,,,,
39,2002,2002-11-17,10,24.261,HOU,,JAX,L 21-24,,,,,,,,,
40,2002,2002-11-24,11,24.268,HOU,,NYG,W 16-14,,,,,,,,,
41,2002,2002-12-01,12,24.275,HOU,@,IND,L 3-19,,,,,,,,,
42,2002,2002-12-08,13,24.282,HOU,@,PIT,W 24-6,,,,,,,,,
43,2002,2002-12-15,14,24.289,HOU,,BAL,L 19-23,,,,,,,,,
44,2002,2002-12-22,15,24.296,HOU,@,WAS,L 10-26,,,,,,,,,
45,2002,2002-12-29,16,24.303,HOU,,TEN,L 3-13,,,,,,,,,
46,2003,2003-12-08,13,25.282,STL,@,CLE,W 26-20,,,,,,,,,
47,2003,2003-12-14,14,25.288,STL,,SEA,W 27-22,,,,,,,,,
48,2003,2003-12-21,15,25.295,STL,,CIN,W 27-10,,,,,,,,,
49,2003,2003-12-28,16,25.302,STL,@,DET,L 20-30,,,,,,,,,
50,2004,2004-09-12,1,26.195,STL,,ARI,W 17-10,,,,,,,,,
51,2004,2004-09-19,2,26.202,STL,@,ATL,L 17-34,,,,,,,,,
52,2004,2004-09-26,3,26.209,STL,,NOR,L 25-28,,,,,,,,,
53,2004,2004-10-03,4,26.216,STL,@,SFO,W 24-14,,,,,,,,,
54,2004,2004-10-10,5,26.223,STL,@,SEA,W 33-27,,,,,,,,,
55,2004,2004-10-18,6,26.231,STL,,TAM,W 28-21,,0,0,,0,1.0,0,0,0
56,2004,2004-10-24,7,26.237,STL,@,MIA,L 14-31,,,,,,,,,
57,2004,2004-11-07,8,26.251,STL,,NWE,L 22-40,,,,,,,,,
58,2004,2004-11-21,10,26.265,STL,@,BUF,L 17-37,,1,0,0.00,0,0.0,0,0,0
