ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
26,1989,1989-11-12,10,24.180,MIA,@,NYJ,W 31-23,0,0,,0,0,0,,0,,,,,,
27,1989,1989-11-19,11,24.187,MIA,@,DAL,W 17-14,0,0,,0,0,0,,0,,,,,,
28,1989,1989-11-26,12,24.194,MIA,,PIT,L 14-34,0,0,,0,0,0,,0,,,,,,
29,1989,1989-12-03,13,24.201,MIA,@,KAN,L 21-26,0,0,,0,0,0,,0,,,,,,
30,1989,1989-12-10,14,24.208,MIA,,NWE,W 31-10,0,0,,0,0,0,,0,,,,,,
31,1989,1989-12-17,15,24.215,MIA,@,IND,L 13-42,0,0,,0,0,0,,0,,,,,,
32,1989,1989-12-24,16,24.222,MIA,,KAN,L 24-27,0,0,,0,0,0,,0,,,,,,
33,1990,1990-09-09,1,25.116,MIA,@,NWE,W 27-24,,,,,0,0,,0,,,,,,
34,1990,1990-09-16,2,25.123,MIA,,BUF,W 30-7,,,,,0,0,,0,,,,,,
35,1990,1990-09-23,3,25.130,MIA,@,NYG,L 3-20,,,,,0,0,,0,,,,,,
36,1990,1990-09-30,4,25.137,MIA,@,PIT,W 28-6,0,0,,0,0,0,,0,0,0,1.0,0,0,0
37,1990,1990-10-07,5,25.144,MIA,,NYJ,W 20-16,0,0,,0,0,0,,0,0,0,1.0,0,0,0
38,1990,1990-10-18,6,25.155,MIA,,NWE,W 17-10,,,,,0,0,,0,,,,,,
39,1990,1990-10-28,7,25.165,MIA,@,IND,W 27-7,0,0,,0,0,0,,0,0,0,0.0,2,21,0
40,1990,1990-11-04,8,25.172,MIA,,PHO,W 23-3,,,,,0,0,,0,,,,,,
41,1990,1990-11-11,9,25.179,MIA,@,NYJ,W 17-3,,,,,0,0,,0,,,,,,
42,1990,1990-11-19,10,25.187,MIA,,RAI,L 10-13,,,,,0,0,,0,,,,,,
43,1990,1990-11-25,11,25.193,MIA,@,CLE,W 30-13,,,,,0,0,,0,,,,,,
44,1990,1990-12-02,12,25.200,MIA,@,WAS,L 20-42,0,0,,0,0,0,,0,1,6,0.0,1,42,1
45,1990,1990-12-09,13,25.207,MIA,,PHI,W 23-20,,,,,0,0,,0,,,,,,
46,1990,1990-12-16,14,25.214,MIA,,SEA,W 24-17,,,,,0,0,,0,,,,,,
47,1990,1990-12-23,15,25.221,MIA,@,BUF,L 14-24,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
48,1990,1990-12-30,16,25.228,MIA,,IND,W 23-17,0,0,,0,0,0,,0,0,0,0.0,2,19,0
49,1991,1991-09-01,1,26.108,MIA,@,BUF,L 31-35,0,0,,0,0,0,,0,,,,,,
50,1991,1991-09-08,2,26.115,MIA,,IND,W 17-6,1,7,7.00,0,0,0,,0,0,0,0.0,0,0,0
51,1991,1991-09-15,3,26.122,MIA,@,DET,L 13-17,0,0,,0,0,0,,0,,,,,,
52,1991,1991-09-22,4,26.129,MIA,,GNB,W 16-13,0,0,,0,0,0,,0,0,0,0.0,1,0,0
53,1991,1991-09-29,5,26.136,MIA,@,NYJ,L 23-41,0,0,,0,0,0,,0,,,,,,
54,1991,1991-10-06,6,26.143,MIA,@,NWE,W 20-10,0,0,,0,0,0,,0,,,,,,
55,1991,1991-10-13,7,26.150,MIA,@,KAN,L 7-42,0,0,,0,0,0,,0,,,,,,
56,1991,1991-10-20,8,26.157,MIA,,HOU,L 13-17,0,0,,0,0,0,,0,,,,,,
57,1991,1991-11-03,9,26.171,MIA,@,IND,W 10-6,0,0,,0,0,0,,0,,,,,,
58,1991,1991-11-10,10,26.178,MIA,,NWE,W 30-20,0,0,,0,0,0,,0,,,,,,
59,1991,1991-11-18,11,26.186,MIA,,BUF,L 27-41,0,0,,0,0,0,,0,,,,,,
60,1992,1992-09-14,1,27.121,MIA,@,CLE,W 27-23,,,,,0,0,,0,,,,,,
61,1992,1992-09-20,2,27.127,MIA,,RAM,W 26-10,0,0,,0,0,0,,0,0,0,0.0,1,25,0
62,1992,1992-09-27,3,27.134,MIA,@,SEA,W 19-17,,,,,0,0,,0,,,,,,
63,1992,1992-10-04,4,27.141,MIA,@,BUF,W 37-10,,,,,0,0,,0,,,,,,
64,1992,1992-10-11,5,27.148,MIA,,ATL,W 21-17,,,,,0,0,,0,,,,,,
65,1992,1992-10-18,6,27.155,MIA,,NWE,W 38-17,,,,,0,0,,0,,,,,,
66,1992,1992-10-25,7,27.162,MIA,,IND,L 20-31,0,0,,0,1,0,0.00,0,0,0,0.0,1,4,0
67,1992,1992-11-01,8,27.169,MIA,@,NYJ,L 14-26,,,,,0,0,,0,,,,,,
68,1992,1992-11-08,9,27.176,MIA,@,IND,W 28-0,,,,,0,0,,0,,,,,,
69,1992,1992-11-16,10,27.184,MIA,,BUF,L 20-26,,,,,0,0,,0,,,,,,
70,1992,1992-11-22,11,27.190,MIA,,HOU,W 19-16,,,,,0,0,,0,,,,,,
71,1992,1992-11-29,12,27.197,MIA,@,NOR,L 13-24,,,,,0,0,,0,,,,,,
72,1992,1992-12-06,13,27.204,MIA,@,SFO,L 3-27,,,,,0,0,,0,,,,,,
73,1992,1992-12-14,14,27.212,MIA,,RAI,W 20-7,,,,,0,0,,0,,,,,,
74,1992,1992-12-20,15,27.218,MIA,,NYJ,W 19-17,,,,,0,0,,0,,,,,,
75,1992,1992-12-27,16,27.225,MIA,@,NWE,W 16-13,,,,,0,0,,0,,,,,,
76,1993,1993-09-05,1,28.112,MIA,@,IND,W 24-20,,,,,,,,,,,,,,
77,1993,1993-09-12,2,28.119,MIA,,NYJ,L 14-24,,,,,,,,,,,,,,
78,1993,1993-09-26,3,28.133,MIA,@,BUF,W 22-13,,,,,,,,,,,,,,
79,1993,1993-10-04,4,28.141,MIA,,WAS,W 17-10,,,,,,,,,,,,,,
80,1993,1993-10-10,5,28.147,MIA,@,CLE,W 24-14,,,,,,,,,,,,,,
81,1993,1993-10-24,6,28.161,MIA,,IND,W 41-27,,,,,,,,,,,,,,
82,1993,1993-10-31,7,28.168,MIA,,KAN,W 30-10,,,,,,,,,,,,,,
83,1993,1993-11-07,8,28.175,MIA,@,NYJ,L 10-27,,,,,,,,,,,,,,
84,1993,1993-11-14,9,28.182,MIA,@,PHI,W 19-14,,,,,,,,,,,,,,
85,1993,1993-11-21,10,28.189,MIA,,NWE,W 17-13,,,,,,,,,,,,,,
86,1993,1993-11-25,11,28.193,MIA,@,DAL,W 16-14,,,,,,,,,,,,,,
87,1993,1993-12-05,12,28.203,MIA,,NYG,L 14-19,,,,,,,,,,,,,,
88,1993,1993-12-13,13,28.211,MIA,,PIT,L 20-21,,,,,,,,,,,,,,
89,1993,1993-12-19,14,28.217,MIA,,BUF,L 34-47,,,,,,,,,,,,,,
90,1993,1993-12-27,15,28.225,MIA,@,SDG,L 20-45,,,,,,,,,,,,,,
91,1993,1994-01-02,16,28.231,MIA,@,NWE,L 27-33,,,,,,,,,,,,,,
92,1994,1994-09-04,1,29.111,NYG,,PHI,W 28-23,,,,,,,,,,,,,,
93,1994,1994-09-11,2,29.118,NYG,@,ARI,W 20-17,,,,,,,,,,,,,,
94,1994,1994-09-18,3,29.125,NYG,,WAS,W 31-23,,,,,,,,,,,,,,
95,1994,1994-10-02,4,29.139,NYG,@,NOR,L 22-27,,,,,,,,,,,,,,
96,1994,1994-10-10,5,29.147,NYG,,MIN,L 10-27,0,0,,0,0,0,,0,0,0,0.0,1,0,0
97,1994,1994-10-16,6,29.153,NYG,@,RAM,L 10-17,,,,,,,,,,,,,,
98,1994,1994-10-23,7,29.160,NYG,,PIT,L 6-10,,,,,,,,,,,,,,
99,1994,1994-10-30,8,29.167,NYG,,DET,L 25-28,0,0,,0,0,0,,0,0,0,0.0,1,10,0
100,1994,1994-11-07,9,29.175,NYG,@,DAL,L 10-38,,,,,,,,,,,,,,
101,1994,1994-12-04,13,29.202,NYG,@,CLE,W 16-13,,,,,,,,,,,,,,
102,1994,1994-12-11,14,29.209,NYG,,CIN,W 27-20,,,,,,,,,,,,,,
103,1994,1994-12-18,15,29.216,NYG,@,PHI,W 16-13,,,,,,,,,,,,,,
104,1994,1994-12-24,16,29.222,NYG,,DAL,W 15-10,,,,,,,,,,,,,,
