ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,23.012,WAS,,HOU,L 27-29,1,6,0
2,1979,1979-09-09,2,23.019,WAS,@,DET,W 27-24,,,
3,1979,1979-09-17,3,23.027,WAS,,NYG,W 27-0,,,
4,1979,1979-09-23,4,23.033,WAS,@,STL,W 17-7,,,
5,1979,1979-09-30,5,23.040,WAS,@,ATL,W 16-7,,,
6,1979,1979-10-07,6,23.047,WAS,@,PHI,L 17-28,,,
7,1979,1979-10-14,7,23.054,WAS,@,CLE,W 13-9,,,
8,1979,1979-10-21,8,23.061,WAS,,PHI,W 17-7,,,
9,1979,1979-10-28,9,23.068,WAS,,NOR,L 10-14,,,
10,1979,1979-11-04,10,23.075,WAS,@,PIT,L 7-38,,,
11,1979,1979-11-11,11,23.082,WAS,,STL,W 30-28,,,
12,1979,1979-11-18,12,23.089,WAS,,DAL,W 34-20,,,
13,1979,1979-11-25,13,23.096,WAS,@,NYG,L 6-14,,,
14,1979,1979-12-02,14,23.103,WAS,,GNB,W 38-21,,,
15,1979,1979-12-09,15,23.110,WAS,,CIN,W 28-14,,,
16,1979,1979-12-16,16,23.117,WAS,@,DAL,L 34-35,,,
17,1980,1980-09-08,1,24.018,WAS,,DAL,L 3-17,,,
18,1980,1980-09-14,2,24.024,WAS,@,NYG,W 23-21,,,
19,1980,1980-09-21,3,24.031,WAS,@,OAK,L 21-24,,,
20,1980,1980-09-28,4,24.038,WAS,,SEA,L 0-14,,,
21,1980,1980-10-05,5,24.045,WAS,@,PHI,L 14-24,,,
22,1980,1980-10-13,6,24.053,WAS,@,DEN,L 17-20,,,
23,1980,1980-10-19,7,24.059,WAS,,STL,W 23-0,,,
