ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2006,2006-09-17,2,23.310,ATL,,TAM,W 14-3,,
2,2006,2006-09-25,3,23.318,ATL,@,NOR,L 3-23,,
3,2006,2006-10-01,4,23.324,ATL,,ARI,W 32-10,,
4,2006,2006-10-15,5,23.338,ATL,,NYG,L 14-27,,
5,2006,2006-10-22,6,23.345,ATL,,PIT,W 41-38,,
6,2006,2006-10-29,7,23.352,ATL,@,CIN,W 29-27,,
7,2006,2006-11-05,8,23.359,ATL,@,DET,L 14-30,,
8,2006,2006-11-12,9,24.001,ATL,,CLE,L 13-17,,1.0
9,2006,2006-11-19,10,24.008,ATL,@,BAL,L 10-24,*,1.0
10,2006,2006-11-26,11,24.015,ATL,,NOR,L 13-31,,
11,2006,2006-12-03,12,24.022,ATL,@,WAS,W 24-14,,1.0
12,2006,2006-12-10,13,24.029,ATL,@,TAM,W 17-6,,
13,2006,2006-12-16,14,24.035,ATL,,DAL,L 28-38,,
14,2006,2006-12-24,15,24.043,ATL,,CAR,L 3-10,*,
15,2006,2006-12-31,16,24.050,ATL,@,PHI,L 17-24,,
