ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
11,1988,1988-11-13,11,22.264,NWE,@,NYJ,W 14-13,21,87,4.14,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
12,1988,1988-11-20,12,22.271,NWE,@,MIA,W 6-3,20,88,4.40,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1988,1988-11-27,13,22.278,NWE,@,IND,L 21-24,23,56,2.43,0,,1,8,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
14,1988,1988-12-04,14,22.285,NWE,,SEA,W 13-7,31,121,3.90,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
15,1988,1988-12-11,15,22.292,NWE,,TAM,W 10-7,12,10,0.83,0,,2,13,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
16,1988,1988-12-17,16,22.298,NWE,@,DEN,L 10-21,17,130,7.65,1,,3,29,9.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
17,1989,1989-09-10,1,23.199,NWE,@,NYJ,W 27-24,28,89,3.18,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
18,1989,1989-09-17,2,23.206,NWE,,MIA,L 10-24,9,31,3.44,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
19,1989,1989-10-08,5,23.227,NWE,,HOU,W 23-13,21,59,2.81,1,,1,15,15.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
20,1989,1989-10-15,6,23.234,NWE,@,ATL,L 15-16,19,64,3.37,0,,1,-3,-3.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
21,1989,1989-10-22,7,23.241,NWE,@,SFO,L 20-37,21,63,3.00,0,,1,7,7.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,1989,1989-10-29,8,23.248,NWE,@,IND,W 23-20,23,68,2.96,1,,2,18,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
23,1989,1989-11-05,9,23.255,NWE,,NYJ,L 26-27,18,86,4.78,1,,1,6,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
24,1989,1989-11-12,10,23.262,NWE,,NOR,L 24-28,8,21,2.63,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,1989,1989-11-19,11,23.269,NWE,,BUF,W 33-24,23,126,5.48,0,,4,76,19.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1989,1989-11-26,12,23.276,NWE,@,RAI,L 21-24,8,6,0.75,0,,3,22,7.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1989,1989-12-03,13,23.283,NWE,,IND,W 22-16,27,124,4.59,1,,2,27,13.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
28,1989,1989-12-10,14,23.290,NWE,@,MIA,L 10-31,10,20,2.00,1,,4,26,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
29,1989,1989-12-17,15,23.297,NWE,@,PIT,L 10-28,14,35,2.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1989,1989-12-24,16,23.304,NWE,,RAM,L 20-24,15,41,2.73,1,,2,13,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
31,1990,1990-09-09,1,24.198,NWE,,MIA,L 24-27,18,70,3.89,1,,3,-4,-1.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
32,1990,1990-09-16,2,24.205,NWE,@,IND,W 16-14,25,96,3.84,0,,5,51,10.20,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
33,1990,1990-09-23,3,24.212,NWE,@,CIN,L 7-41,10,31,3.10,0,,2,29,14.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
34,1990,1990-09-30,4,24.219,NWE,,NYJ,L 13-37,14,79,5.64,0,,1,9,9.00,0,,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
35,1990,1990-10-07,5,24.226,NWE,,SEA,L 20-33,14,43,3.07,0,,3,12,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
36,1990,1990-10-18,6,24.237,NWE,@,MIA,L 10-17,9,7,0.78,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,1990,1990-10-28,7,24.247,NWE,,BUF,L 10-27,19,93,4.89,0,,2,9,4.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
38,1990,1990-11-04,8,24.254,NWE,@,PHI,L 20-48,12,27,2.25,0,,1,-7,-7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
39,1990,1990-11-11,9,24.261,NWE,,IND,L 10-13,8,64,8.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
40,1990,1990-11-18,10,24.268,NWE,@,BUF,L 0-14,10,22,2.20,0,,2,9,4.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
41,1990,1990-11-25,11,24.275,NWE,@,PHO,L 14-34,11,54,4.91,0,,3,27,9.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
42,1990,1990-12-02,12,24.282,NWE,,KAN,L 7-37,10,33,3.30,0,,1,6,6.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
43,1990,1990-12-09,13,24.289,NWE,@,PIT,L 3-24,11,11,1.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
44,1990,1990-12-15,14,24.295,NWE,,WAS,L 10-25,11,53,4.82,1,,1,43,43.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
45,1990,1990-12-23,15,24.303,NWE,@,NYJ,L 7-42,11,44,4.00,0,,3,12,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
46,1990,1990-12-30,16,24.310,NWE,,NYG,L 10-13,19,81,4.26,0,,1,0,0.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
47,1991,1991-09-15,3,25.204,NWE,@,PIT,L 6-20,6,11,1.83,0,,1,10,10.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1991,1991-09-22,4,25.211,NWE,,HOU,W 24-20,4,14,3.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1991,1991-09-29,5,25.218,NWE,@,PHO,L 10-24,5,23,4.60,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1991,1991-10-06,6,25.225,NWE,,MIA,L 10-20,12,20,1.67,1,,1,10,10.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
51,1991,1991-10-20,7,25.239,NWE,,MIN,W 26-23,9,12,1.33,0,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1991,1991-10-27,8,25.246,NWE,,DEN,L 6-9,5,20,4.00,0,,1,22,22.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1991,1991-11-03,9,25.253,NWE,@,BUF,L 17-22,1,4,4.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1991,1991-11-10,10,25.260,NWE,@,MIA,L 20-30,4,14,3.50,0,,3,26,8.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1991,1991-11-17,11,25.267,NWE,,NYJ,L 21-28,2,13,6.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1991,1991-11-24,12,25.274,NWE,,BUF,W 16-13,5,9,1.80,0,,3,14,4.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1991,1991-12-01,13,25.281,NWE,@,DEN,L 3-20,0,0,,0,,4,29,7.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1991,1991-12-08,14,25.288,NWE,,IND,W 23-17,4,7,1.75,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
59,1991,1991-12-15,15,25.295,NWE,@,NYJ,W 6-3,3,6,2.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1991,1991-12-22,16,25.302,NWE,@,CIN,L 7-29,3,10,3.33,0,,2,6,3.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1992,1992-09-13,1,26.203,NWE,@,RAM,L 0-14,2,4,2.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1992,1992-09-20,2,26.210,NWE,,SEA,L 6-10,2,1,0.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1992,1992-09-27,3,26.217,NWE,,BUF,L 7-41,1,-3,-3.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1992,1992-10-04,4,26.224,NWE,@,NYJ,L 21-30,0,0,,0,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1992,1992-10-11,5,26.231,NWE,,SFO,L 12-24,16,49,3.06,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1992,1992-10-18,6,26.238,NWE,@,MIA,L 17-38,1,6,6.00,0,4,4,18,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
67,1992,1992-10-25,7,26.245,NWE,,CLE,L 17-19,5,29,5.80,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1992,1992-11-01,8,26.252,NWE,@,BUF,L 7-16,2,9,4.50,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1992,1992-11-08,9,26.259,NWE,,NOR,L 14-31,1,5,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1992,1992-11-15,10,26.266,NWE,@,IND,W 37-34,9,34,3.78,0,4,4,13,3.25,0,100.0%,3.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1992,1992-11-22,11,26.273,NWE,,NYJ,W 24-3,14,51,3.64,2,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
72,1992,1992-11-29,12,26.280,NWE,@,ATL,L 0-34,2,14,7.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1992,1992-12-06,13,26.287,NWE,,IND,L 0-6,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1992,1992-12-13,14,26.294,NWE,@,KAN,L 20-27,9,37,4.11,0,6,2,42,21.00,0,33.3%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1992,1992-12-20,15,26.301,NWE,@,CIN,L 10-20,5,2,0.40,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1992,1992-12-27,16,26.308,NWE,,MIA,L 13-16,6,39,6.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1993,1993-09-05,1,27.194,GNB,,RAM,W 36-6,17,75,4.41,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1993,1993-09-12,2,27.201,GNB,,PHI,L 17-20,9,22,2.44,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1993,1993-09-26,3,27.215,GNB,@,MIN,L 13-15,8,62,7.75,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1993,1993-10-03,4,27.222,GNB,@,DAL,L 14-36,5,0,0.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1993,1993-10-10,5,27.229,GNB,,DEN,W 30-27,9,14,1.56,1,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
82,1993,1993-11-14,9,27.264,KAN,@,RAI,W 31-20,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
83,1993,1993-11-21,10,27.271,KAN,,CHI,L 17-19,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
84,1993,1993-11-28,11,27.278,KAN,,BUF,W 23-7,2,10,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1993,1993-12-12,13,27.292,KAN,@,DEN,L 21-27,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
86,1993,1993-12-19,14,27.299,KAN,,SDG,W 28-24,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
87,1993,1993-12-26,15,27.306,KAN,@,MIN,L 10-30,3,8,2.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,1993,1994-01-02,16,27.313,KAN,,SEA,W 34-24,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,88,17.60,0,0,0
