ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
15,1978,1978-09-10,2,24.313,NWE,@,STL,W 16-6,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1978,1978-09-18,3,24.321,NWE,,BAL,L 27-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,44,14.67,0,0,0,,0,0,0
17,1978,1978-09-24,4,24.327,NWE,@,OAK,W 21-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0,,0,0,0
18,1978,1978-10-01,5,24.334,NWE,,SDG,W 28-23,0,0,,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
19,1978,1978-10-08,6,24.341,NWE,,PHI,W 24-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1978,1978-10-15,7,24.348,NWE,@,CIN,W 10-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1978,1978-10-22,8,24.355,NWE,,MIA,W 33-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1978,1978-10-29,9,24.362,NWE,,NYJ,W 55-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1978,1978-11-05,10,25.004,NWE,@,BUF,W 14-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1978,1978-11-12,11,25.011,NWE,,HOU,L 23-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1978,1978-11-19,12,25.018,NWE,@,NYJ,W 19-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
26,1978,1978-11-26,13,25.025,NWE,@,BAL,W 35-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
27,1978,1978-12-03,14,25.032,NWE,@,DAL,L 10-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,33,33.00,0,0,0,,0,0,0
28,1978,1978-12-10,15,25.039,NWE,,BUF,W 26-24,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1978,1978-12-18,16,25.047,NWE,@,MIA,L 3-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1979,1979-09-03,1,25.306,NWE,,PIT,L 13-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1979,1979-09-09,2,25.312,NWE,,NYJ,W 56-3,1,14,14.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,1,6
32,1979,1979-09-16,3,25.319,NWE,@,CIN,W 20-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
33,1979,1979-09-23,4,25.326,NWE,,SDG,W 27-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0,,0,0,0
34,1979,1979-10-01,5,25.334,NWE,@,GNB,L 14-27,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,0,0
35,1979,1979-10-07,6,25.340,NWE,,DET,W 24-17,0,0,,0,0,0,,0,1,1,100.00,28,0,0,118.7,0,0,28.00,28.00,2,26,13.00,0,0,0,,0,0,0
36,1979,1979-10-14,7,25.347,NWE,@,CHI,W 27-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1979,1979-10-21,8,25.354,NWE,,MIA,W 28-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1979,1979-10-28,9,25.361,NWE,@,BAL,L 26-31,1,15,15.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1979,1979-11-04,10,26.003,NWE,@,BUF,W 26-6,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
40,1979,1979-11-11,11,26.010,NWE,@,DEN,L 10-45,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,30,15.00,0,0,0,,0,0,0
41,1979,1979-11-18,12,26.017,NWE,,BAL,W 50-21,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,0,0
42,1979,1979-11-25,13,26.024,NWE,,BUF,L 13-16,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1979,1979-11-29,14,26.028,NWE,@,MIA,L 24-39,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0
44,1979,1979-12-09,15,26.038,NWE,@,NYJ,L 26-27,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
45,1979,1979-12-16,16,26.045,NWE,,MIN,W 27-23,0,0,,0,0,0,,0,1,1,100.00,24,0,0,118.7,0,0,24.00,24.00,2,27,13.50,0,0,0,,0,0,0
46,1980,1980-09-07,1,26.311,NWE,,CLE,W 34-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1980,1980-09-14,2,26.318,NWE,,ATL,L 21-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1980,1980-09-21,3,26.325,NWE,@,SEA,W 37-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1980,1980-09-29,4,26.333,NWE,,DEN,W 23-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0,,0,0,0
50,1980,1980-10-05,5,26.339,NWE,@,NYJ,W 21-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1980,1980-10-12,6,26.346,NWE,,MIA,W 34-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1980,1980-10-26,8,26.360,NWE,@,BUF,L 13-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1980,1980-11-02,9,27.001,NWE,,NYJ,W 34-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1980,1980-11-10,10,27.009,NWE,@,HOU,L 34-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1980,1980-11-16,11,27.015,NWE,,RAM,L 14-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1980,1980-11-23,12,27.022,NWE,,BAL,W 47-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1980,1980-12-08,14,27.037,NWE,@,MIA,L 13-16,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1980,1980-12-14,15,27.043,NWE,,BUF,W 24-2,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1980,1980-12-21,16,27.050,NWE,@,NOR,W 38-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1981,1981-09-06,1,27.309,NWE,,BAL,L 28-29,1,32,32.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1981,1981-09-13,2,27.316,NWE,@,PHI,L 3-13,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,1981,1981-09-21,3,27.324,NWE,,DAL,L 21-35,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
63,1981,1981-10-11,6,27.344,NWE,@,NYJ,L 24-28,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
64,1981,1981-10-18,7,27.351,NWE,,HOU,W 38-10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
65,1981,1981-11-01,9,28.000,NWE,@,OAK,L 17-27,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
66,1981,1981-11-08,10,28.007,NWE,,MIA,L 27-30,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
67,1981,1981-11-15,11,28.014,NWE,,NYJ,L 6-17,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
68,1981,1981-11-29,13,28.028,NWE,,STL,L 20-27,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
69,1981,1981-12-06,14,28.035,NWE,@,MIA,L 14-24,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
70,1981,1981-12-13,15,28.042,NWE,,BUF,L 10-19,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1981,1981-12-20,16,28.049,NWE,@,BAL,L 21-23,3,42,14.00,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
