ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
65,2014,2014-11-02,8,26.044,STL,@,SFO,W 13-10,*,4,2,32,16.00,1,50.0%,8.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
66,2014,2014-11-09,9,26.051,STL,@,ARI,L 14-31,*,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2014,2014-11-16,10,26.058,STL,,DEN,W 22-7,*,7,4,128,32.00,1,57.1%,18.29,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2014,2014-11-23,11,26.065,STL,@,SDG,L 24-27,*,6,2,37,18.50,0,33.3%,6.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2014,2014-11-30,12,26.072,STL,,OAK,W 52-0,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2014,2014-12-07,13,26.079,STL,@,WAS,W 24-0,*,5,2,52,26.00,0,40.0%,10.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2014,2014-12-11,14,26.083,STL,,ARI,L 6-12,*,9,5,65,13.00,0,55.6%,7.22,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2014,2014-12-21,15,26.093,STL,,NYG,L 27-37,*,11,9,103,11.44,0,81.8%,9.36,0,0,,0,0,0,,0,,0,0,0.0,1,0
73,2014,2014-12-28,16,26.100,STL,@,SEA,L 6-20,*,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2015,2015-09-13,1,26.359,STL,,SEA,W 34-31,*,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2015,2015-09-20,2,27.001,STL,@,WAS,L 10-24,*,4,2,44,22.00,1,50.0%,11.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
76,2015,2015-09-27,3,27.008,STL,,PIT,L 6-12,*,10,7,102,14.57,0,70.0%,10.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2015,2015-10-04,4,27.015,STL,@,ARI,W 24-22,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2015,2015-10-11,5,27.022,STL,@,GNB,L 10-24,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2015,2015-10-25,6,27.036,STL,,CLE,W 24-6,*,2,1,41,41.00,0,50.0%,20.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2015,2015-11-01,7,27.043,STL,,SFO,W 27-6,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2015,2015-11-08,8,27.050,STL,@,MIN,L 18-21,*,5,3,87,29.00,0,60.0%,17.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2015,2015-11-15,9,27.057,STL,,CHI,L 13-37,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2015,2015-11-22,10,27.064,STL,@,BAL,L 13-16,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2015,2015-11-29,11,27.071,STL,@,CIN,L 7-31,*,11,6,63,10.50,0,54.5%,5.73,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2015,2015-12-06,12,27.078,STL,,ARI,L 3-27,*,6,2,41,20.50,0,33.3%,6.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2015,2015-12-13,13,27.085,STL,,DET,W 21-14,*,5,2,35,17.50,0,40.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2015,2015-12-17,14,27.089,STL,,TAM,W 31-23,,2,2,71,35.50,1,100.0%,35.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
88,2015,2015-12-27,15,27.099,STL,@,SEA,W 23-17,,4,3,49,16.33,1,75.0%,12.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
89,2015,2016-01-03,16,27.106,STL,@,SFO,L 16-19,,5,3,81,27.00,0,60.0%,16.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2016,2016-09-12,1,27.359,LAR,@,SFO,L 0-28,*,6,4,67,16.75,0,66.7%,11.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2016,2016-09-18,2,27.365,LAR,,SEA,W 9-3,*,10,6,94,15.67,0,60.0%,9.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2016,2016-09-25,3,28.006,LAR,@,TAM,W 37-32,*,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2016,2016-10-02,4,28.013,LAR,@,ARI,W 17-13,*,4,4,82,20.50,0,100.0%,20.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2016,2016-10-09,5,28.020,LAR,,BUF,L 19-30,*,6,5,75,15.00,0,83.3%,12.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2016,2016-10-16,6,28.027,LAR,@,DET,L 28-31,*,8,7,136,19.43,2,87.5%,17.00,0,0,,0,0,0,,0,,2,12,0.0,0,0
96,2016,2016-10-23,7,28.034,LAR,,NYG,L 10-17,*,8,3,43,14.33,0,37.5%,5.38,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2016,2016-11-06,8,28.048,LAR,,CAR,L 10-13,*,6,4,49,12.25,1,66.7%,8.17,0,0,,0,0,0,,0,,1,6,0.0,0,0
98,2016,2016-11-13,9,28.055,LAR,@,NYJ,W 9-6,*,10,7,109,15.57,0,70.0%,10.90,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2016,2016-11-20,10,28.062,LAR,,MIA,L 10-14,*,7,5,43,8.60,0,71.4%,6.14,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2016,2016-11-27,11,28.069,LAR,@,NOR,L 21-49,*,10,5,52,10.40,1,50.0%,5.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
101,2016,2016-12-04,12,28.076,LAR,@,NWE,L 10-26,*,6,2,67,33.50,1,33.3%,11.17,0,0,,0,0,0,,0,,1,6,0.0,0,0
102,2016,2016-12-11,13,28.083,LAR,,ATL,L 14-42,*,12,7,82,11.71,0,58.3%,6.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2016,2016-12-15,14,28.087,LAR,@,SEA,L 3-24,*,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2016,2016-12-24,15,28.096,LAR,,SFO,L 21-22,*,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2017,2017-09-10,1,28.356,CLE,,PIT,L 18-21,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2017,2017-09-17,2,28.363,CLE,@,BAL,L 10-24,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2017,2017-09-24,3,29.005,CLE,@,IND,L 28-31,*,10,3,54,18.00,1,30.0%,5.40,0,0,,0,0,0,,0,,1,6,0.0,0,0
108,2017,2017-10-01,4,29.012,CLE,,CIN,L 7-31,*,8,3,52,17.33,0,37.5%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2017,2017-10-22,7,29.033,CLE,,TEN,L 9-12,*,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2017,2017-11-12,9,29.054,CLE,@,DET,L 24-38,,3,2,38,19.00,1,66.7%,12.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
111,2017,2017-11-19,10,29.061,CLE,,JAX,L 7-19,,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2017,2017-11-26,11,29.068,CLE,@,CIN,L 16-30,,2,2,52,26.00,0,100.0%,26.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2017,2017-12-03,12,29.075,CLE,@,LAC,L 10-19,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2017,2017-12-17,14,29.089,NWE,@,PIT,W 27-24,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2017,2017-12-24,15,29.096,NWE,,BUF,W 37-16,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2017,2017-12-31,16,29.103,NWE,,NYJ,W 26-6,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
