ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,22.360,SFO,,SEA,W 33-17,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
2,2011,2011-09-18,2,23.002,SFO,,DAL,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,1,43,43.00,0,0,0,0.0,0,0
3,2011,2011-09-25,3,23.009,SFO,@,CIN,W 13-8,,9,26,2.89,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,1,6,0.0,0,0
4,2011,2011-10-02,4,23.016,SFO,@,PHI,W 24-23,*,9,38,4.22,0,5,2,62,31.00,0,40.0%,12.40,1,16,16.00,0,0,0,0.0,0,0
5,2011,2011-10-09,5,23.023,SFO,,TAM,W 48-3,,9,65,7.22,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0,0.0,0,0
6,2011,2011-10-16,6,23.030,SFO,@,DET,W 25-19,,8,33,4.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
7,2011,2011-10-30,7,23.044,SFO,,CLE,W 20-10,,3,26,8.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
8,2011,2011-11-06,8,23.051,SFO,@,WAS,W 19-11,,8,25,3.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
9,2011,2011-11-13,9,23.058,SFO,,NYG,W 27-20,,6,40,6.67,1,3,1,4,4.00,0,33.3%,1.33,0,0,,0,1,6,0.0,0,0
10,2011,2011-11-20,10,23.065,SFO,,ARI,W 23-7,,11,27,2.45,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
11,2011,2011-11-24,11,23.069,SFO,@,BAL,L 6-16,,4,14,3.50,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
12,2011,2011-12-04,12,23.079,SFO,,STL,W 26-0,,5,4,0.80,0,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,0,0
13,2011,2011-12-11,13,23.086,SFO,@,ARI,L 19-21,,8,20,2.50,0,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
14,2011,2011-12-19,14,23.094,SFO,,PIT,W 20-3,,2,2,1.00,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
15,2011,2011-12-24,15,23.099,SFO,@,SEA,W 19-17,,12,73,6.08,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,0
16,2011,2012-01-01,16,23.107,SFO,@,STL,W 34-27,,16,76,4.75,0,3,2,11,5.50,0,66.7%,3.67,3,75,25.00,0,0,0,0.0,0,0
17,2012,2012-09-09,1,23.359,SFO,@,GNB,W 30-22,,9,41,4.56,0,0,0,0,,0,0.0%,,1,31,31.00,0,0,0,0.0,0,0
18,2012,2012-09-16,2,24.000,SFO,,DET,W 27-19,,5,23,4.60,0,3,2,21,10.50,0,66.7%,7.00,4,85,21.25,0,0,0,0.0,0,0
19,2012,2012-09-23,3,24.007,SFO,@,MIN,L 13-24,,4,0,0.00,0,1,1,2,2.00,0,100.0%,2.00,2,49,24.50,0,0,0,0.0,0,0
20,2012,2012-09-30,4,24.014,SFO,@,NYJ,W 34-0,,8,56,7.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
21,2012,2012-10-07,5,24.021,SFO,,BUF,W 45-3,,11,81,7.36,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
22,2012,2012-10-14,6,24.028,SFO,,NYG,L 3-26,,4,26,6.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
23,2012,2012-10-18,7,24.032,SFO,,SEA,W 13-6,,9,31,3.44,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
24,2012,2012-10-29,8,24.043,SFO,@,ARI,W 24-3,,10,43,4.30,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
25,2012,2012-11-11,9,24.056,SFO,,STL,T 24-24,,3,15,5.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
26,2012,2012-11-19,10,24.064,SFO,,CHI,W 32-7,,5,27,5.40,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6,0.0,0,0
27,2012,2012-11-25,11,24.070,SFO,@,NOR,W 31-21,,4,28,7.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
28,2013,2013-09-08,1,24.357,SFO,,GNB,W 34-28,,6,24,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2013,2013-09-15,2,24.364,SFO,@,SEA,L 3-29,,1,-7,-7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2013,2013-09-22,3,25.006,SFO,,IND,L 7-27,,4,14,3.50,1,1,1,4,4.00,0,100.0%,4.00,2,29,14.50,0,1,6,0.0,0,0
