ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
96,2002,2002-10-20,7,31.007,MIA,,BUF,L 10-23,,0,0,,0,2.0,0,0,0
97,2002,2002-11-04,8,31.022,MIA,@,GNB,L 10-24,,,,,,,,,
98,2002,2002-11-10,9,31.028,MIA,@,NYJ,L 10-13,,,,,,,,,
99,2002,2002-11-17,10,31.035,MIA,,BAL,W 26-7,,0,0,,0,0.5,0,0,0
100,2002,2002-11-24,11,31.042,MIA,,SDG,W 30-3,,,,,,,,,
101,2002,2002-12-01,12,31.049,MIA,@,BUF,L 21-38,,,,,,,,,
102,2002,2002-12-09,13,31.057,MIA,,CHI,W 27-9,,,,,,,,,
103,2002,2002-12-15,14,31.063,MIA,,OAK,W 23-17,,0,0,,0,1.0,0,0,0
104,2002,2002-12-21,15,31.069,MIA,@,MIN,L 17-20,,0,0,,0,0.5,0,0,0
105,2002,2002-12-29,16,31.077,MIA,@,NWE,L 24-27,,0,0,,0,1.0,0,0,0
106,2003,2003-09-07,1,31.329,MIA,,HOU,L 20-21,,,,,,,,,
107,2003,2003-09-14,2,31.336,MIA,@,NYJ,W 21-10,,0,0,,0,0.5,0,0,0
108,2003,2003-09-21,3,31.343,MIA,,BUF,W 17-7,,,,,,,,,
109,2003,2003-10-05,4,31.357,MIA,@,NYG,W 23-10,,,,,,,,,
110,2003,2003-10-12,5,31.364,MIA,@,JAX,W 24-10,,,,,,,,,
111,2003,2003-10-19,6,32.006,MIA,,NWE,L 13-19,,,,,,,,,
112,2003,2003-10-27,7,32.014,MIA,@,SDG,W 26-10,,,,,,,,,
113,2003,2003-11-02,8,32.020,MIA,,IND,L 17-23,,0,0,,0,1.0,0,0,0
114,2003,2003-11-09,9,32.027,MIA,@,TEN,L 7-31,,,,,,,,,
115,2003,2003-11-16,10,32.034,MIA,,BAL,W 9-6,,,,,,,,,
116,2003,2003-11-23,11,32.041,MIA,,WAS,W 24-23,,,,,,,,,
117,2003,2003-11-27,12,32.045,MIA,@,DAL,W 40-21,,,,,,,,,
118,2003,2003-12-07,13,32.055,MIA,@,NWE,L 0-12,,,,,,,,,
119,2003,2003-12-15,14,32.063,MIA,,PHI,L 27-34,,,,,,,,,
120,2003,2003-12-21,15,32.069,MIA,@,BUF,W 20-3,,0,0,,0,1.0,0,0,0
121,2003,2003-12-28,16,32.076,MIA,,NYJ,W 23-21,,,,,,,,,
122,2004,2004-09-11,1,32.334,MIA,,TEN,L 7-17,,0,0,,0,1.0,0,0,0
123,2004,2004-09-19,2,32.342,MIA,@,CIN,L 13-16,,,,,,,,,
124,2004,2004-09-26,3,32.349,MIA,,PIT,L 3-13,,,,,,,,,
125,2004,2004-10-03,4,32.356,MIA,,NYJ,L 9-17,,,,,,,,,
126,2004,2004-10-10,5,32.363,MIA,@,NWE,L 10-24,,,,,,,,,
127,2004,2004-10-17,6,33.004,MIA,@,BUF,L 13-20,,,,,,,,,
128,2004,2004-10-24,7,33.011,MIA,,STL,W 31-14,,,,,,,,,
129,2004,2004-11-01,8,33.019,MIA,@,NYJ,L 14-41,,,,,,,,,
130,2004,2004-11-07,9,33.025,MIA,,ARI,L 23-24,,,,,,,,,
131,2004,2004-11-21,10,33.039,MIA,@,SEA,L 17-24,,,,,,,,,
132,2004,2004-11-28,11,33.046,MIA,@,SFO,W 24-17,,0,0,,0,1.0,0,0,0
133,2004,2004-12-05,12,33.053,MIA,,BUF,L 32-42,,,,,,,,,
134,2004,2004-12-12,13,33.060,MIA,@,DEN,L 17-20,,0,0,,0,0.0,1,0,0
135,2004,2004-12-20,14,33.068,MIA,,NWE,W 29-28,*,,,,,,,,
136,2004,2004-12-26,15,33.074,MIA,,CLE,W 10-7,,,,,,,,,
137,2004,2005-01-02,16,33.081,MIA,@,BAL,L 23-30,,,,,,,,,
