ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1978,1978-12-10,15,24.046,HOU,@,NOR,W 17-12,,,,,,,,,,,,,,,,
2,1978,1978-12-17,16,24.053,HOU,,SDG,L 24-45,,2,4,50.00,0,0,0,56.2,0,0,0.00,0.00,0,0,,0
3,1979,1979-09-02,1,24.312,HOU,@,WAS,W 29-27,,,,,,,,,,,,,,,,
4,1979,1979-09-09,2,24.319,HOU,@,PIT,L 7-38,,4,11,36.36,41,1,2,38.6,0,0,3.73,-2.64,0,0,,0
5,1979,1979-09-16,3,24.326,HOU,,KAN,W 20-6,*,12,18,66.67,173,1,0,116.2,0,0,9.61,10.72,3,10,3.33,0
6,1979,1979-09-23,4,24.333,HOU,@,CIN,W 30-27,,,,,,,,,,,,,,,,
7,1979,1979-09-30,5,24.340,HOU,,CLE,W 31-10,,,,,,,,,,,,,,,,
8,1979,1979-10-07,6,24.347,HOU,,STL,L 17-24,,,,,,,,,,,,,,,,
9,1979,1979-10-14,7,24.354,HOU,@,BAL,W 28-16,,1,2,50.00,-2,0,0,56.2,0,0,-1.00,-1.00,0,0,,0
10,1979,1979-10-21,8,24.361,HOU,@,SEA,L 14-34,,,,,,,,,,,,,,,,
11,1979,1979-10-28,9,25.003,HOU,,NYJ,W 27-24,,,,,,,,,,,,,,,,
12,1979,1979-11-05,10,25.011,HOU,@,MIA,W 9-6,,,,,,,,,,,,,,,,
13,1979,1979-11-11,11,25.017,HOU,,OAK,W 31-17,,,,,,,,,,,,,,,,
14,1979,1979-11-18,12,25.024,HOU,,CIN,W 42-21,,10,16,62.50,140,1,0,111.5,0,0,8.75,10.00,2,-3,-1.50,0
15,1979,1979-11-22,13,25.028,HOU,@,DAL,W 30-24,,,,,,,,,,,,,,,,
16,1979,1979-12-02,14,25.038,HOU,@,CLE,L 7-14,,,,,,,,,,,,,,,,
17,1979,1979-12-10,15,25.046,HOU,,PIT,W 20-17,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
18,1979,1979-12-16,16,25.052,HOU,,PHI,L 20-26,,5,13,38.46,52,0,1,18.8,0,0,4.00,0.54,0,0,,0
19,1980,1980-09-07,1,25.318,HOU,@,PIT,L 17-31,,,,,,,,,,,,,,,,
20,1980,1980-09-15,2,25.326,HOU,@,CLE,W 16-7,,,,,,,,,,,,,,,,
21,1980,1980-09-21,3,25.332,HOU,,BAL,W 21-16,,,,,,,,,,,,,,,,
22,1980,1980-09-28,4,25.339,HOU,@,CIN,W 13-10,,,,,,,,,,,,,,,,
23,1980,1980-10-05,5,25.346,HOU,,SEA,L 7-26,,,,,,,,,,,,,,,,
24,1980,1980-10-12,6,25.353,HOU,@,KAN,L 20-21,,,,,,,,,,,,,,,,
25,1980,1980-10-19,7,25.360,HOU,,TAM,W 20-14,,,,,,,,,,,,,,,,
26,1980,1980-10-26,8,26.001,HOU,,CIN,W 23-3,,1,3,33.33,4,0,0,42.4,0,0,1.33,1.33,0,0,,0
27,1980,1980-11-02,9,26.008,HOU,@,DEN,W 20-16,,0,0,,0,0,0,,0,0,,,1,0,0.00,0
28,1980,1980-11-10,10,26.016,HOU,,NWE,W 38-34,,,,,,,,,,,,,,,,
29,1980,1980-11-16,11,26.022,HOU,@,CHI,W 10-6,,1,1,100.00,8,1,0,139.6,0,0,8.00,28.00,0,0,,0
30,1980,1980-11-23,12,26.029,HOU,@,NYJ,L 28-31,,,,,,,,,,,,,,,,
31,1980,1980-11-30,13,26.036,HOU,,CLE,L 14-17,,,,,,,,,,,,,,,,
32,1980,1980-12-04,14,26.040,HOU,,PIT,W 6-0,,,,,,,,,,,,,,,,
33,1980,1980-12-14,15,26.050,HOU,@,GNB,W 22-3,,,,,,,,,,,,,,,,
34,1980,1980-12-21,16,26.057,HOU,,MIN,W 20-16,,,,,,,,,,,,,,,,
35,1981,1981-11-22,12,27.028,HOU,,NOR,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0
36,1981,1981-11-29,13,27.035,HOU,,ATL,L 27-31,,8,15,53.33,106,1,1,70.4,0,0,7.07,5.40,0,0,,0
37,1981,1981-12-03,14,27.039,HOU,,CLE,W 17-13,,7,11,63.64,86,1,0,118.0,1,9,7.82,9.64,2,-2,-1.00,0
38,1981,1981-12-13,15,27.049,HOU,@,SFO,L 6-28,*,21,30,70.00,140,0,0,79.9,1,10,4.67,4.67,1,0,0.00,0
39,1981,1981-12-20,16,27.056,HOU,,PIT,W 21-20,*,24,37,64.86,377,3,2,103.1,6,42,10.19,9.38,3,4,1.33,0
40,1982,1982-09-12,1,27.322,HOU,@,CIN,L 6-27,*,11,17,64.71,119,1,0,104.8,3,37,7.00,8.18,1,7,7.00,0
41,1982,1982-09-19,2,27.329,HOU,,SEA,W 23-21,*,17,37,45.95,131,1,1,52.9,3,19,3.54,2.86,2,7,3.50,0
42,1982,1982-11-21,3,28.027,HOU,,PIT,L 10-24,*,17,39,43.59,209,1,3,37.2,2,10,5.36,2.41,1,5,5.00,0
43,1982,1982-11-28,4,28.034,HOU,@,NWE,L 21-29,,0,0,,0,0,0,,0,,,,0,0,,0
44,1982,1982-12-05,5,28.041,HOU,@,NYG,L 14-17,,2,2,100.00,39,1,0,158.3,0,0,19.50,29.50,0,0,,0
45,1982,1982-12-13,6,28.049,HOU,,DAL,L 7-37,,0,0,,0,0,0,,0,,,,0,0,,0
46,1982,1982-12-19,7,28.055,HOU,@,PHI,L 14-35,,0,0,,0,0,0,,0,,,,0,0,,0
47,1982,1982-12-26,8,28.062,HOU,,CLE,L 14-20,,18,33,54.55,266,1,3,53.3,3,7,8.06,4.58,3,5,1.67,0
48,1982,1983-01-02,9,28.069,HOU,,CIN,L 27-35,*,22,33,66.67,241,1,1,85.5,1,19,7.30,6.55,2,13,6.50,0
49,1983,1983-09-25,4,28.335,HOU,@,BUF,L 13-30,*,19,29,65.52,251,0,0,92.7,7,50,8.66,8.66,0,0,,0
50,1983,1983-10-02,5,28.342,HOU,@,PIT,L 10-17,*,13,28,46.43,155,0,3,24.3,1,8,5.54,0.71,1,20,20.00,0
51,1983,1983-10-09,6,28.349,HOU,,DEN,L 14-26,*,15,32,46.88,189,1,0,76.2,2,22,5.91,6.53,0,0,,0
52,1983,1983-10-16,7,28.356,HOU,@,MIN,L 14-34,*,17,31,54.84,197,1,2,58.1,6,34,6.35,4.10,2,8,4.00,0
53,1983,1983-10-23,8,28.363,HOU,,KAN,L 10-13,*,14,24,58.33,130,1,1,69.8,2,22,5.42,4.38,0,0,,0
54,1983,1983-10-30,9,29.005,HOU,@,CLE,L 19-25,*,11,27,40.74,155,2,1,69.2,3,17,5.74,5.56,5,15,3.00,0
55,1983,1983-11-06,10,29.012,HOU,,CIN,L 14-55,*,1,4,25.00,48,0,1,37.5,1,10,12.00,0.75,0,0,,0
