ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-16,2,22.167,DET,@,SFO,L 19-27,,0.0,0,0,0,0,0
2,2012,2012-09-23,3,22.174,DET,@,TEN,L 41-44,,0.0,0,0,0,0,0
3,2012,2012-09-30,4,22.181,DET,,MIN,L 13-20,,,,,,,
4,2012,2012-10-22,6,22.203,DET,@,CHI,L 7-13,,,,,,,
5,2012,2012-10-28,7,22.209,DET,,SEA,W 28-24,,0.0,0,0,0,0,0
6,2012,2012-11-04,8,22.216,DET,@,JAX,W 31-14,,,,,,,
7,2012,2012-11-11,9,22.223,DET,@,MIN,L 24-34,,0.0,0,0,0,0,0
8,2012,2012-11-18,10,22.230,DET,,GNB,L 20-24,,,,,,,
9,2012,2012-11-22,11,22.234,DET,,HOU,L 31-34,,0.0,0,0,0,0,0
10,2012,2012-12-02,12,22.244,DET,,IND,L 33-35,,,,,,,
11,2012,2012-12-09,13,22.251,DET,@,GNB,L 20-27,,0.0,0,0,0,0,0
12,2012,2012-12-16,14,22.258,DET,@,ARI,L 10-38,,,,,,,
13,2012,2012-12-22,15,22.264,DET,,ATL,L 18-31,,,,,,,
14,2012,2012-12-30,16,22.272,DET,,CHI,L 24-26,,0.0,0,0,0,0,0
15,2013,2013-09-08,1,23.159,DET,,MIN,W 34-24,,0.0,0,1,0,0,0
16,2013,2013-09-15,2,23.166,DET,@,ARI,L 21-25,,,,,,,
17,2013,2013-09-22,3,23.173,DET,@,WAS,W 27-20,,,,,,,
18,2013,2013-09-29,4,23.180,DET,,CHI,W 40-32,,0.0,2,0,0,0,0
19,2013,2013-10-06,5,23.187,DET,@,GNB,L 9-22,,0.0,0,1,0,0,0
20,2013,2013-10-13,6,23.194,DET,@,CLE,W 31-17,,,,,,,
21,2013,2013-10-20,7,23.201,DET,,CIN,L 24-27,,,,,,,
22,2013,2013-10-27,8,23.208,DET,,DAL,W 31-30,,0.0,1,0,0,0,0
23,2013,2013-11-10,9,23.222,DET,@,CHI,W 21-19,,,,,,,
24,2013,2013-11-17,10,23.229,DET,@,PIT,L 27-37,,,,,,,
25,2013,2013-11-24,11,23.236,DET,,TAM,L 21-24,,0.0,1,0,0,0,0
26,2013,2013-11-28,12,23.240,DET,,GNB,W 40-10,,0.0,1,0,0,0,0
27,2013,2013-12-08,13,23.250,DET,@,PHI,L 20-34,,0.0,1,0,0,0,0
28,2013,2013-12-16,14,23.258,DET,,BAL,L 16-18,,,,,,,
29,2013,2013-12-22,15,23.264,DET,,NYG,L 20-23,,,,,,,
30,2013,2013-12-29,16,23.271,DET,@,MIN,L 13-14,,0.0,1,0,0,0,0
31,2014,2014-09-08,1,24.159,DET,,NYG,W 35-14,*,0.0,1,0,0,0,0
32,2014,2014-09-14,2,24.165,DET,@,CAR,L 7-24,*,0.0,1,2,0,0,0
33,2014,2014-09-21,3,24.172,DET,,GNB,W 19-7,,0.0,3,1,0,0,0
34,2014,2014-09-28,4,24.179,DET,@,NYJ,W 24-17,*,0.0,4,8,0,0,0
35,2014,2014-10-05,5,24.186,DET,,BUF,L 14-17,*,0.0,5,2,0,0,0
36,2014,2014-10-12,6,24.193,DET,@,MIN,W 17-3,*,0.0,6,1,2,2,0
37,2014,2014-10-19,7,24.200,DET,,NOR,W 24-23,*,0.0,4,1,0,0,0
38,2014,2014-10-26,8,24.207,DET,@,ATL,W 22-21,*,0.0,5,0,0,0,0
39,2014,2014-11-09,9,24.221,DET,,MIA,W 20-16,*,0.0,2,1,0,0,0
40,2014,2014-11-16,10,24.228,DET,@,ARI,L 6-14,*,0.0,2,1,0,0,0
