ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2002,2002-11-10,9,23.359,ARI,,SEA,L 6-27,,2,1,14,14.00,0,50.0%,7.00
2,2002,2002-11-17,10,24.001,ARI,@,PHI,L 14-38,,5,2,20,10.00,0,40.0%,4.00
3,2002,2002-12-15,14,24.029,ARI,@,STL,L 28-30,,1,1,5,5.00,0,100.0%,5.00
4,2002,2002-12-29,16,24.043,ARI,@,DEN,L 7-37,,,,,,,0.0%,
