ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
93,2013,2013-09-29,4,28.192,MIN,,PIT,W 34-27,*,23,140,6.09,2,1,0,0,,0,0.0%,0.00,0,0,,0,,2,12,0.0,0,0
94,2013,2013-10-13,5,28.206,MIN,,CAR,L 10-35,*,10,62,6.20,0,4,3,21,7.00,0,75.0%,5.25,0,0,,0,,0,0,0.0,0,0
95,2013,2013-10-21,6,28.214,MIN,@,NYG,L 7-23,*,13,28,2.15,0,4,2,28,14.00,0,50.0%,7.00,0,0,,0,,0,0,0.0,0,0
96,2013,2013-10-27,7,28.220,MIN,,GNB,L 31-44,*,13,60,4.62,1,3,3,23,7.67,0,100.0%,7.67,0,0,,0,,1,6,0.0,0,0
97,2013,2013-11-03,8,28.227,MIN,@,DAL,L 23-27,*,25,140,5.60,1,3,3,37,12.33,0,100.0%,12.33,0,0,,0,,1,6,0.0,0,0
98,2013,2013-11-07,9,28.231,MIN,,WAS,W 34-27,*,20,75,3.75,2,2,2,2,1.00,0,100.0%,1.00,0,0,,0,,2,12,0.0,0,0
99,2013,2013-11-17,10,28.241,MIN,@,SEA,L 20-41,*,21,65,3.10,0,3,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
100,2013,2013-11-24,11,28.248,MIN,@,GNB,T 26-26,*,32,146,4.56,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,1,6,0.0,0,0
101,2013,2013-12-01,12,28.255,MIN,,CHI,W 23-20,*,35,211,6.03,0,4,2,0,0.00,0,50.0%,0.00,0,0,,0,,0,0,0.0,0,0
102,2013,2013-12-08,13,28.262,MIN,@,BAL,L 26-29,*,7,13,1.86,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,,0,0,0.0,0,0
103,2013,2013-12-22,15,28.276,MIN,@,CIN,L 14-42,*,11,45,4.09,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0
104,2014,2014-09-07,1,29.170,MIN,@,STL,W 34-6,*,21,75,3.57,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,,0,0,0.0,0,0
105,2015,2015-09-14,1,30.177,MIN,@,SFO,L 3-20,*,10,31,3.10,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0
106,2015,2015-09-20,2,30.183,MIN,,DET,W 26-16,*,29,134,4.62,0,2,2,58,29.00,0,100.0%,29.00,0,0,,0,,0,0,0.0,0,0
107,2015,2015-09-27,3,30.190,MIN,,SDG,W 31-14,*,20,126,6.30,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
108,2015,2015-10-04,4,30.197,MIN,@,DEN,L 20-23,*,16,81,5.06,1,6,4,13,3.25,0,66.7%,2.17,0,0,,0,,1,6,0.0,0,0
109,2015,2015-10-18,5,30.211,MIN,,KAN,W 16-10,*,26,60,2.31,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,,0,0,0.0,0,0
110,2015,2015-10-25,6,30.218,MIN,@,DET,W 28-19,*,19,98,5.16,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
111,2015,2015-11-01,7,30.225,MIN,@,CHI,W 23-20,*,20,103,5.15,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
112,2015,2015-11-08,8,30.232,MIN,,STL,W 21-18,*,29,125,4.31,1,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,1,6,0.0,0,0
113,2015,2015-11-15,9,30.239,MIN,@,OAK,W 30-14,*,26,203,7.81,1,3,2,13,6.50,0,66.7%,4.33,0,0,,0,,1,6,0.0,0,0
114,2015,2015-11-22,10,30.246,MIN,,GNB,L 13-30,*,13,45,3.46,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,,1,6,0.0,0,0
115,2015,2015-11-29,11,30.253,MIN,@,ATL,W 20-10,*,29,158,5.45,2,4,2,29,14.50,0,50.0%,7.25,0,0,,0,,2,12,0.0,0,0
116,2015,2015-12-06,12,30.260,MIN,,SEA,L 7-38,*,8,18,2.25,0,4,4,6,1.50,0,100.0%,1.50,0,0,,0,,0,0,0.0,0,0
117,2015,2015-12-10,13,30.264,MIN,@,ARI,L 20-23,*,23,69,3.00,1,1,1,17,17.00,0,100.0%,17.00,0,0,,0,,1,6,0.0,0,0
118,2015,2015-12-20,14,30.274,MIN,,CHI,W 38-17,*,18,63,3.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
119,2015,2015-12-27,15,30.281,MIN,,NYG,W 49-17,*,22,104,4.73,1,2,1,15,15.00,0,50.0%,7.50,0,0,,0,,1,6,0.0,0,0
120,2015,2016-01-03,16,30.288,MIN,@,GNB,W 20-13,*,19,67,3.53,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,1,6,0.0,0,0
121,2016,2016-09-11,1,31.174,MIN,@,TEN,W 25-16,*,19,31,1.63,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
122,2016,2016-09-18,2,31.181,MIN,,GNB,W 17-14,*,12,19,1.58,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,,0,0,0.0,0,0
123,2016,2016-12-18,14,31.272,MIN,,IND,L 6-34,*,6,22,3.67,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0
124,2017,2017-09-11,1,32.174,NOR,@,MIN,L 19-29,*,6,18,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
125,2017,2017-09-17,2,32.180,NOR,,NWE,L 20-36,,8,26,3.25,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
126,2017,2017-09-24,3,32.187,NOR,@,CAR,W 34-13,,9,33,3.67,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0
127,2017,2017-10-01,4,32.194,NOR,@,MIA,W 20-0,,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
128,2017,2017-10-15,6,32.208,ARI,,TAM,W 38-33,*,26,134,5.15,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
129,2017,2017-10-22,7,32.215,ARI,@,LAR,L 0-33,*,11,21,1.91,0,4,1,12,12.00,0,25.0%,3.00,0,0,,0,,0,0,0.0,0,0
130,2017,2017-11-05,8,32.229,ARI,@,SFO,W 20-10,*,37,159,4.30,0,4,2,8,4.00,0,50.0%,2.00,0,0,,0,,0,0,0.0,0,0
131,2017,2017-11-09,9,32.233,ARI,,SEA,L 16-22,*,21,29,1.38,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0
132,2017,2017-11-19,10,32.243,ARI,@,HOU,L 21-31,*,14,26,1.86,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,0,0
133,2017,2017-11-26,11,32.250,ARI,,JAX,W 27-24,*,20,79,3.95,0,5,4,20,5.00,0,80.0%,4.00,0,0,,0,,0,0,0.0,0,0
134,2018,2018-09-09,1,33.172,WAS,@,ARI,W 24-6,*,26,96,3.69,1,3,2,70,35.00,0,66.7%,23.33,0,0,,0,,1,6,0.0,0,0
135,2018,2018-09-16,2,33.179,WAS,,IND,L 9-21,*,11,20,1.82,0,3,3,30,10.00,0,100.0%,10.00,0,0,,0,,0,0,0.0,0,0
136,2018,2018-09-23,3,33.186,WAS,,GNB,W 31-17,*,19,120,6.32,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
