ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-09-07,1,22.242,NYG,@,STL,W 41-35,7,19,2.71,0,1,9,9.00,0,2,49,24.50,0,0,0
2,1980,1980-09-14,2,22.249,NYG,,WAS,L 21-23,15,57,3.80,0,0,0,,0,0,0,,0,0,0
3,1980,1980-09-28,4,22.263,NYG,,RAM,L 7-28,12,41,3.42,0,2,7,3.50,0,0,0,,0,0,0
4,1980,1980-10-05,5,22.270,NYG,@,DAL,L 3-24,3,9,3.00,0,0,0,,0,0,0,,0,0,0
5,1980,1980-10-12,6,22.277,NYG,,PHI,L 16-31,4,18,4.50,0,0,0,,0,3,54,18.00,0,0,0
6,1980,1980-10-19,7,22.284,NYG,@,SDG,L 7-44,1,0,0.00,0,0,0,,0,0,0,,0,0,0
7,1980,1980-10-26,8,22.291,NYG,,DEN,L 9-14,4,12,3.00,0,1,8,8.00,0,0,0,,0,0,0
8,1980,1980-11-02,9,22.298,NYG,@,TAM,L 13-30,5,16,3.20,1,0,0,,0,0,0,,0,1,6
9,1980,1980-11-09,10,22.305,NYG,,DAL,W 38-35,24,69,2.88,1,3,85,28.33,0,0,0,,0,1,6
10,1980,1980-11-16,11,22.312,NYG,,GNB,W 27-21,25,75,3.00,0,1,17,17.00,0,0,0,,0,0,0
11,1980,1980-11-30,13,22.326,NYG,,STL,L 7-23,4,24,6.00,1,0,0,,0,0,0,,0,1,6
12,1980,1980-12-07,14,22.333,NYG,@,SEA,W 27-21,4,9,2.25,0,0,0,,0,0,0,,0,0,0
13,1980,1980-12-13,15,22.339,NYG,@,WAS,L 13-16,1,2,2.00,0,0,0,,0,0,0,,0,0,0
14,1980,1980-12-21,16,22.347,NYG,,OAK,L 17-33,2,9,4.50,0,2,13,6.50,0,0,0,,0,0,0
15,1982,1982-09-12,1,24.246,NYG,,ATL,L 14-16,0,0,,0,2,15,7.50,0,0,0,,0,0,0
16,1982,1982-09-20,2,24.254,NYG,,GNB,L 19-27,3,13,4.33,0,0,0,,0,0,0,,0,0,0
17,1982,1982-11-21,3,24.316,NYG,,WAS,L 17-27,0,0,,0,0,0,,0,2,23,11.50,0,0,0
18,1982,1982-11-25,4,24.320,NYG,@,DET,W 13-6,0,0,,0,0,0,,0,1,22,22.00,0,0,0
19,1982,1982-12-05,5,24.330,NYG,,HOU,W 17-14,0,0,,0,0,0,,0,1,26,26.00,0,0,0
20,1982,1982-12-11,6,24.336,NYG,,PHI,W 23-7,0,0,,0,0,0,,0,0,0,,0,0,
21,1982,1982-12-19,7,24.344,NYG,@,WAS,L 14-15,0,0,,0,0,0,,0,0,0,,0,0,
22,1982,1982-12-26,8,24.351,NYG,@,STL,L 21-24,0,0,,0,0,0,,0,1,13,13.00,0,0,0
23,1982,1983-01-02,9,24.358,NYG,@,PHI,W 26-24,0,0,,0,0,0,,0,0,0,,0,0,
24,1983,1983-11-13,11,25.308,NYG,,WAS,L 17-33,0,0,,0,0,0,,0,4,50,12.50,0,0,0
25,1983,1983-11-20,12,25.315,NYG,@,PHI,W 23-0,,,,,,,,,0,0,,0,,
26,1983,1983-11-27,13,25.322,NYG,@,RAI,L 12-27,,,,,,,,,0,0,,0,,
27,1983,1983-12-04,14,25.329,NYG,,STL,L 6-10,,,,,,,,,0,0,,0,,
28,1983,1983-12-11,15,25.336,NYG,,SEA,L 12-17,,,,,,,,,0,0,,0,,
29,1983,1983-12-17,16,25.342,NYG,@,WAS,L 22-31,0,0,,0,0,0,,0,1,21,21.00,0,0,0
