ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-09,1,22.303,PHI,@,WAS,W 33-27,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,0
2,2013,2013-09-15,2,22.309,PHI,,SDG,L 30-33,,2,2,58,29.00,0,100.0%,29.00,1,0,0.00,0,0,0,0.0,0,0
3,2013,2013-09-19,3,22.313,PHI,,KAN,L 16-26,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
4,2013,2013-09-29,4,22.323,PHI,@,DEN,L 20-52,*,2,1,38,38.00,0,50.0%,19.00,0,0,,0,0,0,0.0,0,0
5,2013,2013-10-06,5,22.330,PHI,@,NYG,W 36-21,,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,0.0,0,0
6,2013,2013-10-13,6,22.337,PHI,@,TAM,W 31-20,,6,3,13,4.33,0,50.0%,2.17,0,0,,0,0,0,0.0,0,0
7,2013,2013-10-20,7,22.344,PHI,,DAL,L 3-17,,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,0.0,0,0
8,2013,2013-10-27,8,22.351,PHI,,NYG,L 7-15,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,0.0,0,0
9,2013,2013-11-03,9,22.358,PHI,@,OAK,W 49-20,,6,5,42,8.40,1,83.3%,7.00,0,0,,0,1,6,0.0,0,0
10,2013,2013-11-10,10,23.000,PHI,@,GNB,W 27-13,,,,,,,0.0%,,,,,,,,,,
11,2013,2013-11-17,11,23.007,PHI,,WAS,W 24-16,,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,0.0,0,0
12,2013,2013-12-01,12,23.021,PHI,,ARI,W 24-21,,6,5,68,13.60,2,83.3%,11.33,0,0,,0,2,12,0.0,0,0
13,2013,2013-12-08,13,23.028,PHI,,DET,W 34-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
14,2013,2013-12-15,14,23.035,PHI,@,MIN,L 30-48,,9,6,57,9.50,1,66.7%,6.33,0,0,,0,1,6,0.0,0,0
15,2013,2013-12-22,15,23.042,PHI,,CHI,W 54-11,*,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,0.0,0,0
16,2013,2013-12-29,16,23.049,PHI,@,DAL,W 24-22,,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,0.0,0,0
17,2014,2014-09-07,1,23.301,PHI,,JAX,W 34-17,*,5,3,77,25.67,1,60.0%,15.40,0,0,,0,1,6,0.0,0,0
18,2014,2014-09-15,2,23.309,PHI,@,IND,W 30-27,,6,4,86,21.50,0,66.7%,14.33,0,0,,0,0,0,0.0,0,0
19,2014,2014-09-21,3,23.315,PHI,,WAS,W 37-34,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,0,0
20,2014,2014-09-28,4,23.322,PHI,@,SFO,L 21-26,,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,0.0,1,0
21,2014,2014-10-05,5,23.329,PHI,,STL,W 34-28,,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,1,0
22,2014,2014-10-12,6,23.336,PHI,,NYG,W 27-0,,5,3,47,15.67,1,60.0%,9.40,0,0,,0,1,6,0.0,0,0
23,2014,2014-10-26,7,23.350,PHI,@,ARI,L 20-24,*,8,5,48,9.60,0,62.5%,6.00,0,0,,0,0,0,0.0,0,1
24,2014,2014-11-02,8,23.357,PHI,@,HOU,W 31-21,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
25,2014,2014-11-10,9,24.000,PHI,,CAR,W 45-21,,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,0.0,0,0
26,2014,2014-11-16,10,24.006,PHI,@,GNB,L 20-53,,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0,0.0,0,0
27,2014,2014-11-23,11,24.013,PHI,,TEN,W 43-24,*,6,4,30,7.50,0,66.7%,5.00,0,0,,0,0,0,0.0,0,0
28,2014,2014-11-27,12,24.017,PHI,@,DAL,W 33-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
29,2014,2014-12-07,13,24.027,PHI,,SEA,L 14-24,,3,2,39,19.50,1,66.7%,13.00,0,0,,0,1,6,0.0,0,0
30,2014,2014-12-14,14,24.034,PHI,,DAL,L 27-38,,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,0.0,0,0
31,2014,2014-12-20,15,24.040,PHI,@,WAS,L 24-27,*,18,15,115,7.67,0,83.3%,6.39,0,0,,0,0,0,0.0,0,0
32,2014,2014-12-28,16,24.048,PHI,@,NYG,W 34-26,*,6,4,56,14.00,0,66.7%,9.33,0,0,,0,0,0,0.0,0,0
33,2015,2015-09-14,1,24.308,PHI,@,ATL,L 24-26,,8,3,46,15.33,0,37.5%,5.75,0,0,,0,0,0,0.0,0,0
34,2015,2015-09-20,2,24.314,PHI,,DAL,L 10-20,,7,3,17,5.67,0,42.9%,2.43,0,0,,0,0,0,0.0,0,0
35,2015,2015-09-27,3,24.321,PHI,@,NYJ,W 24-17,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
36,2015,2015-10-04,4,24.328,PHI,@,WAS,L 20-23,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
37,2015,2015-10-11,5,24.335,PHI,,NOR,W 39-17,,7,5,60,12.00,0,71.4%,8.57,0,0,,0,0,0,0.0,0,0
38,2015,2015-10-19,6,24.343,PHI,,NYG,W 27-7,*,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,0.0,0,0
39,2015,2015-10-25,7,24.349,PHI,@,CAR,L 16-27,,8,5,63,12.60,0,62.5%,7.88,0,0,,0,0,0,0.0,0,0
40,2015,2015-11-08,8,24.363,PHI,@,DAL,W 33-27,*,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0,0.0,0,0
41,2015,2015-11-15,9,25.005,PHI,,MIA,L 19-20,,10,7,68,9.71,0,70.0%,6.80,0,0,,0,0,0,0.0,0,0
42,2015,2015-11-22,10,25.012,PHI,,TAM,L 17-45,*,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
43,2015,2015-12-06,12,25.026,PHI,@,NWE,W 35-28,*,4,2,9,4.50,1,50.0%,2.25,0,0,,0,1,6,0.0,0,0
44,2015,2015-12-13,13,25.033,PHI,,BUF,W 23-20,,7,5,98,19.60,0,71.4%,14.00,0,0,,0,0,0,0.0,0,0
45,2015,2015-12-20,14,25.040,PHI,,ARI,L 17-40,,13,8,78,9.75,1,61.5%,6.00,0,0,,0,1,6,0.0,0,0
46,2015,2015-12-26,15,25.046,PHI,,WAS,L 24-38,*,17,13,122,9.38,0,76.5%,7.18,0,0,,0,0,0,0.0,0,0
47,2015,2016-01-03,16,25.054,PHI,@,NYG,W 35-30,,9,9,152,16.89,0,100.0%,16.89,1,9,9.00,0,0,0,0.0,0,0
48,2016,2016-09-11,1,25.306,PHI,,CLE,W 29-10,*,7,6,58,9.67,0,85.7%,8.29,0,0,,0,0,0,0.0,0,0
49,2016,2016-10-09,4,25.334,PHI,@,DET,L 23-24,*,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,0.0,0,0
50,2016,2016-10-16,5,25.341,PHI,@,WAS,L 20-27,*,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,0.0,0,0
51,2016,2016-10-23,6,25.348,PHI,,MIN,W 21-10,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,0.0,0,0
52,2016,2016-10-30,7,25.355,PHI,@,DAL,L 23-29,*,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,0.0,0,0
53,2016,2016-11-06,8,25.362,PHI,@,NYG,L 23-28,*,8,8,97,12.13,0,100.0%,12.13,0,0,,0,0,0,0.0,0,0
54,2016,2016-11-13,9,26.003,PHI,,ATL,W 24-15,*,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0,0.0,0,0
55,2016,2016-11-20,10,26.010,PHI,@,SEA,L 15-26,*,11,6,35,5.83,1,54.5%,3.18,0,0,,0,1,6,0.0,0,0
56,2016,2016-11-28,11,26.018,PHI,,GNB,L 13-27,*,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0
57,2016,2016-12-04,12,26.024,PHI,@,CIN,L 14-32,,15,9,79,8.78,1,60.0%,5.27,1,8,8.00,0,1,6,0.0,0,0
58,2016,2016-12-11,13,26.031,PHI,,WAS,L 22-27,*,13,10,112,11.20,0,76.9%,8.62,0,0,,0,0,0,0.0,0,0
59,2016,2016-12-18,14,26.038,PHI,@,BAL,L 26-27,*,8,6,80,13.33,0,75.0%,10.00,0,0,,0,0,0,0.0,0,0
60,2016,2016-12-22,15,26.042,PHI,,NYG,W 24-19,*,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,0.0,0,0
61,2016,2017-01-01,16,26.052,PHI,,DAL,W 27-13,,16,13,139,10.69,2,81.3%,8.69,0,0,,0,2,12,0.0,0,0
62,2017,2017-09-10,1,26.304,PHI,@,WAS,W 30-17,*,8,8,93,11.63,0,100.0%,11.63,0,0,,0,0,0,0.0,0,0
63,2017,2017-09-17,2,26.311,PHI,@,KAN,L 20-27,*,10,5,97,19.40,0,50.0%,9.70,0,0,,0,0,0,0.0,0,0
64,2017,2017-09-24,3,26.318,PHI,,NYG,W 27-24,*,10,8,55,6.88,1,80.0%,5.50,0,0,,0,1,6,0.0,0,0
65,2017,2017-10-01,4,26.325,PHI,@,LAC,W 26-24,*,8,5,81,16.20,0,62.5%,10.13,0,0,,0,0,0,0.0,0,0
66,2017,2017-10-08,5,26.332,PHI,,ARI,W 34-7,*,12,6,61,10.17,1,50.0%,5.08,0,0,,0,1,6,0.0,0,0
67,2017,2017-10-12,6,26.336,PHI,@,CAR,W 28-23,*,5,2,18,9.00,2,40.0%,3.60,0,0,,0,2,12,0.0,0,0
68,2017,2017-10-23,7,26.347,PHI,,WAS,W 34-24,,5,5,89,17.80,1,100.0%,17.80,0,0,,0,1,6,0.0,0,0
69,2017,2017-10-29,8,26.353,PHI,,SFO,W 33-10,*,6,4,34,8.50,1,66.7%,5.67,0,0,,0,1,6,0.0,0,0
70,2017,2017-11-19,10,27.009,PHI,@,DAL,W 37-9,*,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,0.0,0,0
71,2017,2017-11-26,11,27.016,PHI,,CHI,W 31-3,*,12,10,103,10.30,1,83.3%,8.58,0,0,,0,1,6,0.0,0,0
72,2017,2017-12-03,12,27.023,PHI,@,SEA,L 10-24,*,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0
