ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1988,1988-09-04,1,23.043,RAM,@,GNB,W 34-7,
2,1988,1988-09-11,2,23.050,RAM,,DET,W 17-10,
3,1988,1988-09-18,3,23.057,RAM,@,RAI,W 22-17,
4,1988,1988-09-25,4,23.064,RAM,@,NYG,W 45-31,
5,1988,1988-10-09,6,23.078,RAM,@,ATL,W 33-0,
6,1988,1988-10-16,7,23.085,RAM,,SFO,L 21-24,
7,1988,1988-10-23,8,23.092,RAM,,SEA,W 31-10,
8,1988,1988-10-30,9,23.099,RAM,@,NOR,W 12-10,1.0
9,1988,1988-11-06,10,23.106,RAM,@,PHI,L 24-30,
10,1988,1988-11-13,11,23.113,RAM,,NOR,L 10-14,
11,1988,1988-11-20,12,23.120,RAM,,SDG,L 24-38,
12,1988,1988-11-27,13,23.127,RAM,@,DEN,L 24-35,
13,1988,1988-12-05,14,23.135,RAM,,CHI,W 23-3,
14,1988,1988-12-11,15,23.141,RAM,,ATL,W 22-7,
15,1988,1988-12-18,16,23.148,RAM,@,SFO,W 38-16,
16,1989,1989-09-10,1,24.049,RAM,@,ATL,W 31-21,
17,1989,1989-09-17,2,24.056,RAM,,IND,W 31-17,
18,1989,1989-09-24,3,24.063,RAM,,GNB,W 41-38,
19,1989,1989-10-01,4,24.070,RAM,@,SFO,W 13-12,
20,1989,1989-10-08,5,24.077,RAM,,ATL,W 26-14,
21,1989,1989-10-16,6,24.085,RAM,@,BUF,L 20-23,
22,1989,1989-10-22,7,24.091,RAM,,NOR,L 21-40,
23,1989,1989-10-29,8,24.098,RAM,@,CHI,L 10-20,
24,1989,1989-11-05,9,24.105,RAM,@,MIN,L 21-23,
25,1989,1989-11-12,10,24.112,RAM,,NYG,W 31-10,
26,1989,1989-11-19,11,24.119,RAM,,PHO,W 37-14,
27,1989,1989-11-26,12,24.126,RAM,@,NOR,W 20-17,
28,1989,1989-12-03,13,24.133,RAM,@,DAL,W 35-31,
29,1989,1989-12-11,14,24.141,RAM,,SFO,L 27-30,
30,1989,1989-12-17,15,24.147,RAM,,NYJ,W 38-14,3.0
31,1989,1989-12-24,16,24.154,RAM,@,NWE,W 24-20,
32,1990,1990-09-09,1,25.048,RAM,@,GNB,L 24-36,
33,1990,1990-09-16,2,25.055,RAM,@,TAM,W 35-14,
34,1990,1990-09-23,3,25.062,RAM,,PHI,L 21-27,1.0
35,1990,1990-10-07,4,25.076,RAM,,CIN,L 31-34,
36,1990,1990-10-14,5,25.083,RAM,@,CHI,L 9-38,
37,1990,1990-10-21,6,25.090,RAM,,ATL,W 44-24,
38,1990,1990-10-29,7,25.098,RAM,@,PIT,L 10-41,
39,1990,1990-11-04,8,25.104,RAM,,HOU,W 17-13,
40,1990,1990-11-11,9,25.111,RAM,,NYG,L 7-31,
41,1990,1990-11-18,10,25.118,RAM,,DAL,L 21-24,
42,1990,1990-11-25,11,25.125,RAM,@,SFO,W 28-17,1.0
43,1990,1990-12-02,12,25.132,RAM,@,CLE,W 38-23,
44,1990,1990-12-09,13,25.139,RAM,,NOR,L 20-24,
45,1990,1990-12-17,14,25.147,RAM,,SFO,L 10-26,
46,1990,1990-12-23,15,25.153,RAM,@,ATL,L 13-20,
47,1990,1990-12-31,16,25.161,RAM,@,NOR,L 17-20,
48,1991,1991-09-01,1,26.040,RAM,,PHO,L 14-24,
49,1991,1991-09-08,2,26.047,RAM,@,NYG,W 19-13,
50,1991,1991-09-15,3,26.054,RAM,@,NOR,L 7-24,
51,1991,1991-09-22,4,26.061,RAM,@,SFO,L 10-27,
52,1991,1991-09-29,5,26.068,RAM,,GNB,W 23-21,
53,1991,1991-11-10,10,26.110,RAM,,KAN,L 20-27,
54,1991,1991-11-17,11,26.117,RAM,@,DET,L 10-21,
55,1991,1991-11-25,12,26.125,RAM,,SFO,L 10-33,
56,1991,1991-12-01,13,26.131,RAM,,WAS,L 6-27,
57,1991,1991-12-08,14,26.138,RAM,,ATL,L 14-31,
58,1991,1991-12-15,15,26.145,RAM,@,MIN,L 14-20,
59,1991,1991-12-22,16,26.152,RAM,@,SEA,L 9-23,
60,1993,1993-09-05,1,28.044,SFO,@,PIT,W 24-13,
61,1993,1993-09-13,2,28.052,SFO,@,CLE,L 13-23,
62,1994,1994-09-04,1,29.043,HOU,@,IND,L 21-45,
63,1994,1994-09-11,2,29.050,HOU,@,DAL,L 17-20,
64,1994,1994-09-18,3,29.057,HOU,,BUF,L 7-15,
65,1994,1994-09-25,4,29.064,HOU,,CIN,W 20-13,
66,1994,1994-10-03,5,29.072,HOU,@,PIT,L 14-30,
67,1994,1994-10-13,6,29.082,HOU,,CLE,L 8-11,
68,1994,1994-10-24,7,29.093,HOU,@,PHI,L 6-21,
69,1994,1994-10-30,8,29.099,HOU,@,RAI,L 14-17,
70,1994,1994-11-06,9,29.106,HOU,,PIT,L 9-12,
71,1994,1994-11-13,10,29.113,HOU,@,CIN,L 31-34,
72,1994,1994-11-21,11,29.121,HOU,,NYG,L 10-13,
