ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
28,1978,1978-12-10,15,24.218,TAM,@,SFO,L 3-6,0,0,,0,0,0,1,6,0
29,1978,1978-12-17,16,24.225,TAM,,NOR,L 10-17,,,,,,,,,
30,1979,1979-09-01,1,25.118,TAM,,DET,W 31-16,,,,,,,,,
31,1979,1979-09-09,2,25.126,TAM,@,BAL,W 29-26,,,,,,,,,
32,1979,1979-09-16,3,25.133,TAM,@,GNB,W 21-10,,,,,,,,,
33,1979,1979-09-23,4,25.140,TAM,,RAM,W 21-6,,,,,,,,,
34,1979,1979-09-30,5,25.147,TAM,@,CHI,W 17-13,0,0,,0,0,0,1,3,0
35,1979,1979-10-07,6,25.154,TAM,@,NYG,L 14-17,,,,,,,,,
36,1979,1979-10-14,7,25.161,TAM,,NOR,L 14-42,,,,,,,,,
37,1979,1979-10-21,8,25.168,TAM,,GNB,W 21-3,0,0,,0,0,0,1,4,0
38,1979,1979-10-28,9,25.175,TAM,@,MIN,W 12-10,,,,,,,,,
39,1979,1979-11-04,10,25.182,TAM,@,ATL,L 14-17,,,,,,,,,
40,1979,1979-11-11,11,25.189,TAM,@,DET,W 16-14,,,,,,,,,
41,1979,1979-11-18,12,25.196,TAM,,NYG,W 31-3,0,0,,0,0,0,1,72,0
42,1979,1979-11-25,13,25.203,TAM,,MIN,L 22-23,,,,,,,,,
43,1979,1979-12-02,14,25.210,TAM,,CHI,L 0-14,,,,,,,,,
44,1979,1979-12-09,15,25.217,TAM,@,SFO,L 7-23,,,,,,,,,
45,1979,1979-12-16,16,25.224,TAM,,KAN,W 3-0,,,,,,,,,
46,1980,1980-09-07,1,26.124,TAM,@,CIN,W 17-12,,,,,,,,,
47,1980,1980-09-11,2,26.128,TAM,,RAM,W 10-9,,,,,,,,,
48,1980,1980-10-12,6,26.159,TAM,,GNB,T 14-14,,,,,,,,,
49,1980,1980-10-19,7,26.166,TAM,@,HOU,L 14-20,0,0,,0,0,0,1,0,0
50,1980,1980-10-26,8,26.173,TAM,@,SFO,W 24-23,,,,,,,,,
51,1980,1980-11-02,9,26.180,TAM,,NYG,W 30-13,,,,,,,,,
52,1980,1980-11-09,10,26.187,TAM,,PIT,L 21-24,,,,,,,,,
53,1980,1980-11-16,11,26.194,TAM,@,MIN,L 30-38,,,,,,,,,
54,1980,1980-11-23,12,26.201,TAM,,DET,L 10-24,,,,,,,,,
55,1980,1980-11-30,13,26.208,TAM,@,GNB,W 20-17,,,,,,,,,
56,1980,1980-12-07,14,26.215,TAM,,MIN,L 10-21,,,,,,,,,
57,1980,1980-12-14,15,26.222,TAM,@,DET,L 14-27,,,,,,,,,
58,1980,1980-12-20,16,26.228,TAM,,CHI,L 13-14,,,,,,,,,
59,1981,1981-09-05,1,27.122,TAM,,MIN,W 21-13,,,,,,,,,
60,1981,1981-09-13,2,27.130,TAM,@,KAN,L 10-19,,,,,,,,,
61,1981,1981-09-20,3,27.137,TAM,@,CHI,L 17-28,,,,,,,,,
62,1981,1981-09-27,4,27.144,TAM,,STL,W 20-10,,,,,,,,,
63,1981,1981-10-04,5,27.151,TAM,,DET,W 28-10,0,0,,0,0,0,2,34,0
64,1981,1981-10-11,6,27.158,TAM,@,GNB,W 21-10,,,,,,,,,
65,1981,1981-10-18,7,27.165,TAM,@,OAK,L 16-18,,,,,,,,,
66,1981,1981-10-25,8,27.172,TAM,@,PHI,L 10-20,,,,,,,,,
67,1981,1981-11-01,9,27.179,TAM,,CHI,W 20-10,,,,,,,,,
68,1981,1981-11-08,10,27.186,TAM,@,MIN,L 10-25,,,,,,,,,
69,1981,1981-11-15,11,27.193,TAM,,DEN,L 7-24,0,0,,0,1,6,1,40,1
70,1981,1981-11-22,12,27.200,TAM,,GNB,W 37-3,0,0,,0,1,6,2,131,1
71,1981,1981-11-29,13,27.207,TAM,@,NOR,W 31-14,,,,,,,,,
72,1981,1981-12-06,14,27.214,TAM,,ATL,W 24-23,0,0,,0,0,0,1,1,0
73,1981,1981-12-13,15,27.221,TAM,,SDG,L 23-24,0,0,,0,0,0,1,0,0
74,1981,1981-12-20,16,27.228,TAM,@,DET,W 20-17,0,0,,0,0,0,2,9,0
75,1982,1982-09-12,1,28.129,TAM,@,MIN,L 10-17,,,,,,,,,
76,1982,1982-09-19,2,28.136,TAM,,WAS,L 13-21,,,,,,,,,
77,1982,1982-11-21,3,28.199,TAM,@,DAL,L 9-14,0,0,,0,0,0,1,7,0
78,1982,1982-11-29,4,28.207,TAM,,MIA,W 23-17,0,0,,0,0,0,1,24,0
79,1982,1982-12-05,5,28.213,TAM,@,NOR,W 13-10,,,,,,,,,
80,1982,1982-12-12,6,28.220,TAM,@,NYJ,L 17-32,,,,,,,,,
81,1982,1982-12-19,7,28.227,TAM,,BUF,W 24-23,,,,,,,,,
82,1982,1982-12-26,8,28.234,TAM,,DET,W 23-21,0,0,,0,0,0,1,0,0
83,1982,1983-01-02,9,28.241,TAM,,CHI,W 26-23,,,,,,,,,
84,1983,1983-09-04,1,29.121,TAM,,DET,L 0-11,0,0,,0,0,0,1,10,0
85,1983,1983-09-11,2,29.128,TAM,@,CHI,L 10-17,0,0,,0,0,0,1,32,0
86,1983,1983-09-18,3,29.135,TAM,,MIN,L 16-19,,,,,,,,,
87,1983,1983-09-25,4,29.142,TAM,,CIN,L 17-23,,,,,,,,,
88,1983,1983-10-02,5,29.149,TAM,@,GNB,L 14-55,,,,,,,,,
89,1983,1983-10-09,6,29.156,TAM,@,DAL,L 24-27,0,0,,0,0,0,2,36,0
90,1983,1983-10-16,7,29.163,TAM,,STL,L 27-34,,,,,,,,,
91,1983,1983-10-23,8,29.170,TAM,,NOR,L 21-24,,,,,,,,,
92,1984,1984-09-02,1,30.119,TAM,@,CHI,L 14-34,0,0,,0,0,0,1,14,0
93,1984,1984-09-09,2,30.126,TAM,@,NOR,L 13-17,,,,,,,,,
94,1984,1984-09-16,3,30.133,TAM,,DET,W 21-17,,,,,,,,,
95,1984,1984-09-23,4,30.140,TAM,@,NYG,L 14-17,,,,,,,,,
96,1984,1984-09-30,5,30.147,TAM,,GNB,W 30-27,,,,,,,,,
97,1984,1984-10-07,6,30.154,TAM,,MIN,W 35-31,,,,,,,,,
98,1984,1984-10-14,7,30.161,TAM,@,DET,L 7-13,,,,,,,,,
99,1984,1984-10-21,8,30.168,TAM,,CHI,L 9-44,,,,,,,,,
100,1984,1984-10-28,9,30.175,TAM,@,KAN,L 20-24,,,,,,,,,
