ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1991,1991-12-15,15,23.021,RAM,@,MIN,L 14-20,0,0,,0,1,48,48.00,0
2,1991,1991-12-22,16,23.028,RAM,@,SEA,L 9-23,1,19,19.00,0,1,9,9.00,0
