ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1984,1984-09-16,3,24.098,HOU,@,SDG,L 14-31
2,1984,1984-09-23,4,24.105,HOU,@,ATL,L 10-42
3,1984,1984-10-07,6,24.119,HOU,@,CIN,L 3-13
4,1984,1984-11-04,10,24.147,HOU,@,PIT,L 7-35
5,1984,1984-11-11,11,24.154,HOU,@,KAN,W 17-16
6,1984,1984-11-18,12,24.161,HOU,,NYJ,W 31-20
7,1984,1984-11-25,13,24.168,HOU,@,CLE,L 10-27
8,1984,1984-12-16,16,24.189,HOU,,CLE,L 20-27
9,1985,1985-09-08,1,25.090,HOU,,MIA,W 26-23
10,1985,1985-09-15,2,25.097,HOU,@,WAS,L 13-16
11,1985,1985-09-22,3,25.104,HOU,@,PIT,L 0-20
12,1985,1985-09-29,4,25.111,HOU,,DAL,L 10-17
13,1985,1985-10-06,5,25.118,HOU,@,DEN,L 20-31
14,1985,1985-10-13,6,25.125,HOU,,CLE,L 6-21
15,1985,1985-10-20,7,25.132,HOU,,CIN,W 44-27
16,1985,1985-10-27,8,25.139,HOU,@,STL,W 20-10
17,1985,1985-11-03,9,25.146,HOU,,KAN,W 23-20
18,1985,1985-11-17,11,25.160,HOU,,PIT,L 7-30
19,1985,1985-11-24,12,25.167,HOU,,SDG,W 37-35
20,1985,1985-12-01,13,25.174,HOU,@,CIN,L 27-45
21,1985,1985-12-08,14,25.181,HOU,,NYG,L 14-35
22,1985,1985-12-15,15,25.188,HOU,@,CLE,L 21-28
23,1985,1985-12-22,16,25.195,HOU,@,IND,L 16-34
24,1986,1986-09-07,1,26.089,HOU,@,GNB,W 31-3
25,1986,1986-09-14,2,26.096,HOU,,CLE,L 20-23
26,1986,1986-09-21,3,26.103,HOU,@,KAN,L 13-27
27,1986,1986-09-28,4,26.110,HOU,,PIT,L 16-22
28,1986,1986-10-05,5,26.117,HOU,@,DET,L 13-24
29,1986,1986-10-12,6,26.124,HOU,,CHI,L 7-20
30,1986,1986-10-19,7,26.131,HOU,@,CIN,L 28-31
31,1986,1986-10-26,8,26.138,HOU,,RAI,L 17-28
32,1986,1986-11-02,9,26.145,HOU,@,MIA,L 7-28
33,1986,1986-11-09,10,26.152,HOU,,CIN,W 32-28
34,1986,1986-11-16,11,26.159,HOU,@,PIT,L 10-21
35,1986,1986-11-23,12,26.166,HOU,,IND,W 31-17
36,1986,1986-12-14,15,26.187,HOU,,MIN,W 23-10
37,1986,1986-12-21,16,26.194,HOU,,BUF,W 16-7
