ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
22,1983,1983-12-04,14,23.082,BAL,,NYJ,L 6-10,*,13,24,54.17,192,0,2,45.8,5,28,8.00,4.25,4,14,3.50,0,,0,0,,0,,,0,0
23,1983,1983-12-11,15,23.089,BAL,@,DEN,L 19-21,*,13,27,48.15,217,1,1,72.6,2,16,8.04,7.11,8,35,4.38,0,,0,0,,0,,,0,0
24,1983,1983-12-18,16,23.096,BAL,,HOU,W 20-10,*,5,13,38.46,55,1,1,45.4,2,28,4.23,2.31,4,24,6.00,0,,0,0,,0,,,0,0
25,1984,1984-09-02,1,23.355,IND,,NYJ,L 14-23,*,17,26,65.38,199,0,1,72.4,4,27,7.65,5.92,4,43,10.75,0,,0,0,,0,,,0,0
26,1984,1984-09-09,2,23.362,IND,@,HOU,W 35-21,*,15,20,75.00,215,3,0,149.0,0,0,10.75,13.75,7,26,3.71,1,,0,0,,0,,,1,6
27,1984,1984-09-16,3,24.003,IND,,STL,L 33-34,*,11,25,44.00,173,1,2,47.6,4,26,6.92,4.12,2,21,10.50,0,,0,0,,0,,,0,0
28,1984,1984-09-23,4,24.010,IND,@,MIA,L 7-44,*,8,15,53.33,104,1,2,58.1,4,30,6.93,2.27,0,0,,0,,0,0,,0,,,0,0
29,1984,1984-09-30,5,24.017,IND,,BUF,W 31-17,*,14,23,60.87,152,1,0,94.8,1,10,6.61,7.48,3,9,3.00,0,,0,0,,0,,,0,0
30,1984,1984-10-07,6,24.024,IND,,WAS,L 7-35,*,10,23,43.48,140,0,2,27.4,3,17,6.09,2.17,0,0,,0,,0,0,,0,,,0,0
31,1984,1984-10-14,7,24.031,IND,@,PHI,L 7-16,*,8,18,44.44,89,0,0,59.7,5,30,4.94,4.94,4,18,4.50,0,,0,0,,0,,,0,0
32,1984,1984-10-21,8,24.038,IND,,PIT,W 17-16,,13,17,76.47,178,1,0,129.0,3,28,10.47,11.65,1,10,10.00,0,,0,0,,0,,,0,0
33,1984,1984-10-28,9,24.045,IND,@,DAL,L 3-22,*,3,10,30.00,29,0,0,39.6,1,5,2.90,2.90,2,4,2.00,0,,0,0,,0,,,0,0
34,1984,1984-11-11,11,24.059,IND,@,NYJ,W 9-5,*,4,12,33.33,37,0,0,42.7,0,0,3.08,3.08,0,0,,0,,0,0,,0,,,0,0
35,1984,1984-12-09,15,24.087,IND,,MIA,L 17-35,,11,23,47.83,110,1,1,58.2,3,28,4.78,3.70,3,18,6.00,0,,0,0,,0,,,0,0
36,1985,1985-09-08,1,24.360,IND,@,PIT,L 3-45,,1,4,25.00,11,0,0,39.6,0,0,2.75,2.75,0,0,,0,,0,0,,0,,,0,0
37,1985,1985-09-15,2,25.002,IND,@,MIA,L 13-30,*,16,32,50.00,214,1,1,69.0,2,12,6.69,5.91,1,2,2.00,0,,0,0,,0,,,0,0
38,1985,1985-09-22,3,25.009,IND,,DET,W 14-6,*,14,32,43.75,135,0,2,30.1,1,8,4.22,1.41,0,0,,0,,0,0,,0,,,0,0
39,1985,1985-09-29,4,25.016,IND,@,NYJ,L 20-25,*,17,30,56.67,217,2,1,87.8,0,0,7.23,7.07,0,0,,0,,0,0,,0,,,0,0
40,1985,1985-10-06,5,25.023,IND,,BUF,W 49-17,*,14,25,56.00,183,1,1,75.9,0,0,7.32,6.32,2,4,2.00,1,,0,0,,0,,,1,6
41,1985,1985-10-13,6,25.030,IND,,DEN,L 10-15,*,14,30,46.67,140,1,1,57.6,3,23,4.67,3.83,4,52,13.00,0,,0,0,,0,,,0,0
42,1985,1985-10-20,7,25.037,IND,@,BUF,L 9-21,*,7,22,31.82,78,0,2,5.5,2,13,3.55,-0.55,7,38,5.43,0,,0,0,,0,,,0,0
43,1985,1985-10-27,8,25.044,IND,,GNB,W 37-10,*,17,28,60.71,224,1,0,97.9,1,13,8.00,8.71,0,0,,0,,0,0,,0,,,0,0
44,1985,1985-11-03,9,25.051,IND,,NYJ,L 17-35,*,11,23,47.83,171,1,0,87.4,4,32,7.43,8.30,0,0,,0,,0,0,,0,,,0,0
45,1985,1985-11-10,10,25.058,IND,@,NWE,L 15-34,*,10,19,52.63,93,1,1,62.0,3,18,4.89,3.58,1,14,14.00,0,,0,0,,0,,,0,0
46,1985,1985-11-17,11,25.065,IND,,MIA,L 20-34,*,14,33,42.42,222,1,2,50.3,3,12,6.73,4.61,4,34,8.50,0,,0,0,,0,,,0,0
47,1985,1985-11-24,12,25.072,IND,@,KAN,L 7-20,,8,13,61.54,104,0,1,54.6,2,19,8.00,4.54,1,6,6.00,0,,0,0,,0,,,0,0
48,1985,1985-12-01,13,25.079,IND,,NWE,L 31-38,*,15,28,53.57,174,1,2,54.8,1,10,6.21,3.71,0,0,,0,,1,6,6.00,0,,,0,0
49,1985,1985-12-08,14,25.086,IND,@,CHI,L 10-17,*,10,24,41.67,143,1,0,75.5,1,10,5.96,6.79,0,0,,0,,0,0,,0,,,0,0
50,1985,1985-12-15,15,25.093,IND,@,TAM,W 31-23,*,17,28,60.71,127,0,1,56.7,0,0,4.54,2.93,3,2,0.67,1,,0,0,,0,,,1,6
51,1985,1985-12-22,16,25.100,IND,,HOU,W 34-16,*,14,22,63.64,178,3,0,128.4,2,10,8.09,10.82,2,8,4.00,0,,0,0,,0,,,0,0
52,1986,1986-12-21,16,26.099,CLE,,SDG,W 47-17,,2,3,66.67,53,0,0,109.7,0,0,17.67,17.67,2,0,0.00,0,,0,0,,0,,,0,0
53,1987,1987-12-06,12,27.084,CLE,,IND,L 7-9,,,,,,,,,,,,,,,,,,,,,,,,,
54,1987,1987-12-13,13,27.091,CLE,,CIN,W 38-24,,,,,,,,,,,,,,,,,,,,,,,,,
55,1987,1987-12-20,14,27.098,CLE,@,RAI,W 24-17,,,,,,,,,,,,,,,,,,,,,,,,,
56,1987,1987-12-26,15,27.104,CLE,@,PIT,W 19-13,,,,,,,,,,,,,,,,,,,,,,,,,
57,1988,1988-09-11,2,27.364,CLE,,NYJ,L 3-23,,7,14,50.00,73,0,1,35.7,1,9,5.21,2.00,0,0,,0,,0,0,,0,,,0,0
58,1988,1988-09-19,3,28.006,CLE,,IND,W 23-17,*,23,38,60.53,255,2,1,87.1,0,0,6.71,6.58,1,-2,-2.00,0,,0,0,,0,,,0,0
59,1988,1988-09-25,4,28.012,CLE,@,CIN,L 17-24,*,24,48,50.00,254,1,0,72.7,0,0,5.29,5.71,1,5,5.00,0,,0,0,,0,,,0,0
60,1988,1988-10-02,5,28.019,CLE,@,PIT,W 23-9,*,15,26,57.69,131,0,1,55.1,0,0,5.04,3.31,2,-2,-1.00,0,,0,0,,0,,,0,0
61,1988,1988-10-09,6,28.026,CLE,,SEA,L 10-16,*,2,8,25.00,23,0,1,0.0,0,0,2.88,-2.75,0,0,,0,,0,0,,0,,,0,0
62,1989,1989-09-10,1,28.362,CLE,@,PIT,W 51-0,,0,0,,0,0,0,,0,,,,1,-5,-5.00,0,,0,0,,0,,,0,0
63,1989,1989-09-17,2,29.004,CLE,,NYJ,W 38-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
64,1989,1989-09-25,3,29.012,CLE,@,CIN,L 14-21,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
65,1989,1989-10-01,4,29.018,CLE,,DEN,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
66,1989,1989-10-08,5,29.025,CLE,@,MIA,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
67,1989,1989-10-15,6,29.032,CLE,,PIT,L 7-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
68,1989,1989-10-23,7,29.040,CLE,,CHI,W 27-7,,0,0,,0,0,0,,0,,,,1,4,4.00,0,,0,0,,0,,,0,0
69,1989,1989-10-29,8,29.046,CLE,,HOU,W 28-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
70,1989,1989-11-05,9,29.053,CLE,@,TAM,W 42-31,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
71,1989,1989-11-12,10,29.060,CLE,@,SEA,W 17-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
72,1989,1989-11-19,11,29.067,CLE,,KAN,T 10-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
73,1989,1989-11-23,12,29.071,CLE,@,DET,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
74,1989,1989-12-03,13,29.081,CLE,,CIN,L 0-21,,4,13,30.77,46,0,1,10.4,0,0,3.54,0.08,0,0,,0,,0,0,,0,,,0,0
75,1989,1989-12-10,14,29.088,CLE,@,IND,L 17-23,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
76,1989,1989-12-17,15,29.095,CLE,,MIN,W 23-17,,1,1,100.00,14,1,0,158.3,0,0,14.00,34.00,0,0,,0,,0,0,,0,,,0,0
77,1989,1989-12-23,16,29.101,CLE,@,HOU,W 24-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
78,1990,1990-09-09,1,29.361,CLE,,PIT,W 13-3,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
79,1990,1990-09-16,2,30.003,CLE,@,NYJ,L 21-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
80,1990,1990-09-23,3,30.010,CLE,,SDG,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
81,1990,1990-09-30,4,30.017,CLE,@,KAN,L 0-34,,14,27,51.85,159,0,1,54.4,1,11,5.89,4.22,0,0,,0,,0,0,,0,,,0,0
82,1990,1990-10-08,5,30.025,CLE,@,DEN,W 30-29,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
83,1990,1990-10-14,6,30.031,CLE,@,NOR,L 20-25,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
84,1990,1990-10-22,7,30.039,CLE,,CIN,L 13-34,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,0,0,,0,,,0,0
85,1990,1990-10-28,8,30.045,CLE,@,SFO,L 17-20,,13,21,61.90,156,2,1,96.5,1,7,7.43,7.19,0,0,,0,,0,0,,0,,,0,0
86,1990,1990-11-04,9,30.052,CLE,,BUF,L 0-42,*,16,38,42.11,195,0,2,36.6,1,4,5.13,2.76,3,-1,-0.33,0,,0,0,,0,,,0,0
87,1990,1990-11-18,10,30.066,CLE,,HOU,L 23-35,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
88,1990,1990-11-25,11,30.073,CLE,,MIA,L 13-30,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
89,1990,1990-12-02,12,30.080,CLE,,RAM,L 23-38,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
90,1990,1990-12-09,13,30.087,CLE,@,HOU,L 14-58,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
91,1990,1990-12-16,14,30.094,CLE,,ATL,W 13-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
92,1990,1990-12-23,15,30.101,CLE,@,PIT,L 0-35,*,12,29,41.38,125,0,1,40.2,2,18,4.31,2.76,0,0,,0,,0,0,,0,,,0,0
93,1990,1990-12-30,16,30.108,CLE,@,CIN,L 14-21,*,14,32,43.75,184,1,3,33.9,0,0,5.75,2.16,0,0,,0,,0,0,,0,,,0,0
94,1991,1991-09-01,1,30.353,RAM,,PHO,L 14-24,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
95,1991,1991-09-08,2,30.360,RAM,@,NYG,W 19-13,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
96,1991,1991-09-15,3,31.002,RAM,@,NOR,L 7-24,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
97,1991,1991-09-22,4,31.009,RAM,@,SFO,L 10-27,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,0,0,,0,,,0,0
98,1991,1991-09-29,5,31.016,RAM,,GNB,W 23-21,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
99,1991,1991-10-13,6,31.030,RAM,,SDG,W 30-24,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
100,1991,1991-10-20,7,31.037,RAM,@,RAI,L 17-20,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
101,1991,1991-10-27,8,31.044,RAM,@,ATL,L 14-31,,1,2,50.00,18,1,0,120.8,0,0,9.00,19.00,0,0,,0,,0,0,,0,,,0,0
102,1991,1991-11-03,9,31.051,RAM,,NOR,L 17-24,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
103,1991,1991-11-10,10,31.058,RAM,,KAN,L 20-27,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
104,1991,1991-11-17,11,31.065,RAM,@,DET,L 10-21,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
105,1991,1991-11-25,12,31.073,RAM,,SFO,L 10-33,,2,3,66.67,43,0,0,109.7,0,0,14.33,14.33,0,0,,0,,0,0,,0,,,0,0
106,1991,1991-12-01,13,31.079,RAM,,WAS,L 6-27,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
107,1991,1991-12-08,14,31.086,RAM,,ATL,L 14-31,,4,9,44.44,66,1,0,106.7,0,0,7.33,9.56,0,0,,0,,0,0,,0,,,0,0
108,1991,1991-12-15,15,31.093,RAM,@,MIN,L 14-20,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,
109,1991,1991-12-22,16,31.100,RAM,@,SEA,L 9-23,,4,11,36.36,23,0,0,44.9,0,0,2.09,2.09,0,0,,0,,0,0,,0,,,0,0
110,1992,1992-09-06,1,31.359,RAM,@,BUF,L 7-40,,1,3,33.33,10,0,0,43.7,0,0,3.33,3.33,1,0,0.00,0,,0,0,,0,0.0%,,0,0
111,1992,1992-09-13,2,32.000,RAM,,NWE,W 14-0,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
112,1992,1992-09-20,3,32.007,RAM,@,MIA,L 10-26,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
113,1992,1992-09-27,4,32.014,RAM,,NYJ,W 18-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
114,1992,1992-10-04,5,32.021,RAM,@,SFO,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
115,1992,1992-10-11,6,32.028,RAM,@,NOR,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
116,1992,1992-10-18,7,32.035,RAM,,NYG,W 38-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
117,1992,1992-11-01,8,32.049,RAM,@,ATL,L 28-30,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
118,1992,1992-11-08,9,32.056,RAM,,PHO,L 14-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
119,1992,1992-11-15,10,32.063,RAM,@,DAL,W 27-23,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
120,1992,1992-11-22,11,32.070,RAM,,SFO,L 10-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
121,1992,1992-11-29,12,32.077,RAM,,MIN,L 17-31,,7,17,41.18,89,1,2,38.2,0,0,5.24,1.12,0,0,,0,,0,0,,0,0.0%,,0,0
122,1992,1992-12-06,13,32.084,RAM,@,TAM,W 31-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
123,1992,1992-12-13,14,32.091,RAM,,NOR,L 14-37,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
124,1992,1992-12-20,15,32.098,RAM,@,GNB,L 13-28,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
125,1992,1992-12-27,16,32.105,RAM,,ATL,W 38-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
126,1993,1993-09-05,1,32.357,RAM,@,GNB,L 6-36,,0,0,,0,0,0,,0,,,,,,,,,,,,,0.0%,,,
127,1993,1993-09-12,2,32.364,RAM,,PIT,W 27-0,,0,0,,0,0,0,,0,,,,,,,,,,,,,0.0%,,,
128,1993,1993-09-19,3,33.006,RAM,@,NYG,L 10-20,,0,0,,0,0,0,,0,,,,,,,,,,,,,0.0%,,,
129,1993,1993-09-26,4,33.013,RAM,@,HOU,W 28-13,,0,0,,0,0,0,,0,,,,,,,,,,,,,0.0%,,,
130,1993,1993-10-03,5,33.020,RAM,,NOR,L 6-37,,3,9,33.33,23,0,1,2.8,0,0,2.56,-2.44,0,0,,0,,0,0,,0,0.0%,,0,0
131,1993,1993-10-14,6,33.031,RAM,@,ATL,L 24-30,,0,0,,0,0,0,,0,,,,,,,,,,,,,0.0%,,,
132,1993,1993-10-31,8,33.048,RAM,@,SFO,L 17-40,,0,0,,0,0,0,,0,,,,,,,,,,,,,0.0%,,,
