ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1965,1965-09-25,2,21.267,CHI,@,RAM,L 28-30,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1965,1965-10-03,3,21.275,CHI,@,GNB,L 14-23,0,0,,0,0,0,,0,3,74,24.67,0,0,0,,0,0,0
3,1965,1965-10-10,4,21.282,CHI,,RAM,W 31-6,2,33,16.50,1,1,4,4.00,0,1,0,0.00,0,0,0,,0,1,6
4,1965,1965-10-17,5,21.289,CHI,@,MIN,W 45-37,1,27,27.00,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
5,1965,1965-10-24,6,21.296,CHI,,DET,W 38-10,0,0,,0,0,0,,0,2,26,13.00,0,0,0,,0,0,0
6,1965,1965-10-31,7,21.303,CHI,,GNB,W 31-10,0,0,,0,0,0,,0,2,47,23.50,0,0,0,,0,0,0
7,1965,1965-11-07,8,21.310,CHI,,BAL,L 21-26,1,17,17.00,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
8,1965,1965-11-14,9,21.317,CHI,,STL,W 34-13,2,42,21.00,1,0,0,,0,2,16,8.00,0,1,-3,-3.00,0,1,6
9,1965,1965-11-21,10,21.324,CHI,@,DET,W 17-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1965,1965-11-28,11,21.331,CHI,@,NYG,W 35-14,1,38,38.00,1,1,6,6.00,0,1,28,28.00,0,0,0,,0,1,6
11,1965,1965-12-05,12,21.338,CHI,@,BAL,W 13-0,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1965,1965-12-19,14,21.352,CHI,,MIN,L 17-24,1,51,51.00,0,0,0,,0,1,9,9.00,0,0,0,,0,0,0
13,1966,1966-09-11,1,22.253,CHI,@,DET,L 3-14,1,6,6.00,0,0,0,,0,0,0,,0,2,0,0.00,0,0,0
14,1966,1966-09-16,2,22.258,CHI,@,RAM,L 17-31,3,61,20.33,0,0,0,,0,3,146,48.67,0,0,0,,0,0,0
15,1966,1966-10-02,3,22.274,CHI,@,MIN,W 13-10,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
16,1966,1966-10-09,4,22.281,CHI,,BAL,W 27-17,1,4,4.00,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
17,1966,1966-10-16,5,22.288,CHI,,GNB,L 0-17,0,0,,0,0,0,,0,2,67,33.50,0,0,0,,0,0,0
18,1966,1966-10-23,6,22.295,CHI,,RAM,W 17-10,1,6,6.00,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
19,1966,1966-10-31,7,22.303,CHI,@,STL,L 17-24,3,46,15.33,0,0,0,,0,1,6,6.00,0,0,0,,0,0,0
20,1966,1966-11-06,8,22.309,CHI,,DET,T 10-10,1,7,7.00,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
21,1966,1966-11-13,9,22.316,CHI,,SFO,T 30-30,0,0,,0,1,2,2.00,0,3,59,19.67,0,0,0,,0,0,0
22,1966,1966-11-20,10,22.323,CHI,@,GNB,L 6-13,2,22,11.00,0,0,0,,0,1,25,25.00,0,0,0,,0,0,0
23,1966,1966-11-27,11,22.330,CHI,,ATL,W 23-6,2,47,23.50,1,0,0,,0,1,17,17.00,0,1,0,0.00,0,1,6
24,1966,1966-12-04,12,22.337,CHI,@,BAL,L 16-21,1,11,11.00,0,0,0,,0,1,28,28.00,0,0,0,,0,0,0
25,1966,1966-12-11,13,22.344,CHI,@,SFO,L 14-41,0,0,,0,0,0,,0,2,70,35.00,0,1,-4,-4.00,0,0,0
26,1967,1967-09-17,1,23.259,CHI,@,PIT,L 13-41,3,38,12.67,0,0,0,,0,4,104,26.00,0,1,0,0.00,0,0,0
27,1967,1967-09-24,2,23.266,CHI,@,GNB,L 10-13,0,0,,0,0,0,,0,2,43,21.50,0,0,0,,0,0,0
28,1967,1967-10-01,3,23.273,CHI,@,MIN,W 17-7,2,2,1.00,0,0,0,,0,0,0,,0,2,5,2.50,0,0,0
29,1967,1967-10-08,4,23.280,CHI,,BAL,L 3-24,3,40,13.33,0,2,3,1.50,0,2,60,30.00,0,0,0,,0,0,0
30,1967,1967-10-22,6,23.294,CHI,@,CLE,L 0-24,4,50,12.50,0,0,0,,0,1,21,21.00,0,1,3,3.00,0,0,0
31,1967,1967-10-29,7,23.301,CHI,,RAM,L 17-28,1,24,24.00,1,0,0,,0,2,42,21.00,0,4,57,14.25,0,1,6
32,1967,1967-11-05,8,23.308,CHI,@,DET,W 27-13,0,0,,0,0,0,,0,0,0,,0,1,7,7.00,0,0,0
33,1967,1967-11-12,9,23.315,CHI,,NYG,W 34-7,1,17,17.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
34,1967,1967-11-19,10,23.322,CHI,,STL,W 30-3,4,179,44.75,2,0,0,,0,2,45,22.50,0,0,0,,0,2,12
35,1967,1967-11-26,11,23.329,CHI,,GNB,L 13-17,2,26,13.00,0,1,-10,-10.00,0,2,61,30.50,0,0,0,,0,0,0
36,1967,1967-12-03,12,23.336,CHI,@,SFO,W 28-14,7,105,15.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
37,1967,1967-12-10,13,23.343,CHI,,MIN,T 10-10,3,39,13.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
38,1967,1967-12-17,14,23.350,CHI,@,ATL,W 23-14,1,14,14.00,0,0,0,,0,0,0,,0,3,10,3.33,0,0,0
39,1968,1968-09-15,1,24.258,CHI,,WAS,L 28-38,3,28,9.33,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
40,1968,1968-09-22,2,24.265,CHI,@,DET,L 0-42,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1968,1968-09-29,3,24.272,CHI,@,MIN,W 27-17,4,53,13.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1968,1968-10-06,4,24.279,CHI,@,BAL,L 7-28,2,54,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1968,1968-10-13,5,24.286,CHI,,DET,L 10-28,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
44,1968,1968-10-20,6,24.293,CHI,@,PHI,W 29-16,0,0,,0,0,0,,0,1,29,29.00,0,0,0,,0,0,0
45,1968,1968-10-27,7,24.300,CHI,,MIN,W 26-24,2,69,34.50,1,0,0,,0,1,44,44.00,0,0,0,,0,1,6
46,1968,1968-11-10,9,24.314,CHI,,SFO,W 27-19,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1968,1968-11-17,10,24.321,CHI,,ATL,L 13-16,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1968,1968-11-24,11,24.328,CHI,,DAL,L 3-34,4,17,4.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1968,1968-12-01,12,24.335,CHI,@,NOR,W 23-17,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1968,1968-12-08,13,24.342,CHI,@,RAM,W 17-16,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
