ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1962,1962-09-07,1,22.175,SDG,@,DEN,L 21-30,9,51,5.67,0,1,15,15.00,1,0,0,,0,0,0,,0,1,6
2,1962,1962-09-16,2,22.184,SDG,,NYT,W 40-14,7,29,4.14,1,1,33,33.00,0,0,0,,0,0,0,,0,1,6
3,1962,1962-09-23,3,22.191,SDG,,HOU,L 17-42,4,10,2.50,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
4,1962,1962-09-30,4,22.198,SDG,@,OAK,W 42-33,16,43,2.69,1,1,10,10.00,1,0,0,,0,0,0,,0,2,12
5,1962,1962-10-07,5,22.205,SDG,,DTX,W 32-28,13,32,2.46,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1962,1962-10-13,6,22.211,SDG,@,BUF,L 10-35,6,17,2.83,0,2,4,2.00,0,0,0,,0,0,0,,0,0,0
7,1962,1962-10-19,7,22.217,SDG,@,BOS,L 20-24,4,8,2.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
8,1962,1962-10-28,8,22.226,SDG,@,NYT,L 3-23,1,3,3.00,0,3,16,5.33,0,0,0,,0,0,0,,0,0,0
9,1962,1962-11-04,9,22.233,SDG,,DEN,L 20-23,7,32,4.57,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1962,1962-11-11,10,22.240,SDG,,BUF,L 20-40,10,37,3.70,2,1,26,26.00,0,0,0,,0,0,0,,0,2,12
11,1962,1962-11-25,11,22.254,SDG,@,HOU,L 27-33,17,86,5.06,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1962,1962-12-02,12,22.261,SDG,,OAK,W 31-21,5,18,3.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1962,1962-12-16,14,22.275,SDG,@,DTX,L 17-26,7,45,6.43,0,3,28,9.33,0,1,16,16.00,0,0,0,,0,0,0
14,1963,1963-09-08,1,23.176,SDG,,BUF,W 14-10,8,15,1.88,1,6,56,9.33,0,0,0,,0,0,0,,0,1,6
15,1963,1963-12-01,11,23.260,SDG,,HOU,W 27-0,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1963,1963-12-08,12,23.267,SDG,@,OAK,L 27-41,5,33,6.60,1,2,29,14.50,0,0,0,,0,0,0,,0,1,6
17,1963,1963-12-15,13,23.274,SDG,@,HOU,W 20-14,2,2,1.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
18,1963,1963-12-22,14,23.281,SDG,,DEN,W 58-20,2,3,1.50,1,0,0,,0,1,16,16.00,0,0,0,,0,1,6
19,1964,1964-09-12,1,24.180,HOU,@,SDG,L 21-27,2,1,0.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
20,1964,1964-09-19,2,24.187,HOU,,OAK,W 42-28,5,5,1.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
21,1964,1964-09-27,3,24.195,HOU,@,DEN,W 38-17,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1964,1964-10-11,5,24.209,HOU,,BUF,L 17-48,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
23,1964,1964-10-17,6,24.215,HOU,@,NYJ,L 21-24,0,0,,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
24,1964,1964-10-25,7,24.223,OAK,,DEN,W 40-7,8,17,2.13,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
25,1964,1964-11-08,9,24.237,OAK,@,KAN,L 7-42,3,7,2.33,0,4,35,8.75,0,0,0,,0,0,0,,0,0,0
26,1964,1964-11-29,12,24.258,OAK,@,DEN,T 20-20,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
27,1964,1964-12-20,14,24.279,OAK,,SDG,W 21-20,4,29,7.25,0,5,48,9.60,0,0,0,,0,0,0,,0,0,0
28,1965,1965-10-17,5,25.215,HOU,@,DEN,L 17-28,4,10,2.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
29,1965,1965-10-24,6,25.222,HOU,,KAN,W 38-36,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1965,1965-10-31,7,25.229,HOU,@,BUF,W 19-17,6,15,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
31,1965,1965-11-07,8,25.236,HOU,,OAK,L 21-33,4,6,1.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
32,1965,1965-11-14,9,25.243,HOU,,DEN,L 21-31,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1965,1965-11-21,10,25.250,HOU,@,NYJ,L 14-41,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1965,1965-11-28,11,25.257,HOU,@,KAN,L 21-52,10,24,2.40,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
35,1965,1965-12-05,12,25.264,HOU,,BUF,L 18-29,8,23,2.88,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1965,1965-12-12,13,25.271,HOU,,SDG,L 26-37,1,3,3.00,0,1,31,31.00,0,0,0,,0,0,0,,0,0,0
37,1965,1965-12-18,14,25.277,HOU,@,BOS,L 14-42,1,1,1.00,0,0,0,,0,1,25,25.00,0,0,0,,0,0,0
