ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,22.168,CLE,,CIN,L 13-27,,,,
2,2005,2005-09-18,2,22.175,CLE,@,GNB,W 26-24,,,,
3,2005,2005-09-25,3,22.182,CLE,@,IND,L 6-13,,,,
4,2005,2005-10-09,4,22.196,CLE,,CHI,W 20-10,,,,
5,2005,2005-10-16,5,22.203,CLE,@,BAL,L 3-16,,,,
6,2005,2005-10-23,6,22.210,CLE,,DET,L 10-13,,,,
7,2005,2005-10-30,7,22.217,CLE,@,HOU,L 16-19,,,,
8,2005,2005-11-06,8,22.224,CLE,,TEN,W 20-14,,,,
9,2005,2005-11-13,9,22.231,CLE,@,PIT,L 21-34,,,,
10,2005,2005-11-20,10,22.238,CLE,,MIA,W 22-0,,,,
11,2005,2005-11-27,11,22.245,CLE,@,MIN,L 12-24,,,,
12,2005,2005-12-04,12,22.252,CLE,,JAX,L 14-20,,,,
13,2005,2005-12-11,13,22.259,CLE,@,CIN,L 20-23,,,,
14,2005,2005-12-18,14,22.266,CLE,@,OAK,W 9-7,,,,
15,2005,2005-12-24,15,22.272,CLE,,PIT,L 0-41,,,,
16,2005,2006-01-01,16,22.280,CLE,,BAL,W 20-16,,,,
17,2006,2006-09-10,1,23.167,CLE,,NOR,L 14-19,,,,
18,2006,2006-09-17,2,23.174,CLE,@,CIN,L 17-34,,,,
19,2006,2006-09-24,3,23.181,CLE,,BAL,L 14-15,,1.0,,
20,2006,2006-10-01,4,23.188,CLE,@,OAK,W 24-21,,1.0,,
21,2006,2006-10-08,5,23.195,CLE,@,CAR,L 12-20,,,,
22,2006,2006-10-22,6,23.209,CLE,,DEN,L 7-17,,,,
23,2006,2006-10-29,7,23.216,CLE,,NYJ,W 20-13,,,,
24,2006,2006-11-05,8,23.223,CLE,@,SDG,L 25-32,,1.0,,
25,2006,2006-11-12,9,23.230,CLE,@,ATL,W 17-13,,,,
26,2006,2006-11-19,10,23.237,CLE,,PIT,L 20-24,,,,
27,2006,2006-11-26,11,23.244,CLE,,CIN,L 0-30,,,,
28,2006,2006-12-03,12,23.251,CLE,,KAN,W 31-28,*,1.0,,
29,2006,2006-12-07,13,23.255,CLE,@,PIT,L 7-27,*,,,
30,2006,2006-12-17,14,23.265,CLE,@,BAL,L 17-27,*,0.5,,
31,2006,2006-12-24,15,23.272,CLE,,TAM,L 7-22,*,,,
32,2006,2006-12-31,16,23.279,CLE,@,HOU,L 6-14,*,,,
33,2007,2007-09-09,1,24.166,CLE,,PIT,L 7-34,,,,
34,2007,2007-09-16,2,24.173,CLE,,CIN,W 51-45,,,,
35,2007,2007-09-23,3,24.180,CLE,@,OAK,L 24-26,,,,
36,2007,2007-09-30,4,24.187,CLE,,BAL,W 27-13,,,,
37,2007,2007-10-07,5,24.194,CLE,@,NWE,L 17-34,,,,
38,2007,2007-10-14,6,24.201,CLE,,MIA,W 41-31,,,,
39,2007,2007-10-28,7,24.215,CLE,@,STL,W 27-20,,,,
40,2007,2007-11-04,8,24.222,CLE,,SEA,W 33-30,,,,
41,2007,2007-11-11,9,24.229,CLE,@,PIT,L 28-31,,,,
42,2007,2007-11-18,10,24.236,CLE,@,BAL,W 33-30,,,,
43,2007,2007-11-25,11,24.243,CLE,,HOU,W 27-17,,,,
44,2007,2007-12-02,12,24.250,CLE,@,ARI,L 21-27,*,,,
45,2007,2007-12-09,13,24.257,CLE,@,NYJ,W 24-18,,,,
46,2007,2007-12-16,14,24.264,CLE,,BUF,W 8-0,,,,
47,2007,2007-12-23,15,24.271,CLE,@,CIN,L 14-19,,,,
48,2007,2007-12-30,16,24.278,CLE,,SFO,W 20-7,,,,
49,2008,2008-09-14,2,25.171,ATL,@,TAM,L 9-24,,0.0,0,1
50,2008,2008-10-05,5,25.192,ATL,@,GNB,W 27-24,,,,
51,2008,2008-10-12,6,25.199,ATL,,CHI,W 22-20,,,,
52,2008,2008-11-23,11,25.241,ATL,,CAR,W 45-28,,0.0,0,0
53,2008,2008-12-28,16,25.276,ATL,,STL,W 31-27,,0.0,0,1
