ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,22.001,DET,,ATL,W 31-17,,,,,,
2,1988,1988-09-11,2,22.008,DET,@,RAM,L 10-17,,,,,,
3,1988,1988-09-18,3,22.015,DET,,NOR,L 14-22,,,,,,
4,1988,1988-09-25,4,22.022,DET,,NYJ,L 10-17,,,,,,
5,1988,1988-10-02,5,22.029,DET,@,SFO,L 13-20,,,,,,
6,1988,1988-10-09,6,22.036,DET,,CHI,L 7-24,,,,,,
7,1988,1988-10-16,7,22.043,DET,@,NYG,L 10-30,,,,,,
8,1988,1988-10-23,8,22.050,DET,@,KAN,W 7-6,,,,,,
9,1988,1988-11-06,10,22.064,DET,@,MIN,L 17-44,,,,,,
10,1988,1988-11-13,11,22.071,DET,,TAM,L 20-23,,,,,,
11,1988,1988-11-20,12,22.078,DET,@,GNB,L 0-9,0,0,0.0,1,7,0
12,1988,1988-11-24,13,22.082,DET,,MIN,L 0-23,,,,,,
13,1988,1988-12-04,14,22.092,DET,,GNB,W 30-14,,,,,,
14,1988,1988-12-11,15,22.099,DET,@,CHI,L 12-13,,,,,,
15,1988,1988-12-18,16,22.106,DET,@,TAM,L 0-21,0,0,1.0,1,5,0
16,1989,1989-09-10,1,23.007,DET,,PHO,L 13-16,,,,,,
17,1989,1989-09-17,2,23.014,DET,@,NYG,L 14-24,,,,,,
18,1989,1989-09-24,3,23.021,DET,,CHI,L 27-47,,,,,,
19,1989,1989-10-01,4,23.028,DET,,PIT,L 3-23,,,,,,
20,1989,1989-10-08,5,23.035,DET,@,MIN,L 17-24,,,,,,
21,1989,1989-10-15,6,23.042,DET,@,TAM,W 17-16,,,,,,
22,1989,1989-10-22,7,23.049,DET,,MIN,L 7-20,,,,,,
23,1989,1989-10-29,8,23.056,DET,@,GNB,L 20-23,,,,,,
24,1989,1989-11-05,9,23.063,DET,@,HOU,L 31-35,,,,,,
25,1989,1989-11-12,10,23.070,DET,,GNB,W 31-22,,,,,,
26,1989,1989-11-19,11,23.077,DET,@,CIN,L 7-42,,,,,,
27,1989,1989-11-23,12,23.081,DET,,CLE,W 13-10,,,,,,
28,1989,1989-12-03,13,23.091,DET,,NOR,W 21-14,,,,,,
29,1989,1989-12-10,14,23.098,DET,@,CHI,W 27-17,,,,,,
30,1989,1989-12-17,15,23.105,DET,,TAM,W 33-7,,,,,,
31,1989,1989-12-24,16,23.112,DET,@,ATL,W 31-24,,,,,,
32,1990,1990-09-09,1,24.006,DET,,TAM,L 21-38,,,,,,
33,1990,1990-09-16,2,24.013,DET,,ATL,W 21-14,,,,,,
34,1990,1990-10-28,7,24.055,DET,@,NOR,W 27-10,,,,,,
35,1990,1990-11-04,8,24.062,DET,,WAS,L 0-41,0,0,0.0,1,21,0
36,1990,1990-11-11,9,24.069,DET,,MIN,L 7-17,,,,,,
37,1990,1990-11-18,10,24.076,DET,@,NYG,L 0-20,,,,,,
38,1990,1990-11-22,11,24.080,DET,,DEN,W 40-27,,,,,,
39,1990,1990-12-02,12,24.090,DET,@,CHI,L 17-23,,,,,,
40,1990,1990-12-10,13,24.098,DET,,RAI,L 0-38,0,0,0.0,1,4,0
41,1990,1990-12-16,14,24.104,DET,,CHI,L 0-21,0,0,1.0,0,0,0
42,1990,1990-12-22,15,24.110,DET,@,GNB,W 24-17,,,,,,
43,1990,1990-12-30,16,24.118,DET,@,SEA,L 10-30,,,,,,
