ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1974,1974-09-15,1,23.024,DAL,@,ATL,W 24-0,,,,
2,1974,1974-09-23,2,23.032,DAL,@,PHI,L 10-13,,,,
3,1974,1974-09-29,3,23.038,DAL,,NYG,L 6-14,,,,
4,1974,1974-10-06,4,23.045,DAL,,MIN,L 21-23,,,,
5,1974,1974-10-13,5,23.052,DAL,@,STL,L 28-31,2,28,14.00,0
6,1974,1974-10-27,7,23.066,DAL,@,NYG,W 21-7,,,,
7,1974,1974-11-03,8,23.073,DAL,,STL,W 17-14,,,,
8,1974,1974-11-10,9,23.080,DAL,,SFO,W 20-14,,,,
9,1974,1974-11-17,10,23.087,DAL,@,WAS,L 21-28,,,,
10,1974,1974-11-24,11,23.094,DAL,@,HOU,W 10-0,1,14,14.00,0
11,1974,1974-11-28,12,23.098,DAL,,WAS,W 24-23,,,,
12,1974,1974-12-07,13,23.107,DAL,,CLE,W 41-17,,,,
13,1974,1974-12-14,14,23.114,DAL,@,OAK,L 23-27,3,30,10.00,0
