ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,23.358,NOR,,CLE,W 28-21,,,,,,,,,,
2,1987,1987-09-20,2,24.000,NOR,@,PHI,L 17-27,,,,,,,,,,
3,1987,1987-10-18,5,24.028,NOR,@,CHI,W 19-17,0,0,,0,0,0,0.0,1,3,0
4,1987,1987-10-25,6,24.035,NOR,,SFO,L 22-24,,,,,,,,,,
5,1987,1987-11-01,7,24.042,NOR,@,ATL,W 38-0,0,0,,0,0,0,0.0,1,0,0
6,1987,1987-11-08,8,24.049,NOR,@,RAM,W 31-14,,,,,,,,,,
7,1987,1987-11-15,9,24.056,NOR,@,SFO,W 26-24,,,,,,,,,,
8,1987,1987-11-22,10,24.063,NOR,,NYG,W 23-14,,,,,,,,,,
9,1987,1987-11-29,11,24.070,NOR,@,PIT,W 20-16,0,0,,0,0,0,0.0,1,3,0
10,1987,1987-12-06,12,24.077,NOR,,TAM,W 44-34,,,,,,,,,,
11,1987,1987-12-13,13,24.084,NOR,,HOU,W 24-10,,,,,,,,,,
12,1987,1987-12-20,14,24.091,NOR,@,CIN,W 41-24,0,0,,0,0,0,0.0,1,26,0
13,1987,1987-12-27,15,24.098,NOR,,GNB,W 33-24,,,,,,,,,,
14,1988,1988-09-04,1,24.350,NOR,,SFO,L 33-34,,,,,,,,,,
15,1988,1988-09-11,2,24.357,NOR,@,ATL,W 29-21,,,,,,,,,,
16,1988,1988-09-18,3,24.364,NOR,@,DET,W 22-14,,,,,,,,,,
17,1988,1988-09-25,4,25.005,NOR,,TAM,W 13-9,,,,,,,,,,
18,1988,1988-10-03,5,25.013,NOR,,DAL,W 20-17,,,,,,,,,,
19,1988,1988-10-09,6,25.019,NOR,@,SDG,W 23-17,,,,,,,,,,
20,1988,1988-10-16,7,25.026,NOR,@,SEA,W 20-19,0,0,,0,0,0,0.0,1,19,0
21,1988,1988-10-23,8,25.033,NOR,,RAI,W 20-6,,,,,,,,,,
22,1988,1988-10-30,9,25.040,NOR,,RAM,L 10-12,,,,,,,,,,
23,1988,1988-11-06,10,25.047,NOR,@,WAS,L 24-27,,,,,,,,,,
