ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-10-07,4,22.293,NOR,,CAR,L 13-16,,1,3,3.00,0,0,0,0,,0,0.0%,,4,100,25.00,0,0,0,0.0,,
2,2007,2007-10-14,5,22.300,NOR,@,SEA,W 28-17,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0,0.0,,
3,2007,2007-10-21,6,22.307,NOR,,ATL,W 22-16,,2,28,14.00,1,0,0,0,,0,0.0%,,3,78,26.00,0,1,6,0.0,,
4,2007,2007-10-28,7,22.314,NOR,@,SFO,W 31-10,,3,9,3.00,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0,0.0,,
5,2007,2007-11-04,8,22.321,NOR,,JAX,W 41-24,,0,0,,0,0,0,0,,0,0.0%,,3,61,20.33,0,0,0,0.0,,
6,2007,2007-11-11,9,22.328,NOR,,STL,L 29-37,,0,0,,0,0,0,0,,0,0.0%,,8,233,29.13,0,0,0,0.0,,
7,2007,2007-11-18,10,22.335,NOR,@,HOU,L 10-23,,1,6,6.00,0,0,0,0,,0,0.0%,,5,113,22.60,0,0,0,0.0,,
8,2007,2007-11-25,11,22.342,NOR,@,CAR,W 31-6,,12,32,2.67,0,0,0,0,,0,0.0%,,2,43,21.50,0,0,0,0.0,,
9,2007,2007-12-10,13,22.357,NOR,@,ATL,W 34-14,,6,31,5.17,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0,0.0,,
10,2007,2007-12-16,14,22.363,NOR,,ARI,W 31-24,,2,20,10.00,0,1,1,2,2.00,0,100.0%,2.00,5,103,20.60,0,0,0,0.0,,
11,2007,2007-12-23,15,23.005,NOR,,PHI,L 23-38,,5,18,3.60,0,7,4,28,7.00,0,57.1%,4.00,3,79,26.33,0,0,0,0.0,,
12,2007,2007-12-30,16,23.012,NOR,@,CHI,L 25-33,*,20,105,5.25,0,15,12,121,10.08,1,80.0%,8.07,0,0,,0,1,6,0.0,,
