ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-09-16,3,23.212,NYJ,,CIN,W 43-23,0,0,,0
2,1984,1984-11-11,11,23.268,NYJ,,IND,L 5-9,1,5,5.00,0
3,1984,1984-11-18,12,23.275,NYJ,@,HOU,L 20-31,0,0,,0
4,1984,1984-12-16,16,23.303,NYJ,@,TAM,L 21-41,0,0,,0
5,1985,1985-09-08,1,24.203,NYJ,@,RAI,L 0-31,,,,
6,1985,1985-09-15,2,24.210,NYJ,,BUF,W 42-3,,,,
7,1985,1985-09-22,3,24.217,NYJ,@,GNB,W 24-3,,,,
8,1985,1985-09-29,4,24.224,NYJ,,IND,W 25-20,,,,
9,1985,1985-10-06,5,24.231,NYJ,@,CIN,W 29-20,,,,
10,1985,1985-10-14,6,24.239,NYJ,,MIA,W 23-7,,,,
11,1985,1985-10-20,7,24.245,NYJ,@,NWE,L 13-20,,,,
12,1985,1985-10-27,8,24.252,NYJ,,SEA,W 17-14,,,,
13,1985,1985-11-03,9,24.259,NYJ,@,IND,W 35-17,,,,
14,1985,1985-11-10,10,24.266,NYJ,@,MIA,L 17-21,,,,
15,1985,1985-11-17,11,24.273,NYJ,,TAM,W 62-28,,,,
16,1985,1985-11-24,12,24.280,NYJ,,NWE,W 16-13,,,,
17,1985,1985-11-28,13,24.284,NYJ,@,DET,L 20-31,,,,
18,1985,1985-12-08,14,24.294,NYJ,@,BUF,W 27-7,,,,
19,1985,1985-12-14,15,24.300,NYJ,,CHI,L 6-19,,,,
20,1985,1985-12-22,16,24.308,NYJ,,CLE,W 37-10,,,,
21,1986,1986-09-07,1,25.202,NYJ,@,BUF,W 28-24,,,,
22,1986,1986-09-11,2,25.206,NYJ,,NWE,L 6-20,,,,
23,1986,1986-09-21,3,25.216,NYJ,,MIA,W 51-45,,,,
24,1986,1986-09-28,4,25.223,NYJ,@,IND,W 26-7,,,,
25,1986,1986-10-05,5,25.230,NYJ,,BUF,W 14-13,,,,
26,1986,1986-10-12,6,25.237,NYJ,@,NWE,W 31-24,,,,
27,1986,1986-10-20,7,25.245,NYJ,,DEN,W 22-10,,,,
28,1986,1986-10-26,8,25.251,NYJ,,NOR,W 28-23,,,,
29,1986,1986-11-02,9,25.258,NYJ,@,SEA,W 38-7,,,,
30,1986,1986-11-09,10,25.265,NYJ,@,ATL,W 28-14,,,,
31,1986,1986-11-16,11,25.272,NYJ,,IND,W 31-16,,,,
32,1986,1986-11-24,12,25.280,NYJ,@,MIA,L 3-45,,,,
33,1986,1986-12-07,14,25.293,NYJ,@,SFO,L 10-24,,,,
34,1986,1986-12-13,15,25.299,NYJ,,PIT,L 24-45,,,,
35,1986,1986-12-21,16,25.307,NYJ,@,CIN,L 21-52,,,,
36,1987,1987-09-13,1,26.208,NYJ,@,BUF,W 31-28,,,,
37,1987,1987-09-21,2,26.216,NYJ,,NWE,W 43-24,,,,
